county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Trigg,A101,STRAIGHT PARTY,,,Republican,207,56,144,7
Trigg,A101,STRAIGHT PARTY,,,Democratic,110,37,67,6
Trigg,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",285,82,192,11
Trigg,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,224,77,138,9
Trigg,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Trigg,A101,Governor,,,Total Votes,509,159,330,20
Trigg,A101,Governor,,,Under Votes,0,0,0,0
Trigg,A101,Governor,,,Over Votes,0,0,0,0
Trigg,A101,Secretary of State,,REP,Michael ADAMS,334,97,226,11
Trigg,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",168,62,98,8
Trigg,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Trigg,A101,Secretary of State,,,Total Votes,502,159,324,19
Trigg,A101,Secretary of State,,,Under Votes,6,0,6,0
Trigg,A101,Secretary of State,,,Over Votes,1,0,0,1
Trigg,A101,Attorney General,,REP,Russell COLEMAN,316,89,217,10
Trigg,A101,Attorney General,,DEM,Pamela STEVENSON,184,70,104,10
Trigg,A101,Attorney General,,,Total Votes,500,159,321,20
Trigg,A101,Attorney General,,,Under Votes,9,0,9,0
Trigg,A101,Attorney General,,,Over Votes,0,0,0,0
Trigg,A101,Auditor of Public Accounts,,REP,Allison BALL,323,92,220,11
Trigg,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",176,66,102,8
Trigg,A101,Auditor of Public Accounts,,,Total Votes,499,158,322,19
Trigg,A101,Auditor of Public Accounts,,,Under Votes,10,1,8,1
Trigg,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Trigg,A101,State Treasurer,,REP,Mark H. METCALF,318,94,215,9
Trigg,A101,State Treasurer,,DEM,Michael BOWMAN,182,64,108,10
Trigg,A101,State Treasurer,,,Robert Perry,0,0,0,0
Trigg,A101,State Treasurer,,,Total Votes,500,158,323,19
Trigg,A101,State Treasurer,,,Under Votes,9,1,7,1
Trigg,A101,State Treasurer,,,Over Votes,0,0,0,0
Trigg,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,326,90,224,12
Trigg,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,174,68,99,7
Trigg,A101,Commissioner of Agriculture,,,Total Votes,500,158,323,19
Trigg,A101,Commissioner of Agriculture,,,Under Votes,9,1,7,1
Trigg,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Trigg,A102,STRAIGHT PARTY,,,Republican,45,9,36,0
Trigg,A102,STRAIGHT PARTY,,,Democratic,10,1,9,0
Trigg,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",56,12,44,0
Trigg,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,24,3,19,2
Trigg,A102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Trigg,A102,Governor,,,Total Votes,80,15,63,2
Trigg,A102,Governor,,,Under Votes,0,0,0,0
Trigg,A102,Governor,,,Over Votes,0,0,0,0
Trigg,A102,Secretary of State,,REP,Michael ADAMS,63,12,50,1
Trigg,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",15,3,11,1
Trigg,A102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Trigg,A102,Secretary of State,,,Total Votes,78,15,61,2
Trigg,A102,Secretary of State,,,Under Votes,2,0,2,0
Trigg,A102,Secretary of State,,,Over Votes,0,0,0,0
Trigg,A102,Attorney General,,REP,Russell COLEMAN,62,13,48,1
Trigg,A102,Attorney General,,DEM,Pamela STEVENSON,16,2,13,1
Trigg,A102,Attorney General,,,Total Votes,78,15,61,2
Trigg,A102,Attorney General,,,Under Votes,2,0,2,0
Trigg,A102,Attorney General,,,Over Votes,0,0,0,0
Trigg,A102,Auditor of Public Accounts,,REP,Allison BALL,64,13,50,1
Trigg,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",14,2,11,1
Trigg,A102,Auditor of Public Accounts,,,Total Votes,78,15,61,2
Trigg,A102,Auditor of Public Accounts,,,Under Votes,2,0,2,0
Trigg,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Trigg,A102,State Treasurer,,REP,Mark H. METCALF,59,12,46,1
Trigg,A102,State Treasurer,,DEM,Michael BOWMAN,19,3,15,1
Trigg,A102,State Treasurer,,,Robert Perry,0,0,0,0
Trigg,A102,State Treasurer,,,Total Votes,78,15,61,2
Trigg,A102,State Treasurer,,,Under Votes,2,0,2,0
Trigg,A102,State Treasurer,,,Over Votes,0,0,0,0
Trigg,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,62,14,47,1
Trigg,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,16,1,14,1
Trigg,A102,Commissioner of Agriculture,,,Total Votes,78,15,61,2
Trigg,A102,Commissioner of Agriculture,,,Under Votes,2,0,2,0
Trigg,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Trigg,B101,STRAIGHT PARTY,,,Republican,108,29,79,0
Trigg,B101,STRAIGHT PARTY,,,Democratic,33,15,14,4
Trigg,B101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",147,38,109,0
Trigg,B101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,81,28,47,6
Trigg,B101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Trigg,B101,Governor,,,Total Votes,228,66,156,6
Trigg,B101,Governor,,,Under Votes,1,1,0,0
Trigg,B101,Governor,,,Over Votes,0,0,0,0
Trigg,B101,Secretary of State,,REP,Michael ADAMS,164,44,118,2
Trigg,B101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",60,22,34,4
Trigg,B101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Trigg,B101,Secretary of State,,,Total Votes,224,66,152,6
Trigg,B101,Secretary of State,,,Under Votes,5,1,4,0
Trigg,B101,Secretary of State,,,Over Votes,0,0,0,0
Trigg,B101,Attorney General,,REP,Russell COLEMAN,159,42,117,0
Trigg,B101,Attorney General,,DEM,Pamela STEVENSON,65,25,34,6
Trigg,B101,Attorney General,,,Total Votes,224,67,151,6
Trigg,B101,Attorney General,,,Under Votes,5,0,5,0
Trigg,B101,Attorney General,,,Over Votes,0,0,0,0
Trigg,B101,Auditor of Public Accounts,,REP,Allison BALL,164,44,118,2
Trigg,B101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",56,21,31,4
Trigg,B101,Auditor of Public Accounts,,,Total Votes,220,65,149,6
Trigg,B101,Auditor of Public Accounts,,,Under Votes,9,2,7,0
Trigg,B101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Trigg,B101,State Treasurer,,REP,Mark H. METCALF,162,44,118,0
Trigg,B101,State Treasurer,,DEM,Michael BOWMAN,62,22,34,6
Trigg,B101,State Treasurer,,,Robert Perry,0,0,0,0
Trigg,B101,State Treasurer,,,Total Votes,224,66,152,6
Trigg,B101,State Treasurer,,,Under Votes,5,1,4,0
Trigg,B101,State Treasurer,,,Over Votes,0,0,0,0
Trigg,B101,Commissioner of Agriculture,,REP,Jonathan SHELL,167,44,122,1
Trigg,B101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,56,21,30,5
Trigg,B101,Commissioner of Agriculture,,,Total Votes,223,65,152,6
Trigg,B101,Commissioner of Agriculture,,,Under Votes,6,2,4,0
Trigg,B101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Trigg,B102,STRAIGHT PARTY,,,Republican,228,52,174,2
Trigg,B102,STRAIGHT PARTY,,,Democratic,77,27,45,5
Trigg,B102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",329,65,259,5
Trigg,B102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,178,51,121,6
Trigg,B102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Trigg,B102,Governor,,,Total Votes,507,116,380,11
Trigg,B102,Governor,,,Under Votes,0,0,0,0
Trigg,B102,Governor,,,Over Votes,0,0,0,0
Trigg,B102,Secretary of State,,REP,Michael ADAMS,366,74,286,6
Trigg,B102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",131,42,84,5
Trigg,B102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Trigg,B102,Secretary of State,,,Total Votes,497,116,370,11
Trigg,B102,Secretary of State,,,Under Votes,10,0,10,0
Trigg,B102,Secretary of State,,,Over Votes,0,0,0,0
Trigg,B102,Attorney General,,REP,Russell COLEMAN,356,71,279,6
Trigg,B102,Attorney General,,DEM,Pamela STEVENSON,144,45,94,5
Trigg,B102,Attorney General,,,Total Votes,500,116,373,11
Trigg,B102,Attorney General,,,Under Votes,7,0,7,0
Trigg,B102,Attorney General,,,Over Votes,0,0,0,0
Trigg,B102,Auditor of Public Accounts,,REP,Allison BALL,354,72,276,6
Trigg,B102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",142,43,94,5
Trigg,B102,Auditor of Public Accounts,,,Total Votes,496,115,370,11
Trigg,B102,Auditor of Public Accounts,,,Under Votes,11,1,10,0
Trigg,B102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Trigg,B102,State Treasurer,,REP,Mark H. METCALF,355,70,279,6
Trigg,B102,State Treasurer,,DEM,Michael BOWMAN,139,45,89,5
Trigg,B102,State Treasurer,,,Robert Perry,0,0,0,0
Trigg,B102,State Treasurer,,,Total Votes,494,115,368,11
Trigg,B102,State Treasurer,,,Under Votes,13,1,12,0
Trigg,B102,State Treasurer,,,Over Votes,0,0,0,0
Trigg,B102,Commissioner of Agriculture,,REP,Jonathan SHELL,361,71,284,6
Trigg,B102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,133,44,84,5
Trigg,B102,Commissioner of Agriculture,,,Total Votes,494,115,368,11
Trigg,B102,Commissioner of Agriculture,,,Under Votes,13,1,12,0
Trigg,B102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Trigg,C101,STRAIGHT PARTY,,,Republican,176,39,133,4
Trigg,C101,STRAIGHT PARTY,,,Democratic,93,25,64,4
Trigg,C101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",281,61,211,9
