county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Union,A101,STRAIGHT PARTY,,,Republican,152,32,117,3
Union,A101,STRAIGHT PARTY,,,Democratic,55,19,36,0
Union,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",241,44,194,3
Union,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,157,55,102,0
Union,A101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Union,A101,Governor,,,Total Votes,398,99,296,3
Union,A101,Governor,,,Under Votes,0,0,0,0
Union,A101,Governor,,,Over Votes,0,0,0,0
Union,A101,Secretary of State,,REP,Michael ADAMS,275,55,217,3
Union,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",102,36,66,0
Union,A101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Union,A101,Secretary of State,,,Total Votes,377,91,283,3
Union,A101,Secretary of State,,,Under Votes,21,8,13,0
Union,A101,Secretary of State,,,Over Votes,0,0,0,0
Union,A101,Attorney General,,REP,Russell COLEMAN,286,62,221,3
Union,A101,Attorney General,,DEM,Pamela STEVENSON,95,31,64,0
Union,A101,Attorney General,,,Total Votes,381,93,285,3
Union,A101,Attorney General,,,Under Votes,17,6,11,0
Union,A101,Attorney General,,,Over Votes,0,0,0,0
Union,A101,Auditor of Public Accounts,,REP,Allison BALL,277,58,216,3
Union,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",95,33,62,0
Union,A101,Auditor of Public Accounts,,,Total Votes,372,91,278,3
Union,A101,Auditor of Public Accounts,,,Under Votes,26,8,18,0
Union,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Union,A101,State Treasurer,,REP,Mark H. METCALF,271,57,211,3
Union,A101,State Treasurer,,DEM,Michael BOWMAN,101,32,69,0
Union,A101,State Treasurer,,,Robert Perry,0,0,0,0
Union,A101,State Treasurer,,,Total Votes,372,89,280,3
Union,A101,State Treasurer,,,Under Votes,26,10,16,0
Union,A101,State Treasurer,,,Over Votes,0,0,0,0
Union,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,284,59,222,3
Union,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,90,32,58,0
Union,A101,Commissioner of Agriculture,,,Total Votes,374,91,280,3
Union,A101,Commissioner of Agriculture,,,Under Votes,24,8,16,0
Union,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Union,A103,STRAIGHT PARTY,,,Republican,89,15,73,1
Union,A103,STRAIGHT PARTY,,,Democratic,68,19,46,3
Union,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",131,21,107,3
Union,A103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,134,40,90,4
Union,A103,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Union,A103,Governor,,,Total Votes,265,61,197,7
Union,A103,Governor,,,Under Votes,3,0,3,0
Union,A103,Governor,,,Over Votes,0,0,0,0
Union,A103,Secretary of State,,REP,Michael ADAMS,152,30,119,3
Union,A103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",106,30,72,4
Union,A103,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Union,A103,Secretary of State,,,Total Votes,258,60,191,7
Union,A103,Secretary of State,,,Under Votes,10,1,9,0
Union,A103,Secretary of State,,,Over Votes,0,0,0,0
Union,A103,Attorney General,,REP,Russell COLEMAN,156,32,121,3
Union,A103,Attorney General,,DEM,Pamela STEVENSON,104,28,72,4
Union,A103,Attorney General,,,Total Votes,260,60,193,7
Union,A103,Attorney General,,,Under Votes,8,1,7,0
Union,A103,Attorney General,,,Over Votes,0,0,0,0
Union,A103,Auditor of Public Accounts,,REP,Allison BALL,156,31,122,3
Union,A103,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",102,29,69,4
Union,A103,Auditor of Public Accounts,,,Total Votes,258,60,191,7
Union,A103,Auditor of Public Accounts,,,Under Votes,10,1,9,0
Union,A103,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Union,A103,State Treasurer,,REP,Mark H. METCALF,149,28,119,2
Union,A103,State Treasurer,,DEM,Michael BOWMAN,108,31,72,5
Union,A103,State Treasurer,,,Robert Perry,0,0,0,0
Union,A103,State Treasurer,,,Total Votes,257,59,191,7
Union,A103,State Treasurer,,,Under Votes,11,2,9,0
Union,A103,State Treasurer,,,Over Votes,0,0,0,0
Union,A103,Commissioner of Agriculture,,REP,Jonathan SHELL,158,31,125,2
Union,A103,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,103,29,69,5
Union,A103,Commissioner of Agriculture,,,Total Votes,261,60,194,7
Union,A103,Commissioner of Agriculture,,,Under Votes,7,1,6,0
