county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Estill,A101,STRAIGHT PARTY,,,Republican,50,12,34,4
Estill,A101,STRAIGHT PARTY,,,Democratic,26,4,20,2
Estill,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",72,23,45,4
Estill,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,70,14,51,5
Estill,A101,Governor,,,Total Votes,142,37,96,9
Estill,A101,Governor,,,Under Votes,2,0,2,0
Estill,A101,Governor,,,Over Votes,0,0,0,0
Estill,A101,Secretary of State,,REP,Michael ADAMS,97,30,60,7
Estill,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",44,7,35,2
Estill,A101,Secretary of State,,,Total Votes,141,37,95,9
Estill,A101,Secretary of State,,,Under Votes,3,0,3,0
Estill,A101,Secretary of State,,,Over Votes,0,0,0,0
Estill,A101,Attorney General,,REP,Russell COLEMAN,95,27,61,7
Estill,A101,Attorney General,,DEM,Pamela STEVENSON,45,10,33,2
Estill,A101,Attorney General,,,Total Votes,140,37,94,9
Estill,A101,Attorney General,,,Under Votes,4,0,4,0
Estill,A101,Attorney General,,,Over Votes,0,0,0,0
Estill,A101,Auditor of Public Accounts,,REP,Allison BALL,97,30,61,6
Estill,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",42,7,32,3
Estill,A101,Auditor of Public Accounts,,,Total Votes,439,37,93,9
Estill,A101,Auditor of Public Accounts,,,Under Votes,5,0,5,0
Estill,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Estill,A101,State Treasurer,,REP,Mark H. METCALF,89,26,57,6
Estill,A101,State Treasurer,,DEM,Michael BOWMAN,48,11,34,3
Estill,A101,State Treasurer,,,Total Votes,137,37,91,9
Estill,A101,State Treasurer,,,Under Votes,7,0,7,0
Estill,A101,State Treasurer,,,Over Votes,0,0,0,0
Estill,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,99,30,62,7
Estill,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,40,7,31,2
Estill,A101,Commissioner of Agriculture,,,Total Votes,139,37,93,9
Estill,A101,Commissioner of Agriculture,,,Under Votes,5,0,5,0
Estill,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Estill,A102,STRAIGHT PARTY,,,Republican,39,7,27,5
Estill,A102,STRAIGHT PARTY,,,Democratic,8,3,5,0
Estill,A102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",63,12,45,6
Estill,A102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,56,21,29,6
Estill,A102,Governor,,,Total Votes,119,33,74,12
Estill,A102,Governor,,,Under Votes,2,1,1,0
Estill,A102,Governor,,,Over Votes,0,0,0,0
Estill,A102,Secretary of State,,REP,Michael ADAMS,88,21,58,9
Estill,A102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",33,14,16,3
Estill,A102,Secretary of State,,,Total Votes,121,35,74,12
Estill,A102,Secretary of State,,,Under Votes,1,0,1,0
Estill,A102,Secretary of State,,,Over Votes,0,0,0,0
Estill,A102,Attorney General,,REP,Russell COLEMAN,85,20,56,9
Estill,A102,Attorney General,,DEM,Pamela STEVENSON,36,15,18,3
Estill,A102,Attorney General,,,Total Votes,121,35,74,12
Estill,A102,Attorney General,,,Under Votes,1,0,1,0
Estill,A102,Attorney General,,,Over Votes,0,0,0,0
Estill,A102,Auditor of Public Accounts,,REP,Allison BALL,90,22,58,10
Estill,A102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",31,13,16,2
Estill,A102,Auditor of Public Accounts,,,Total Votes,121,35,74,12
Estill,A102,Auditor of Public Accounts,,,Under Votes,1,0,1,0
Estill,A102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Estill,A102,State Treasurer,,REP,Mark H. METCALF,81,22,50,9
Estill,A102,State Treasurer,,DEM,Michael BOWMAN,37,13,21,3
Estill,A102,State Treasurer,,,Total Votes,118,35,71,12
Estill,A102,State Treasurer,,,Under Votes,4,0,4,0
Estill,A102,State Treasurer,,,Over Votes,0,0,0,0
Estill,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,83,18,58,7
Estill,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,36,17,14,5
Estill,A102,Commissioner of Agriculture,,,Total Votes,119,35,72,12
Estill,A102,Commissioner of Agriculture,,,Under Votes,3,0,3,0
Estill,A102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Estill,A103,STRAIGHT PARTY,,,Republican,32,4,28,0
Estill,A103,STRAIGHT PARTY,,,Democratic,13,4,5,4
Estill,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",46,8,35,3
Estill,A103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,43,16,20,7
Estill,A103,Governor,,,Total Votes,89,24,55,10
Estill,A103,Governor,,,Under Votes,2,0,2,0
Estill,A103,Governor,,,Over Votes,0,0,0,0
Estill,A103,Secretary of State,,REP,Michael ADAMS,61,14,46,1
Estill,A103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",25,10,9,6
Estill,A103,Secretary of State,,,Total Votes,86,24,55,7
Estill,A103,Secretary of State,,,Under Votes,5,0,2,3
Estill,A103,Secretary of State,,,Over Votes,0,0,0,0
Estill,A103,Attorney General,,REP,Russell COLEMAN,66,13,48,5
Estill,A103,Attorney General,,DEM,Pamela STEVENSON,25,11,9,5
Estill,A103,Attorney General,,,Total Votes,91,24,57,10
Estill,A103,Attorney General,,,Under Votes,0,0,0,0
Estill,A103,Attorney General,,,Over Votes,0,0,0,0
Estill,A103,Auditor of Public Accounts,,REP,Allison BALL,65,14,46,4
Estill,A103,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",25,10,10,5
Estill,A103,Auditor of Public Accounts,,,Total Votes,89,24,56,9
Estill,A103,Auditor of Public Accounts,,,Under Votes,2,0,1,1
Estill,A103,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Estill,A103,State Treasurer,,REP,Mark H. METCALF,57,12,43,2
Estill,A103,State Treasurer,,DEM,Michael BOWMAN,28,11,12,5
Estill,A103,State Treasurer,,,Total Votes,85,23,55,7
Estill,A103,State Treasurer,,,Under Votes,6,1,2,3
Estill,A103,State Treasurer,,,Over Votes,0,0,0,0
Estill,A103,Commissioner of Agriculture,,REP,Jonathan SHELL,64,14,46,4
Estill,A103,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,26,10,10,6
Estill,A103,Commissioner of Agriculture,,,Total Votes,90,24,56,10
Estill,A103,Commissioner of Agriculture,,,Under Votes,1,0,1,0
Estill,A103,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Estill,A104,STRAIGHT PARTY,,,Republican,58,13,44,1
Estill,A104,STRAIGHT PARTY,,,Democratic,11,3,5,3
Estill,A104,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",81,14,65,2
Estill,A104,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,68,17,44,7
Estill,A104,Governor,,,Total Votes,149,31,109,9
Estill,A104,Governor,,,Under Votes,1,1,0,0
Estill,A104,Governor,,,Over Votes,0,0,0,0
Estill,A104,Secretary of State,,REP,Michael ADAMS,110,25,80,5
Estill,A104,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",33,7,22,4
Estill,A104,Secretary of State,,,Total Votes,143,32,102,9
Estill,A104,Secretary of State,,,Under Votes,5,0,5,0
Estill,A104,Secretary of State,,,Over Votes,0,0,0,0
Estill,A104,Attorney General,,REP,Russell COLEMAN,108,22,83,3
Estill,A104,Attorney General,,DEM,Pamela STEVENSON,39,10,23,6
Estill,A104,Attorney General,,,Total Votes,147,32,106,9
Estill,A104,Attorney General,,,Under Votes,3,0,3,0
