county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Knott,A101,STRAIGHT PARTY,,,Republican,58,18,36,4
Knott,A101,STRAIGHT PARTY,,,Democratic,53,22,24,7
Knott,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",102,29,64,9
Knott,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,120,35,75,10
Knott,A101,Governor,,,Write-In Totals,1,1,0,0
Knott,A101,Governor,,,Not Assigned,1,1,0,0
Knott,A101,Governor,,,Total Votes,225,67,139,19
Knott,A101,Secretary of State,,REP,Michael ADAMS,135,36,90,9
Knott,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",81,26,45,10
Knott,A101,Secretary of State,,,Write-In Totals,1,1,0,0
Knott,A101,Secretary of State,,,Not Assigned,1,1,0,0
Knott,A101,Secretary of State,,,Total Votes,225,67,139,19
Knott,A101,Attorney General,,REP,Russell COLEMAN,128,33,87,8
Knott,A101,Attorney General,,DEM,Pamela STEVENSON,86,27,48,11
Knott,A101,Attorney General,,,Write-In Totals,1,1,0,0
Knott,A101,Attorney General,,,Not Assigned,1,1,0,0
Knott,A101,Attorney General,,,Total Votes,225,67,139,19
Knott,A101,Auditor of Public Accounts,,REP,Allison BALL,131,34,90,7
Knott,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",82,26,44,12
Knott,A101,Auditor of Public Accounts,,,Write-In Totals,1,1,0,0
Knott,A101,Auditor of Public Accounts,,,Not Assigned,1,1,0,0
Knott,A101,Auditor of Public Accounts,,,Total Votes,225,67,139,19
Knott,A101,State Treasurer,,REP,Mark H. METCALF,115,31,78,6
Knott,A101,State Treasurer,,DEM,Michael BOWMAN,98,29,56,13
Knott,A101,State Treasurer,,,Write-In Totals,1,1,0,0
Knott,A101,State Treasurer,,,Not Assigned,1,1,0,0
Knott,A101,State Treasurer,,,Total Votes,225,67,139,19
Knott,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,126,35,85,6
Knott,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,87,26,50,11
Knott,A101,Commissioner of Agriculture,,,Write-In Totals,1,1,0,0
Knott,A101,Commissioner of Agriculture,,,Not Assigned,1,1,0,0
Knott,A101,Commissioner of Agriculture,,,Total Votes,225,67,139,19
Knott,A103,STRAIGHT PARTY,,,Republican,38,3,33,2
Knott,A103,STRAIGHT PARTY,,,Democratic,37,2,28,7
Knott,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",61,5,54,2
Knott,A103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,80,3,67,10
Knott,A103,Governor,,,Write-In Totals,0,0,0,0
Knott,A103,Governor,,,Not Assigned,0,0,0,0
Knott,A103,Governor,,,Total Votes,142,8,122,12
Knott,A103,Secretary of State,,REP,Michael ADAMS,79,5,71,3
Knott,A103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",54,3,42,9
Knott,A103,Secretary of State,,,Write-In Totals,0,0,0,0
Knott,A103,Secretary of State,,,Not Assigned,0,0,0,0
