county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Larue,A101,STRAIGHT PARTY,,,Republican,249,61,182,6
Larue,A101,STRAIGHT PARTY,,,Democratic,92,27,58,7
Larue,A101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",468,116,335,17
Larue,A101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,298,82,201,15
Larue,A101,Governor,,,Brian Fishback / William Fishback,1,0,1,0
Larue,A101,Governor,,,Total Votes,767,198,537,32
Larue,A101,Governor,,,Under Votes,2,1,1,0
Larue,A101,Governor,,,Over Votes,0,0,0,0
Larue,A101,Secretary of State,,REP,Michael ADAMS,556,138,399,19
Larue,A101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",190,57,123,10
Larue,A101,Secretary of State,,,Kenneth C. Moellman Jr.,2,0,2,0
Larue,A101,Secretary of State,,,Robert Perry,0,0,0,0
Larue,A101,Secretary of State,,,Total Votes,748,195,524,29
Larue,A101,Secretary of State,,,Under Votes,21,4,14,3
Larue,A101,Secretary of State,,,Over Votes,0,0,0,0
Larue,A101,Attorney General,,REP,Russell COLEMAN,553,145,389,19
Larue,A101,Attorney General,,DEM,Pamela STEVENSON,200,51,138,11
Larue,A101,Attorney General,,,Total Votes,753,196,527,30
Larue,A101,Attorney General,,,Under Votes,15,3,10,2
Larue,A101,Attorney General,,,Over Votes,1,0,1,0
Larue,A101,Auditor of Public Accounts,,REP,Allison BALL,570,148,402,20
Larue,A101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",182,49,123,10
Larue,A101,Auditor of Public Accounts,,,Total Votes,752,197,525,30
Larue,A101,Auditor of Public Accounts,,,Under Votes,17,2,13,2
Larue,A101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Larue,A101,State Treasurer,,REP,Mark H. METCALF,544,137,389,18
Larue,A101,State Treasurer,,DEM,Michael BOWMAN,197,54,132,11
Larue,A101,State Treasurer,,,Total Votes,741,191,521,29
Larue,A101,State Treasurer,,,Under Votes,28,8,17,3
Larue,A101,State Treasurer,,,Over Votes,0,0,0,0
Larue,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,443,113,317,13
Larue,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,314,83,212,19
Larue,A101,Commissioner of Agriculture,,,Total Votes,757,196,529,32
Larue,A101,Commissioner of Agriculture,,,Under Votes,12,3,9,0
Larue,A101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Larue,A103,STRAIGHT PARTY,,,Republican,153,22,127,4
Larue,A103,STRAIGHT PARTY,,,Democratic,80,17,60,3
Larue,A103,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",223,38,180,5
Larue,A103,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,174,43,122,9
Larue,A103,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Larue,A103,Governor,,,Total Votes,397,81,302,14
Larue,A103,Governor,,,Under Votes,0,0,0,0
Larue,A103,Governor,,,Over Votes,0,0,0,0
Larue,A103,Secretary of State,,REP,Michael ADAMS,267,49,210,8
Larue,A103,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",125,32,88,5
Larue,A103,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Larue,A103,Secretary of State,,,Robert Perry,0,0,0,0
Larue,A103,Secretary of State,,,Total Votes,392,81,298,13
Larue,A103,Secretary of State,,,Under Votes,5,0,4,1
Larue,A103,Secretary of State,,,Over Votes,0,0,0,0
Larue,A103,Attorney General,,REP,Russell COLEMAN,249,42,198,9
