county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Spencer,A101A,STRAIGHT PARTY,,,Republican,512,175,329,8
Spencer,A101A,STRAIGHT PARTY,,,Democratic,179,66,101,12
Spencer,A101A,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",759,254,486,19
Spencer,A101A,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,485,195,264,26
Spencer,A101A,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Spencer,A101A,Governor,,,Total Votes,0,449,750,45
Spencer,A101A,Governor,,,Under Votes,5,4,1,0
Spencer,A101A,Governor,,,Over Votes,0,0,0,0
Spencer,A101A,Secretary of State,,REP,Michael ADAMS,879,313,541,25
Spencer,A101A,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",348,128,200,20
Spencer,A101A,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Spencer,A101A,Secretary of State,,,Total Votes,1227,441,741,45
Spencer,A101A,Secretary of State,,,Under Votes,21,12,9,0
Spencer,A101A,Secretary of State,,,Over Votes,1,0,1,0
Spencer,A101A,Attorney General,,REP,Russell COLEMAN,856,297,537,22
Spencer,A101A,Attorney General,,DEM,Pamela STEVENSON,367,139,205,23
Spencer,A101A,Attorney General,,,Total Votes,1223,436,742,45
Spencer,A101A,Attorney General,,,Under Votes,26,17,9,0
Spencer,A101A,Attorney General,,,Over Votes,0,0,0,0
Spencer,A101A,Auditor of Public Accounts,,REP,Allison BALL,889,308,558,23
Spencer,A101A,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",337,131,184,22
Spencer,A101A,Auditor of Public Accounts,,,Total Votes,0,439,742,45
Spencer,A101A,Auditor of Public Accounts,,,Under Votes,22,14,8,0
Spencer,A101A,Auditor of Public Accounts,,,Over Votes,1,0,1,0
Spencer,A101A,State Treasurer,,REP,Mark H. METCALF,848,288,539,21
Spencer,A101A,State Treasurer,,DEM,Michael BOWMAN,370,149,197,24
Spencer,A101A,State Treasurer,,,Robert Perry,0,0,0,0
Spencer,A101A,State Treasurer,,,Total Votes,1218,437,736,45
Spencer,A101A,State Treasurer,,,Under Votes,31,16,15,0
Spencer,A101A,State Treasurer,,,Over Votes,0,0,0,0
Spencer,A101A,Commissioner of Agriculture,,REP,Jonathan SHELL,886,301,560,25
Spencer,A101A,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,327,132,176,19
Spencer,A101A,Commissioner of Agriculture,,,Total Votes,0,433,736,44
Spencer,A101A,Commissioner of Agriculture,,,Under Votes,36,20,15,1
Spencer,A101A,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Spencer,B101,STRAIGHT PARTY,,,Republican,296,80,211,5
Spencer,B101,STRAIGHT PARTY,,,Democratic,87,30,54,3
Spencer,B101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",415,112,292,11
Spencer,B101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,268,96,164,8
Spencer,B101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Spencer,B101,Governor,,,Total Votes,683,208,456,19
Spencer,B101,Governor,,,Under Votes,5,0,4,1
Spencer,B101,Governor,,,Over Votes,0,0,0,0
Spencer,B101,Secretary of State,,REP,Michael ADAMS,493,140,340,13
Spencer,B101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",173,63,104,6
Spencer,B101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Spencer,B101,Secretary of State,,,Total Votes,666,203,444,19
Spencer,B101,Secretary of State,,,Under Votes,22,5,16,1
Spencer,B101,Secretary of State,,,Over Votes,0,0,0,0
Spencer,B101,Attorney General,,REP,Russell COLEMAN,496,136,347,13
Spencer,B101,Attorney General,,DEM,Pamela STEVENSON,175,69,101,5
Spencer,B101,Attorney General,,,Total Votes,671,205,448,18
Spencer,B101,Attorney General,,,Under Votes,17,3,12,2
Spencer,B101,Attorney General,,,Over Votes,0,0,0,0
Spencer,B101,Auditor of Public Accounts,,REP,Allison BALL,493,140,340,13
Spencer,B101,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",166,63,98,5
Spencer,B101,Auditor of Public Accounts,,,Total Votes,659,203,438,18
Spencer,B101,Auditor of Public Accounts,,,Under Votes,29,5,22,2
Spencer,B101,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Spencer,B101,State Treasurer,,REP,Mark H. METCALF,486,128,346,12
Spencer,B101,State Treasurer,,DEM,Michael BOWMAN,174,72,96,6
Spencer,B101,State Treasurer,,,Robert Perry,0,0,0,0
Spencer,B101,State Treasurer,,,Total Votes,660,200,442,18
Spencer,B101,State Treasurer,,,Under Votes,28,8,18,2
Spencer,B101,State Treasurer,,,Over Votes,0,0,0,0
Spencer,B101,Commissioner of Agriculture,,REP,Jonathan SHELL,500,141,346,13
Spencer,B101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,159,61,93,5
Spencer,B101,Commissioner of Agriculture,,,Total Votes,659,202,439,18
Spencer,B101,Commissioner of Agriculture,,,Under Votes,29,6,21,2
Spencer,B101,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Spencer,B102,STRAIGHT PARTY,,,Republican,346,106,232,8
Spencer,B102,STRAIGHT PARTY,,,Democratic,74,34,36,4
Spencer,B102,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",537,167,362,8
Spencer,B102,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,266,118,142,6
Spencer,B102,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Spencer,B102,Governor,,,Total Votes,803,285,504,14
Spencer,B102,Governor,,,Under Votes,4,1,2,1
Spencer,B102,Governor,,,Over Votes,0,0,0,0
Spencer,B102,Secretary of State,,REP,Michael ADAMS,618,204,405,9
Spencer,B102,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",176,78,92,6
Spencer,B102,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Spencer,B102,Secretary of State,,,Total Votes,794,282,497,15
Spencer,B102,Secretary of State,,,Under Votes,13,4,9,0
Spencer,B102,Secretary of State,,,Over Votes,0,0,0,0
Spencer,B102,Attorney General,,REP,Russell COLEMAN,607,197,401,9
Spencer,B102,Attorney General,,DEM,Pamela STEVENSON,180,82,92,6
Spencer,B102,Attorney General,,,Total Votes,787,279,493,15
Spencer,B102,Attorney General,,,Under Votes,20,7,13,0
Spencer,B102,Attorney General,,,Over Votes,0,0,0,0
Spencer,B102,Auditor of Public Accounts,,REP,Allison BALL,612,197,405,10
Spencer,B102,Auditor of Public Accounts,,DEM,"Kimberley ""Kim"" REEDER",168,79,84,5
Spencer,B102,Auditor of Public Accounts,,,Total Votes,780,276,489,15
Spencer,B102,Auditor of Public Accounts,,,Under Votes,27,10,17,0
Spencer,B102,Auditor of Public Accounts,,,Over Votes,0,0,0,0
Spencer,B102,State Treasurer,,REP,Mark H. METCALF,582,188,386,8
Spencer,B102,State Treasurer,,DEM,Michael BOWMAN,192,90,96,6
Spencer,B102,State Treasurer,,,Robert Perry,0,0,0,0
Spencer,B102,State Treasurer,,,Total Votes,774,278,482,14
Spencer,B102,State Treasurer,,,Under Votes,32,7,24,1
Spencer,B102,State Treasurer,,,Over Votes,1,1,0,0
Spencer,B102,Commissioner of Agriculture,,REP,Jonathan SHELL,604,197,398,9
Spencer,B102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,170,81,84,5
Spencer,B102,Commissioner of Agriculture,,,Total Votes,774,278,482,14
Spencer,B102,Commissioner of Agriculture,,,Under Votes,33,8,24,1
Spencer,B102,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Spencer,C101,STRAIGHT PARTY,,,Republican,383,120,252,11
Spencer,C101,STRAIGHT PARTY,,,Democratic,116,53,58,5
Spencer,C101,Governor,,REP,"Daniel CAMERON / Robert M. ""Robby"" MILLS",596,180,401,15
Spencer,C101,Governor,,DEM,Andy BESHEAR / Jacqueline COLEMAN,332,124,194,14
Spencer,C101,Governor,,,Brian Fishback / William Fishback,0,0,0,0
Spencer,C101,Governor,,,Total Votes,928,304,595,29
Spencer,C101,Governor,,,Under Votes,2,0,2,0
Spencer,C101,Governor,,,Over Votes,0,0,0,0
Spencer,C101,Secretary of State,,REP,Michael ADAMS,687,205,460,22
Spencer,C101,Secretary of State,,DEM,"Charles ""Buddy"" WHEATLEY",226,98,121,7
Spencer,C101,Secretary of State,,,Kenneth C. Moellman Jr.,0,0,0,0
Spencer,C101,Secretary of State,,,Total Votes,913,303,581,29
Spencer,C101,Secretary of State,,,Under Votes,17,1,16,0
Spencer,C101,Secretary of State,,,Over Votes,0,0,0,0
Spencer,C101,Attorney General,,REP,Russell COLEMAN,681,200,460,21
Spencer,C101,Attorney General,,DEM,Pamela STEVENSON,231,102,121,8
Spencer,C101,Attorney General,,,Total Votes,912,302,581,29
Spencer,C101,Attorney General,,,Under Votes,18,2,16,0
Spencer,C101,Attorney General,,,Over Votes,0,0,0,0
Spencer,C101,Auditor of Public Accounts,,REP,Allison BALL,685,205,459,21
