candidate,office,district,party,county,precinct,votes,winner
,Ballots Cast,,,Oldham,Precinct AB,1394,
,Straight Party,,REP,Oldham,Precinct AB,488,
,Straight Party,,DEM,Oldham,Precinct AB,258,
,Over Votes,,,Oldham,Precinct AB,0,
,Under Votes,,,Oldham,Precinct AB,648,
Thomas Massie,U.S. House,4,,Oldham,Precinct AB,807,
Seth Hall,U.S. House,4,,Oldham,Precinct AB,558,
Mike Moffett,U.S. House,4,,Oldham,Precinct AB,20,
David Goodwin (W),U.S. House,4,,Oldham,Precinct AB,0,
,Over Votes,,,Oldham,Precinct AB,0,
,Under Votes,,,Oldham,Precinct AB,9,
Emie Harris,State Senate,26,,Oldham,Precinct AB,829,
Karen Berg,State Senate,26,,Oldham,Precinct AB,540,
Jody Hurt,State Senate,26,,Oldham,Precinct AB,23,
,Over Votes,,,Oldham,Precinct AB,0,
,Under Votes,,,Oldham,Precinct AB,2,
Jason Michael Nemes,State Representative,33,,Oldham,Precinct AB,83,
Rob Walker,State Representative,33,,Oldham,Precinct AB,69,
,Over Votes,,,Oldham,Precinct AB,0,
,Under Votes,,,Oldham,Precinct AB,1,
Jerry T Miller,State Representative,36,,Oldham,Precinct AB,31,
Maurice M Sweeney ,State Representative,36,,Oldham,Precinct AB,22,
,Over Votes,,,Oldham,Precinct AB,0,
,Under Votes,,,Oldham,Precinct AB,1,
Ken Fleming,State Representative,48,,Oldham,Precinct AB,62,
Maria Sorolis,State Representative,48,,Oldham,Precinct AB,36,
,Over Votes,48,,Oldham,Precinct AB,0,
,Under Votes,48,,Oldham,Precinct AB,0,
David W. Osborne,State Representative,59,,Oldham,Precinct AB,641,
Diane Seaman,State Representative,59,,Oldham,Precinct AB,420,
Samantha Nicole Gerges,State Representative,59,,Oldham,Precinct AB,16,
,Over Votes,,,Oldham,Precinct AB,0,
,Under Votes,,,Oldham,Precinct AB,12,
,Ballots Cast,,,Oldham,Precinct A101,1121,
,Straight Party,,REP,Oldham,Precinct A101,416,
,Straight Party,,DEM,Oldham,Precinct A101,263,
,Over Votes,,,Oldham,Precinct A101,0,
,Under Votes,,,Oldham,Precinct A101,442,
Thomas Massie,U.S. House,4,,Oldham,Precinct A101,643,
Seth Hall,U.S. House,4,,Oldham,Precinct A101,448,
Mike Moffett,U.S. House,4,,Oldham,Precinct A101,21,
David Goodwin (W),U.S. House,4,,Oldham,Precinct A101,0,
,Over Votes,,,Oldham,Precinct A101,0,
,Under Votes,,,Oldham,Precinct A101,9,
Emie Harris,State Senate,26,,Oldham,Precinct A101,641,
Karen Berg,State Senate,26,,Oldham,Precinct A101,456,
Jody Hurt,State Senate,26,,Oldham,Precinct A101,20,
,Over Votes,,,Oldham,Precinct A101,0,
,Under Votes,,,Oldham,Precinct A101,4,
Jason Michael Nemes,State Representative,33,,Oldham,Precinct A101,,
Rob Walker,State Representative,33,,Oldham,Precinct A101,,
,Over Votes,,,Oldham,Precinct A101,,
,Under Votes,,,Oldham,Precinct A101,,
Jerry T Miller,State Representative,36,,Oldham,Precinct A101,,
Maurice M Sweeney ,State Representative,36,,Oldham,Precinct A101,,
,Over Votes,,,Oldham,Precinct A101,,
,Under Votes,,,Oldham,Precinct A101,,
Ken Fleming,State Representative,48,,Oldham,Precinct A101,,
Maria Sorolis,State Representative,48,,Oldham,Precinct A101,,
,Over Votes,48,,Oldham,Precinct A101,,
,Under Votes,48,,Oldham,Precinct A101,,
David W. Osborne,State Representative,59,,Oldham,Precinct A101,639,
Diane Seaman,State Representative,59,,Oldham,Precinct A101,459,
Samantha Nicole Gerges,State Representative,59,,Oldham,Precinct A101,17,
,Over Votes,,,Oldham,Precinct A101,1,
,Under Votes,,,Oldham,Precinct A101,5,
,Ballots Cast,,,Oldham,Precinct A103,1049,
,Straight Party,,REP,Oldham,Precinct A103,386,
,Straight Party,,DEM,Oldham,Precinct A103,169,
,Over Votes,,,Oldham,Precinct A103,0,
,Under Votes,,,Oldham,Precinct A103,494,
Thomas Massie,U.S. House,4,,Oldham,Precinct A103,628,
Seth Hall,U.S. House,4,,Oldham,Precinct A103,390,
Mike Moffett,U.S. House,4,,Oldham,Precinct A103,25,
David Goodwin (W),U.S. House,4,,Oldham,Precinct A103,0,
,Over Votes,,,Oldham,Precinct A103,0,
,Under Votes,,,Oldham,Precinct A103,6,
Emie Harris,State Senate,26,,Oldham,Precinct A103,618,
Karen Berg,State Senate,26,,Oldham,Precinct A103,401,
Jody Hurt,State Senate,26,,Oldham,Precinct A103,27,
,Over Votes,,,Oldham,Precinct A103,0,
,Under Votes,,,Oldham,Precinct A103,3,
Jason Michael Nemes,State Representative,33,,Oldham,Precinct A103,,
Rob Walker,State Representative,33,,Oldham,Precinct A103,,
,Over Votes,,,Oldham,Precinct A103,,
,Under Votes,,,Oldham,Precinct A103,,
Jerry T Miller,State Representative,36,,Oldham,Precinct A103,,
Maurice M Sweeney ,State Representative,36,,Oldham,Precinct A103,,
,Over Votes,,,Oldham,Precinct A103,,
,Under Votes,,,Oldham,Precinct A103,,
Ken Fleming,State Representative,48,,Oldham,Precinct A103,,
Maria Sorolis,State Representative,48,,Oldham,Precinct A103,,
