candidate,office,district,party,county,precinct,votes
,Ballots Cast,,,Kenton,Precinct AB,2368
,Straight Party,,REP,Kenton,Precinct AB,758
,Straight Party,,DEM,Kenton,Precinct AB,473
Thomas Massie,U.S. House ,4,,Kenton,Precinct AB,1257
Seth Hall,U.S. House ,4,,Kenton,Precinct AB,995
Mike Moffett,U.S. House ,4,,Kenton,Precinct AB,74
David Goodwin (W),U.S. House ,4,,Kenton,Precinct AB,0
Savannah Maddox,State Representative,61,,Kenton,Precinct AB,75
Darrell L Link,State Representative,61,,Kenton,Precinct AB,42
Diane St Onge,State Representative,63,,Kenton,Precinct AB,472
Josh Blair,State Representative,63,,Kenton,Precinct AB,332
Kimberly Poore Moser,State Representative,64,,Kenton,Precinct AB,330
Larry Varney,State Representative,64,,Kenton,Precinct AB,200
Jordan Huizenga,State Representative,65,,Kenton,Precinct AB,204
"Charles ""Buddy"" Wheatley",State Representative,65,,Kenton,Precinct AB,319
Alyssa Dara McDowell,State Representative,65,,Kenton,Precinct AB,19
Adam Koenig,State Representative,69,,Kenton,Precinct AB,183
Col Owens,State Representative,69,,Kenton,Precinct AB,149
,Ballots Cast,,,Kenton,Precinct B101,476
,Straight Party,,REP,Kenton,Precinct B101,240
,Straight Party,,DEM,Kenton,Precinct B101,50
Thomas Massie,U.S. House ,4,,Kenton,Precinct B101,365
Seth Hall,U.S. House ,4,,Kenton,Precinct B101,92
Mike Moffett,U.S. House ,4,,Kenton,Precinct B101,13
David Goodwin (W),U.S. House ,4,,Kenton,Precinct B101,0
Savannah Maddox,State Representative,61,,Kenton,Precinct B101,368
Darrell L Link,State Representative,61,,Kenton,Precinct B101,105
,Ballots Cast,,,Kenton,Precinct A125,194
,Straight Party,,REP,Kenton,Precinct A125,66
,Straight Party,,DEM,Kenton,Precinct A125,38
Thomas Massie,U.S. House ,4,,Kenton,Precinct A125,116
Seth Hall,U.S. House ,4,,Kenton,Precinct A125,58
Mike Moffett,U.S. House ,4,,Kenton,Precinct A125,14
David Goodwin (W),U.S. House ,4,,Kenton,Precinct A125,0
Jordan Huizenga,State Representative,65,,Kenton,Precinct A125,95
"Charles ""Buddy"" Wheatley",State Representative,65,,Kenton,Precinct A125,80
Alyssa Dara McDowell,State Representative,65,,Kenton,Precinct A125,11
,Ballots Cast,,,Kenton,Precinct A101,428
,Straight Party,,REP,Kenton,Precinct A101,95
