county,precinct,office,district,party,candidate,votes,election_day
Lincoln,A101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,13,13
Lincoln,A102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,15,15
Lincoln,A103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,11,11
Lincoln,A104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,5,5
Lincoln,B101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,8,8
Lincoln,B102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,6,6
Lincoln,B103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,18,18
Lincoln,B104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,13,13
Lincoln,C101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,31,31
Lincoln,C102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,19,19
Lincoln,C103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,16,16
Lincoln,C104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,24,24
Lincoln,D101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,8,8
Lincoln,D102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Lincoln,D103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,30,30
Lincoln,D105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,11,11
Lincoln,D106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,6,6
Lincoln,ABSENTEE MACHINE,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Lincoln,ABSENTEE PAPER,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Lincoln,A101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",55,55
Lincoln,A102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",122,122
Lincoln,A103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",88,88
Lincoln,A104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",31,31
Lincoln,B101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",81,81
Lincoln,B102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",73,73
Lincoln,B103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",94,94
Lincoln,B104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",141,141
Lincoln,C101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",108,108
Lincoln,C102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",101,101
Lincoln,C103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",76,76
Lincoln,C104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",155,155
Lincoln,D101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",57,57
Lincoln,D102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",40,40
Lincoln,D103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",107,107
Lincoln,D105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",32,32
