county,precinct,office,district,party,candidate,votes,election_day
Floyd,A101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,A102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,A103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Floyd,A104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,A105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,5,5
Floyd,A106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,A107,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,A109,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,A110,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Floyd,A111,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Floyd,A113,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,5,5
Floyd,A116,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,B101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,B102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,B103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,B104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,B105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Floyd,B106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,5,5
Floyd,B108,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,B109,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,B112,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,C101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,C102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Floyd,C103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Floyd,C104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,C105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Floyd,C106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,C107,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,C108,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,C109,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Floyd,C110,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,C111,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,D101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Floyd,D102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,D103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,D104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,5,5
Floyd,D105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,D106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,D107,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Floyd,D108,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,6,6
Floyd,D109,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Floyd,D110,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Floyd,ABSENTEE MACHINE,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Floyd,ABSENTEE PAPER,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Floyd,A101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",27,27
Floyd,A102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",4,4
Floyd,A103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",17,17
Floyd,A104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",13,13
Floyd,A105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",30,30
Floyd,A106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",25,25
Floyd,A107,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",31,31
Floyd,A109,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",22,22
Floyd,A110,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",14,14
Floyd,A111,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",31,31
Floyd,A113,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",26,26
Floyd,A116,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",40,40
Floyd,B101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",8,8
Floyd,B102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",15,15
Floyd,B103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",15,15
Floyd,B104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",14,14
Floyd,B105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",10,10
Floyd,B106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",18,18
Floyd,B108,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",8,8
Floyd,B109,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",7,7
Floyd,B112,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",21,21
Floyd,C101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",5,5
Floyd,C102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",8,8
Floyd,C103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",1,1
Floyd,C104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",14,14
Floyd,C105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",0,0
Floyd,C106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",6,6
Floyd,C107,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",10,10
Floyd,C108,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",6,6
Floyd,C109,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",0,0
Floyd,C110,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",3,3
Floyd,C111,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",9,9
