county,precinct,office,district,party,candidate,votes,election_day
Jefferson,A105,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,15,15
Jefferson,A107,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,11,11
Jefferson,A108,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,27,27
Jefferson,A111,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,17,17
Jefferson,A113,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,21,21
Jefferson,A114,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,12,12
Jefferson,A115,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,31,31
Jefferson,A118,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,9,9
Jefferson,A119,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,19,19
Jefferson,A121,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,24,24
Jefferson,A123,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,27,27
Jefferson,A124,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,23,23
Jefferson,A125,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,27,27
Jefferson,A126,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,31,31
Jefferson,A127,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,17,17
Jefferson,A128,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,21,21
Jefferson,A129,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,27,27
Jefferson,A130,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,17,17
Jefferson,A131,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,28,28
Jefferson,A134,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,16,16
Jefferson,A135,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,23,23
Jefferson,A136,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,8,8
Jefferson,A139,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,9,9
Jefferson,A140,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,36,36
Jefferson,A141,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,10,10
Jefferson,A142,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,5,5
Jefferson,A143,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,1,1
Jefferson,B124,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,29,29
Jefferson,B132,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,52,52
Jefferson,B133,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,44,44
Jefferson,B134,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,61,61
Jefferson,B149,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,19,19
Jefferson,B151,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,28,28
Jefferson,B153,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,5,5
Jefferson,B154,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,23,23
Jefferson,B155,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,15,15
Jefferson,B156,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,33,33
Jefferson,B157,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,51,51
Jefferson,B158,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,45,45
Jefferson,B159,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,51,51
Jefferson,B160,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,20,20
Jefferson,B162,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,48,48
Jefferson,B163,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,22,22
Jefferson,B166,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,32,32
Jefferson,B168,"US Representative, 3rd Congressional District", 3rd Congressional District - REPUBLICAN,,Vickie Yates B. GLISSON,33,33
