candidate,office,district,party,county,precinct,votes
,Ballots Cast,,,Webster,Precinct AB,186
,Straight Party,,REP,Webster,Precinct AB,35
,Straight Party,,DEM,Webster,Precinct AB,29
James R Comer,U.S. House,1,REP,Webster,Precinct AB,116
Paul Walker,U.S. House,1,DEM,Webster,Precinct AB,62
"Robert M ""Robby"" Mills",State Senate,4,REP,Webster,Precinct AB,91
J Dorsey Ridley,State Senate,4,DEM,Webster,Precinct AB,93
Jim Gooch Jr.,State Representative,12,REP,Webster,Precinct AB,111
Bruce Kunze,State Representative,12,DEM,Webster,Precinct AB,72
,Ballots Cast,,,Webster,Precinct A101,457
,Straight Party,,REP,Webster,Precinct A101,115
,Straight Party,,DEM,Webster,Precinct A101,50
James R Comer,U.S. House,1,REP,Webster,Precinct A101,336
Paul Walker,U.S. House,1,DEM,Webster,Precinct A101,104
"Robert M ""Robby"" Mills",State Senate,4,REP,Webster,Precinct A101,244
J Dorsey Ridley,State Senate,4,DEM,Webster,Precinct A101,203
Jim Gooch Jr.,State Representative,12,REP,Webster,Precinct A101,316
Bruce Kunze,State Representative,12,DEM,Webster,Precinct A101,131
,Ballots Cast,,,Webster,Precinct A102,251
,Straight Party,,REP,Webster,Precinct A102,58
,Straight Party,,DEM,Webster,Precinct A102,36
James R Comer,U.S. House,1,REP,Webster,Precinct A102,173
Paul Walker,U.S. House,1,DEM,Webster,Precinct A102,69
"Robert M ""Robby"" Mills",State Senate,4,REP,Webster,Precinct A102,139
J Dorsey Ridley,State Senate,4,DEM,Webster,Precinct A102,110
Jim Gooch Jr.,State Representative,12,REP,Webster,Precinct A102,170
Bruce Kunze,State Representative,12,DEM,Webster,Precinct A102,74
,Ballots Cast,,,Webster,Precinct A103,359
,Straight Party,,REP,Webster,Precinct A103,96
,Straight Party,,DEM,Webster,Precinct A103,41
James R Comer,U.S. House,1,REP,Webster,Precinct A103,265
Paul Walker,U.S. House,1,DEM,Webster,Precinct A103,81
"Robert M ""Robby"" Mills",State Senate,4,REP,Webster,Precinct A103,221
J Dorsey Ridley,State Senate,4,DEM,Webster,Precinct A103,135
Jim Gooch Jr.,State Representative,12,REP,Webster,Precinct A103,252
Bruce Kunze,State Representative,12,DEM,Webster,Precinct A103,101
,Ballots Cast,,,Webster,Precinct A104,245
,Straight Party,,REP,Webster,Precinct A104,82
,Straight Party,,DEM,Webster,Precinct A104,18
James R Comer,U.S. House,1,REP,Webster,Precinct A104,194
Paul Walker,U.S. House,1,DEM,Webster,Precinct A104,45
"Robert M ""Robby"" Mills",State Senate,4,REP,Webster,Precinct A104,172
J Dorsey Ridley,State Senate,4,DEM,Webster,Precinct A104,73
Jim Gooch Jr.,State Representative,12,REP,Webster,Precinct A104,198
Bruce Kunze,State Representative,12,DEM,Webster,Precinct A104,44
,Ballots Cast,,,Webster,Precinct A105,177
,Straight Party,,REP,Webster,Precinct A105,61
,Straight Party,,DEM,Webster,Precinct A105,21
James R Comer,U.S. House,1,REP,Webster,Precinct A105,126
Paul Walker,U.S. House,1,DEM,Webster,Precinct A105,47
"Robert M ""Robby"" Mills",State Senate,4,REP,Webster,Precinct A105,111
J Dorsey Ridley,State Senate,4,DEM,Webster,Precinct A105,65
Jim Gooch Jr.,State Representative,12,REP,Webster,Precinct A105,117
Bruce Kunze,State Representative,12,DEM,Webster,Precinct A105,57
,Ballots Cast,,,Webster,Precinct B101,210
,Straight Party,,REP,Webster,Precinct B101,55
,Straight Party,,DEM,Webster,Precinct B101,46
James R Comer,U.S. House,1,REP,Webster,Precinct B101,126
Paul Walker,U.S. House,1,DEM,Webster,Precinct B101,77
"Robert M ""Robby"" Mills",State Senate,4,REP,Webster,Precinct B101,96
J Dorsey Ridley,State Senate,4,DEM,Webster,Precinct B101,109
Jim Gooch Jr.,State Representative,12,REP,Webster,Precinct B101,125
Bruce Kunze,State Representative,12,DEM,Webster,Precinct B101,81
,Ballots Cast,,,Webster,Precinct B102,436
,Straight Party,,REP,Webster,Precinct B102,108
,Straight Party,,DEM,Webster,Precinct B102,63
James R Comer,U.S. House,1,REP,Webster,Precinct B102,304
Paul Walker,U.S. House,1,DEM,Webster,Precinct B102,112
