county,precinct,office,district,party,candidate,votes,election_day
Breathitt,A101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,A102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Breathitt,A103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Breathitt,A104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,A105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,B101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Breathitt,B102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,4,4
Breathitt,B103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Breathitt,B104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,3,3
Breathitt,B105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,C101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,C102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Breathitt,C103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Breathitt,C104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,C105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Breathitt,D101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,D102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,D103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Breathitt,D104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,2,2
Breathitt,D105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,D106,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,ABSENTEE MACHINE,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,1,1
Breathitt,ABSENTEE PAPER,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,Gerardo SERRANO,0,0
Breathitt,A101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",6,6
Breathitt,A102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",20,20
Breathitt,A103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",34,34
Breathitt,A104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",12,12
Breathitt,A105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",5,5
Breathitt,B101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",7,7
Breathitt,B102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",8,8
Breathitt,B103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",13,13
Breathitt,B104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",9,9
Breathitt,B105,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",8,8
Breathitt,C101,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",8,8
Breathitt,C102,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",6,6
Breathitt,C103,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",15,15
Breathitt,C104,"US Representative, 5th Congressional District",5th Congressional District - REPUBLICAN,,"Harold ""Hal"" ROGERS",7,7
