candidate,office,district,party,county,precinct,votes
"Harold ""Hal"" Rogers ",U.S. House,5,REP,Leslie,A101 Beechfork ,163
Kenneth S. Stepp,U.S. House,5,DEM,Leslie,A101 Beechfork ,6
Brandon Smith,State Senate,30,REP,Leslie,A101 Beechfork ,157
Paula Clemons-Combs,State Senate,30,DEM,Leslie,A101 Beechfork ,9
Derek Lewis,State Representative,90,,Leslie,A101 Beechfork ,155
"Harold ""Hal"" Rogers ",U.S. House,5,REP,Leslie,A102 Stinnett,321
Kenneth S. Stepp,U.S. House,5,DEM,Leslie,A102 Stinnett,30
Brandon Smith,State Senate,30,REP,Leslie,A102 Stinnett,303
Paula Clemons-Combs,State Senate,30,DEM,Leslie,A102 Stinnett,28
Derek Lewis,State Representative,90,,Leslie,A102 Stinnett,307
"Harold ""Hal"" Rogers ",U.S. House,5,REP,Leslie,A103 Greasy,20
Kenneth S. Stepp,U.S. House,5,DEM,Leslie,A103 Greasy,3
Brandon Smith,State Senate,30,REP,Leslie,A103 Greasy,18
Paula Clemons-Combs,State Senate,30,DEM,Leslie,A103 Greasy,5
Derek Lewis,State Representative,90,,Leslie,A103 Greasy,18
"Harold ""Hal"" Rogers ",U.S. House,5,REP,Leslie,A104 Hyden-Jeff,245
Kenneth S. Stepp,U.S. House,5,DEM,Leslie,A104 Hyden-Jeff,37
Brandon Smith,State Senate,30,REP,Leslie,A104 Hyden-Jeff,244
Paula Clemons-Combs,State Senate,30,DEM,Leslie,A104 Hyden-Jeff,41
Derek Lewis,State Representative,90,,Leslie,A104 Hyden-Jeff,263
"Harold ""Hal"" Rogers ",U.S. House,5,REP,Leslie,A105 Marrowbone,90
Kenneth S. Stepp,U.S. House,5,DEM,Leslie,A105 Marrowbone,13
Brandon Smith,State Senate,30,REP,Leslie,A105 Marrowbone,95
Paula Clemons-Combs,State Senate,30,DEM,Leslie,A105 Marrowbone,9
Derek Lewis,State Representative,90,,Leslie,A105 Marrowbone,96
