county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Perry,A101,STRAIGHT PARTY,,REP,Republican Party,68,7,54,7
Perry,A101,STRAIGHT PARTY,,DEM,Democratic Party,27,1,23,3
Perry,A101,STRAIGHT PARTY,,KY,Kentucky Party,3,0,3,0
Perry,A101,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Perry,A101,STRAIGHT PARTY,,,Total Votes,98,8,80,10
Perry,A101,STRAIGHT PARTY,,,Under Votes,195,17,169,9
Perry,A101,STRAIGHT PARTY,,,Over Votes,0,0,0,0
Perry,A101,President,,REP,Donald J. TRUMP / JD VANCE,242,24,203,15
Perry,A101,President,,DEM,Kamala D. HARRIS / Tim WALZ,47,1,42,4
Perry,A101,President,,KY,Jill  STEIN / Samson KPADENOU,0,0,0,0
Perry,A101,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,1,0,1,0
Perry,A101,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Perry,A101,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Perry,A101,President,,,Total Votes,290,25,246,19
Perry,A101,President,,,Under Votes,3,0,3,0
Perry,A101,President,,,Over Votes,0,0,0,0
Perry,A101,U.S. House,5,REP,Hal ROGERS,227,21,191,15
Perry,A101,U.S. House,5,,Total Votes,227,21,191,15
Perry,A101,U.S. House,5,,Under Votes,65,4,57,4
Perry,A101,U.S. House,5,,Over Votes,0,0,0,0
Perry,A101,State House,84,REP,Chris FUGATE,216,19,184,13
Perry,A101,State House,84,DEM,Zackary H. HALL,69,6,57,6
Perry,A101,State House,84,,Total Votes,285,25,241,19
Perry,A101,State House,84,,Under Votes,8,0,8,0
Perry,A101,State House,84,,Over Votes,0,0,0,0
Perry,A101,Commonwealth's Attorney,33,REP,John HANSEN,154,17,128,9
Perry,A101,Commonwealth's Attorney,33,DEM,Jonathan WILDER,113,7,98,8
Perry,A101,Commonwealth's Attorney,33,,Total Votes,267,24,226,17
Perry,A101,Commonwealth's Attorney,33,,Under Votes,25,1,22,2
Perry,A101,Commonwealth's Attorney,33,,Over Votes,1,0,1,0
Perry,A101,Circuit Clerk,,DEM,Charles Ira PATTERSON,140,9,120,11
Perry,A101,Circuit Clerk,,,Total Votes,140,9,120,11
Perry,A101,Circuit Clerk,,,Under Votes,153,16,129,8
Perry,A101,Circuit Clerk,,,Over Votes,0,0,0,0
Perry,A101,COUNTY SURVEYOR,,,,0,0,0,0
Perry,A101,COUNTY SURVEYOR,,,Total Votes,0,0,0,0
Perry,A101,COUNTY SURVEYOR,,,Under Votes,279,25,235,19
Perry,A101,COUNTY SURVEYOR,,,Over Votes,0,0,0,0
Perry,A101,Board of Education,1,,Dale MORRIS JR.,234,17,204,13
