county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Anderson,A101,President,,REP,Ryan L. BINKLEY,3,2,1,0
Anderson,A101,President,,REP,Vivek RAMASWAMY,2,1,1,0
Anderson,A101,President,,REP,Ron DeSANTIS,10,3,7,0
Anderson,A101,President,,REP,Donald J. TRUMP,280,138,142,0
Anderson,A101,President,,REP,Chris CHRISTIE,3,2,1,0
Anderson,A101,President,,REP,Nikki R. HALEY,19,3,16,0
Anderson,A101,President,,REP,UNCOMMITTED,14,5,9,0
Anderson,A101,President,,REP,Total Votes,331,154,177,0
Anderson,A101,President,,REP,Under Votes,1,0,1,0
Anderson,A101,President,,REP,Over Votes,0,0,0,0
Anderson,A101,State Senate,7,REP,Adrienne E. SOUTHWORTH,124,56,68,0
Anderson,A101,State Senate,7,REP,Ed GALLREIN,56,24,32,0
Anderson,A101,State Senate,7,REP,Aaron REED,148,72,76,0
Anderson,A101,State Senate,,REP,Total Votes,328,152,176,0
Anderson,A101,State Senate,,REP,Under Votes,4,2,2,0
Anderson,A101,State Senate,,REP,Over Votes,0,0,0,0
Anderson,A101,President,,DEM,Joseph R. BIDEN JR.,135,58,75,2
Anderson,A101,President,,DEM,Marianne WILLIAMSON,25,8,17,0
Anderson,A101,President,,DEM,Dean PHILLIPS,21,9,12,0
Anderson,A101,President,,DEM,UNCOMMITTED,51,17,34,0
Anderson,A101,President,,DEM,Total Votes,232,92,138,2
Anderson,A101,President,,DEM,Under Votes,4,2,2,0
Anderson,A101,President,,DEM,Over Votes,1,0,1,0
Anderson,A101,U.S. House,6,DEM,Randy CRAVENS,52,20,32,0
Anderson,A101,U.S. House,6,DEM,Jonathan RICHARDSON,30,12,18,0
Anderson,A101,U.S. House,6,DEM,Todd KELLY,59,26,31,2
Anderson,A101,U.S. House,6,DEM,Don B. PRATT,28,12,16,0
Anderson,A101,U.S. House,6,DEM,Shauna RUDD,56,19,37,0
Anderson,A101,U.S. House,,DEM,Total Votes,225,89,134,2
Anderson,A101,U.S. House,,DEM,Under Votes,12,5,7,0
Anderson,A101,U.S. House,,DEM,Over Votes,0,0,0,0
Anderson,B101,President,,REP,Ryan L. BINKLEY,5,2,3,0
Anderson,B101,President,,REP,Vivek RAMASWAMY,7,2,5,0
Anderson,B101,President,,REP,Ron DeSANTIS,17,6,11,0
Anderson,B101,President,,REP,Donald J. TRUMP,478,216,258,4
Anderson,B101,President,,REP,Chris CHRISTIE,8,3,5,0
Anderson,B101,President,,REP,Nikki R. HALEY,31,16,15,0
Anderson,B101,President,,REP,UNCOMMITTED,23,9,14,0
Anderson,B101,President,,REP,Total Votes,569,254,311,4
Anderson,B101,President,,REP,Under Votes,3,1,2,0
Anderson,B101,President,,REP,Over Votes,0,0,0,0
Anderson,B101,State Senate,7,REP,Adrienne E. SOUTHWORTH,212,95,117,0
Anderson,B101,State Senate,7,REP,Ed GALLREIN,127,63,62,2
Anderson,B101,State Senate,7,REP,Aaron REED,229,96,131,2
Anderson,B101,State Senate,,REP,Total Votes,568,254,310,4
Anderson,B101,State Senate,,REP,Under Votes,4,1,3,0
Anderson,B101,State Senate,,REP,Over Votes,0,0,0,0
Anderson,B101,President,,DEM,Joseph R. BIDEN JR.,211,107,104,0
Anderson,B101,President,,DEM,Marianne WILLIAMSON,21,8,12,1
Anderson,B101,President,,DEM,Dean PHILLIPS,21,4,17,0
Anderson,B101,President,,DEM,UNCOMMITTED,101,33,68,0
Anderson,B101,President,,DEM,Total Votes,354,152,201,1
Anderson,B101,President,,DEM,Under Votes,5,0,5,0
Anderson,B101,President,,DEM,Over Votes,0,0,0,0
Anderson,B101,U.S. House,6,DEM,Randy CRAVENS,78,38,40,0
Anderson,B101,U.S. House,6,DEM,Jonathan RICHARDSON,45,22,23,0
Anderson,B101,U.S. House,6,DEM,Todd KELLY,97,35,62,0
Anderson,B101,U.S. House,6,DEM,Don B. PRATT,31,15,16,0
Anderson,B101,U.S. House,6,DEM,Shauna RUDD,76,28,47,1
Anderson,B101,U.S. House,,DEM,Total Votes,327,138,188,1
Anderson,B101,U.S. House,,DEM,Under Votes,32,14,18,0
Anderson,B101,U.S. House,,DEM,Over Votes,0,0,0,0
Anderson,C101,President,,REP,Ryan L. BINKLEY,3,0,3,0
Anderson,C101,President,,REP,Vivek RAMASWAMY,3,1,2,0
Anderson,C101,President,,REP,Ron DeSANTIS,13,5,8,0
Anderson,C101,President,,REP,Donald J. TRUMP,402,179,219,4
Anderson,C101,President,,REP,Chris CHRISTIE,3,0,3,0
Anderson,C101,President,,REP,Nikki R. HALEY,20,8,12,0
Anderson,C101,President,,REP,UNCOMMITTED,22,15,7,0
Anderson,C101,President,,REP,Total Votes,466,208,254,4
Anderson,C101,President,,REP,Under Votes,3,0,3,0
Anderson,C101,President,,REP,Over Votes,0,0,0,0
