county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Edmonson,A101,STRAIGHT PARTY,,REP,Republican Party,155,32,121,2
Edmonson,A101,STRAIGHT PARTY,,DEM,Democratic Party,47,5,40,2
Edmonson,A101,STRAIGHT PARTY,,KY,Kentucky Party,5,0,5,0
Edmonson,A101,STRAIGHT PARTY,,LIB,Libertarian Party,2,0,2,0
Edmonson,A101,STRAIGHT PARTY,,,Total Votes,209,37,168,4
Edmonson,A101,STRAIGHT PARTY,,,Under Votes,199,29,163,7
Edmonson,A101,STRAIGHT PARTY,,,Over Votes,0,0,0,0
Edmonson,A101,President,,REP,Donald J. TRUMP / JD VANCE,316,53,257,6
Edmonson,A101,President,,DEM,Kamala D. HARRIS / Tim WALZ,82,13,64,5
Edmonson,A101,President,,KY,Jill  STEIN / Samson KPADENOU,0,0,0,0
Edmonson,A101,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,6,0,6,0
Edmonson,A101,President,,IND,Shiva AYYADURAI / Crystal ELLIS,1,0,1,0
Edmonson,A101,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Edmonson,A101,President,,,Write In Total,0,0,0,0
Edmonson,A101,President,,,Total Votes,405,66,328,11
Edmonson,A101,President,,,Under Votes,3,0,3,0
Edmonson,A101,President,,,Over Votes,0,0,0,0
Edmonson,A101,U.S. House,2,REP,S. Brett GUTHRIE,324,53,265,6
Edmonson,A101,U.S. House,2,DEM,Hank LINDERMAN,74,9,60,5
Edmonson,A101,U.S. House,2,,Total Votes,398,62,325,11
Edmonson,A101,U.S. House,2,,Under Votes,10,4,6,0
Edmonson,A101,U.S. House,2,,Over Votes,0,0,0,0
Edmonson,A101,State Senate,9,REP,David P. GIVENS,305,52,247,6
Edmonson,A101,State Senate,9,DEM,Karen M. PENNINGTON,83,8,70,5
Edmonson,A101,State Senate,9,,Total Votes,388,60,317,11
Edmonson,A101,State Senate,9,,Under Votes,20,6,14,0
Edmonson,A101,State Senate,9,,Over Votes,0,0,0,0
Edmonson,A101,State House,19,REP,Michael Lee MEREDITH,338,55,276,7
Edmonson,A101,State House,19,,Total Votes,338,55,276,7
Edmonson,A101,State House,19,,Under Votes,70,11,55,4
Edmonson,A101,State House,19,,Over Votes,0,0,0,0
Edmonson,A101,Commonwealth's Attorney,8,DEN,Kori Beck BUMGARNER,198,19,171,8
Edmonson,A101,Commonwealth's Attorney,8,,Total Votes,198,19,171,8
Edmonson,A101,Commonwealth's Attorney,8,,Under Votes,210,47,160,3
Edmonson,A101,Commonwealth's Attorney,8,,Over Votes,0,0,0,0
Edmonson,A101,Circuit Clerk,,,"Daniel PRIDDY REP ",329,51,271,7
Edmonson,A101,Circuit Clerk,,,Total Votes,329,51,271,7
Edmonson,A101,Circuit Clerk,,,Under Votes,79,15,60,4
Edmonson,A101,Circuit Clerk,,,Over Votes,0,0,0,0
Edmonson,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,"James D. LUTTRELL ",160,21,135,4
Edmonson,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,"Glenn LOGSDON ",142,19,121,2
Edmonson,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,"Danny C. VINCENT ",134,20,111,3
Edmonson,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,Total Votes,436,60,367,9
Edmonson,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,Under Votes,1196,204,957,35
Edmonson,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,Over Votes,0,0,0,0
Edmonson,A101,Board of Education,1,,Alexander M. ULM,189,24,159,6
Edmonson,A101,Board of Education,1,,Total Votes,189,24,159,6
Edmonson,A101,Board of Education,1,,Under Votes,123,28,92,3
Edmonson,A101,Board of Education,1,,Over Votes,0,0,0,0
Edmonson,A101,Board of Education,2,,Paul FORESTER,59,6,51,2
Edmonson,A101,Board of Education,2,,Total Votes,59,6,51,2
Edmonson,A101,Board of Education,2,,Under Votes,37,8,29,0
Edmonson,A101,Board of Education,2,,Over Votes,0,0,0,0
Edmonson,A101,CONSTITUTIONAL AMENDMENT 1,,,"YES ",217,34,176,7
Edmonson,A101,CONSTITUTIONAL AMENDMENT 1,,,"NO ",161,21,136,4
Edmonson,A101,CONSTITUTIONAL AMENDMENT 1,,,Total Votes,378,55,312,11
Edmonson,A101,CONSTITUTIONAL AMENDMENT 1,,,Under Votes,29,10,19,0
