county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Wolfe,A101,Governor,,REP,Eric DETERS,4,0,4,0
Wolfe,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Wolfe,A101,Governor,,REP,Mike HARMON,1,0,1,0
Wolfe,A101,Governor,,REP,Alan KECK,0,0,0,0
Wolfe,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Wolfe,A101,Governor,,REP,Ryan QUARLES,5,0,5,0
Wolfe,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Wolfe,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Wolfe,A101,Governor,,REP,Daniel CAMERON,9,0,9,0
Wolfe,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Wolfe,A101,Governor,,REP,David O. COOPER,0,0,0,0
Wolfe,A101,Governor,,REP,Kelly CRAFT,1,0,1,0
Wolfe,A101,Governor,,REP,Total Votes,20,0,20,0
Wolfe,A101,Secretary of State,,REP,Stephen L. KNIPPER,4,0,4,0
Wolfe,A101,Secretary of State,,REP,Allen MARICLE,2,0,2,0
Wolfe,A101,Secretary of State,,REP,Michael ADAMS,12,0,12,0
Wolfe,A101,Secretary of State,,REP,Total Votes,20,0,20,0
Wolfe,A101,Auditor of Public Accounts,,REP,Allison BALL,10,0,10,0
Wolfe,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,6,0,6,0
Wolfe,A101,Auditor of Public Accounts,,REP,Total Votes,20,0,20,0
Wolfe,A101,State Treasurer,,REP,Mark H. METCALF,13,0,13,0
Wolfe,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",1,0,1,0
Wolfe,A101,State Treasurer,,REP,Andrew COOPERRIDER,2,0,2,0
Wolfe,A101,State Treasurer,,REP,Total Votes,20,0,20,0
Wolfe,A101,Commissioner of Agriculture,,REP,Richard HEATH,11,0,11,0
Wolfe,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,7,0,7,0
Wolfe,A101,Commissioner of Agriculture,,REP,Total Votes,20,0,20,0
Wolfe,A101,Governor,,DEM,Peppy MARTIN,4,1,3,0
Wolfe,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",4,0,4,0
Wolfe,A101,Governor,,DEM,Andy BESHEAR,51,1,47,3
Wolfe,A101,Governor,,DEM,Total Votes,59,2,54,3
Wolfe,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,19,2,17,0
Wolfe,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,33,0,30,3
Wolfe,A101,Commissioner of Agriculture,,DEM,Total Votes,59,2,54,3
Wolfe,A105,Governor,,REP,Eric DETERS,3,0,3,0
Wolfe,A105,Governor,,REP,Bob DeVORE,0,0,0,0
Wolfe,A105,Governor,,REP,Mike HARMON,0,0,0,0
Wolfe,A105,Governor,,REP,Alan KECK,0,0,0,0
Wolfe,A105,Governor,,REP,Dennis Ray ORMEROD,1,0,1,0
Wolfe,A105,Governor,,REP,Ryan QUARLES,14,2,11,1
Wolfe,A105,Governor,,REP,Johnny Ray RICE,1,0,1,0
Wolfe,A105,Governor,,REP,Robbie C. SMITH,0,0,0,0
Wolfe,A105,Governor,,REP,Daniel CAMERON,12,0,12,0
Wolfe,A105,Governor,,REP,Jacob CLARK,0,0,0,0
Wolfe,A105,Governor,,REP,David O. COOPER,0,0,0,0
Wolfe,A105,Governor,,REP,Kelly CRAFT,1,0,1,0
Wolfe,A105,Governor,,REP,Total Votes,32,2,29,1
Wolfe,A105,Secretary of State,,REP,Stephen L. KNIPPER,4,0,4,0
Wolfe,A105,Secretary of State,,REP,Allen MARICLE,5,0,5,0
Wolfe,A105,Secretary of State,,REP,Michael ADAMS,20,2,17,1
Wolfe,A105,Secretary of State,,REP,Total Votes,32,2,29,1
Wolfe,A105,Auditor of Public Accounts,,REP,Allison BALL,21,2,18,1
Wolfe,A105,Auditor of Public Accounts,,REP,Derek PETTEYS,8,0,8,0
Wolfe,A105,Auditor of Public Accounts,,REP,Total Votes,32,2,29,1
Wolfe,A105,State Treasurer,,REP,Mark H. METCALF,21,2,18,1
Wolfe,A105,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",3,0,3,0
Wolfe,A105,State Treasurer,,REP,Andrew COOPERRIDER,5,0,5,0
Wolfe,A105,State Treasurer,,REP,Total Votes,32,2,29,1
Wolfe,A105,Commissioner of Agriculture,,REP,Richard HEATH,12,0,12,0
Wolfe,A105,Commissioner of Agriculture,,REP,Jonathan SHELL,18,2,15,1
Wolfe,A105,Commissioner of Agriculture,,REP,Total Votes,32,2,29,1
Wolfe,A105,Governor,,DEM,Peppy MARTIN,7,0,7,0
Wolfe,A105,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",4,0,4,0
Wolfe,A105,Governor,,DEM,Andy BESHEAR,68,6,57,5
Wolfe,A105,Governor,,DEM,Total Votes,80,6,69,5
Wolfe,A105,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,27,3,21,3
Wolfe,A105,Commissioner of Agriculture,,DEM,Mikael MALONE,46,3,41,2
Wolfe,A105,Commissioner of Agriculture,,DEM,Total Votes,80,6,69,5
Wolfe,B101,Governor,,REP,Eric DETERS,0,0,0,0
Wolfe,B101,Governor,,REP,Bob DeVORE,0,0,0,0
Wolfe,B101,Governor,,REP,Mike HARMON,1,0,1,0
Wolfe,B101,Governor,,REP,Alan KECK,2,0,2,0
Wolfe,B101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Wolfe,B101,Governor,,REP,Ryan QUARLES,0,0,0,0
Wolfe,B101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Wolfe,B101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Wolfe,B101,Governor,,REP,Daniel CAMERON,4,0,3,1
Wolfe,B101,Governor,,REP,Jacob CLARK,0,0,0,0
Wolfe,B101,Governor,,REP,David O. COOPER,0,0,0,0
Wolfe,B101,Governor,,REP,Kelly CRAFT,0,0,0,0
Wolfe,B101,Governor,,REP,Total Votes,7,0,6,1
Wolfe,B101,Secretary of State,,REP,Stephen L. KNIPPER,4,0,4,0
Wolfe,B101,Secretary of State,,REP,Allen MARICLE,0,0,0,0
