county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Letcher,A101,Governor,,REP,Eric DETERS,0,0,0,0
Letcher,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Letcher,A101,Governor,,REP,Mike HARMON,0,0,0,0
Letcher,A101,Governor,,REP,Alan KECK,0,0,0,0
Letcher,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Letcher,A101,Governor,,REP,Ryan QUARLES,4,1,3,0
Letcher,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Letcher,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Letcher,A101,Governor,,REP,Daniel CAMERON,11,2,9,0
Letcher,A101,Governor,,REP,Jacob CLARK,1,0,1,0
Letcher,A101,Governor,,REP,David O. COOPER,0,0,0,0
Letcher,A101,Governor,,REP,Kelly CRAFT,3,0,3,0
Letcher,A101,Governor,,REP,Total Votes,19,3,16,0
Letcher,A101,Secretary of State,,REP,Stephen L. KNIPPER,5,0,5,0
Letcher,A101,Secretary of State,,REP,Allen MARICLE,2,0,2,0
Letcher,A101,Secretary of State,,REP,Michael ADAMS,9,3,6,0
Letcher,A101,Secretary of State,,REP,Total Votes,19,3,16,0
Letcher,A101,Auditor of Public Accounts,,REP,Allison BALL,6,1,5,0
Letcher,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,9,1,8,0
Letcher,A101,Auditor of Public Accounts,,REP,Total Votes,19,3,16,0
Letcher,A101,State Treasurer,,REP,Mark H. METCALF,6,1,5,0
Letcher,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",4,0,4,0
Letcher,A101,State Treasurer,,REP,Andrew COOPERRIDER,6,1,5,0
Letcher,A101,State Treasurer,,REP,Total Votes,19,3,16,0
Letcher,A101,Commissioner of Agriculture,,REP,Richard HEATH,10,1,9,0
Letcher,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,7,2,5,0
Letcher,A101,Commissioner of Agriculture,,REP,Total Votes,19,3,16,0
Letcher,A101,Governor,,DEM,Peppy MARTIN,2,1,1,0
Letcher,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Letcher,A101,Governor,,DEM,Andy BESHEAR,39,14,23,2
Letcher,A101,Governor,,DEM,Total Votes,42,15,25,2
Letcher,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,16,6,10,0
Letcher,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,20,7,11,2
Letcher,A101,Commissioner of Agriculture,,DEM,Total Votes,42,15,25,2
Letcher,A102,Governor,,REP,Eric DETERS,1,0,1,0
Letcher,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Letcher,A102,Governor,,REP,Mike HARMON,2,2,0,0
Letcher,A102,Governor,,REP,Alan KECK,5,2,3,0
Letcher,A102,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Letcher,A102,Governor,,REP,Ryan QUARLES,7,1,5,1
Letcher,A102,Governor,,REP,Johnny Ray RICE,2,0,1,1
Letcher,A102,Governor,,REP,Robbie C. SMITH,1,0,1,0
Letcher,A102,Governor,,REP,Daniel CAMERON,15,4,9,2
Letcher,A102,Governor,,REP,Jacob CLARK,1,0,1,0
Letcher,A102,Governor,,REP,David O. COOPER,0,0,0,0
Letcher,A102,Governor,,REP,Kelly CRAFT,10,1,9,0
Letcher,A102,Governor,,REP,Total Votes,44,10,30,4
Letcher,A102,Secretary of State,,REP,Stephen L. KNIPPER,6,2,4,0
Letcher,A102,Secretary of State,,REP,Allen MARICLE,6,0,5,1
Letcher,A102,Secretary of State,,REP,Michael ADAMS,25,6,17,2
Letcher,A102,Secretary of State,,REP,Total Votes,44,10,30,4
Letcher,A102,Auditor of Public Accounts,,REP,Allison BALL,27,7,18,2
Letcher,A102,Auditor of Public Accounts,,REP,Derek PETTEYS,12,1,10,1
Letcher,A102,Auditor of Public Accounts,,REP,Total Votes,44,10,30,4
Letcher,A102,State Treasurer,,REP,Mark H. METCALF,17,2,13,2
Letcher,A102,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",11,1,9,1
Letcher,A102,State Treasurer,,REP,Andrew COOPERRIDER,10,4,5,1
Letcher,A102,State Treasurer,,REP,Total Votes,44,10,30,4
Letcher,A102,Commissioner of Agriculture,,REP,Richard HEATH,16,1,13,2
Letcher,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,20,7,12,1
Letcher,A102,Commissioner of Agriculture,,REP,Total Votes,44,10,30,4
Letcher,A102,Governor,,DEM,Peppy MARTIN,6,3,2,1
Letcher,A102,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",1,1,0,0
Letcher,A102,Governor,,DEM,Andy BESHEAR,57,11,35,11
Letcher,A102,Governor,,DEM,Total Votes,66,16,38,12
Letcher,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,31,4,22,5
Letcher,A102,Commissioner of Agriculture,,DEM,Mikael MALONE,29,10,15,4
Letcher,A102,Commissioner of Agriculture,,DEM,Total Votes,66,16,38,12
Letcher,A103,Governor,,REP,Eric DETERS,13,1,12,0
Letcher,A103,Governor,,REP,Bob DeVORE,0,0,0,0
Letcher,A103,Governor,,REP,Mike HARMON,0,0,0,0
Letcher,A103,Governor,,REP,Alan KECK,0,0,0,0
Letcher,A103,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Letcher,A103,Governor,,REP,Ryan QUARLES,6,0,6,0
Letcher,A103,Governor,,REP,Johnny Ray RICE,1,0,1,0
Letcher,A103,Governor,,REP,Robbie C. SMITH,0,0,0,0
Letcher,A103,Governor,,REP,Daniel CAMERON,26,5,21,0
Letcher,A103,Governor,,REP,Jacob CLARK,1,0,1,0
Letcher,A103,Governor,,REP,David O. COOPER,0,0,0,0
Letcher,A103,Governor,,REP,Kelly CRAFT,12,0,12,0
Letcher,A103,Governor,,REP,Total Votes,59,6,53,0
Letcher,A103,Secretary of State,,REP,Stephen L. KNIPPER,14,1,13,0
Letcher,A103,Secretary of State,,REP,Allen MARICLE,8,1,7,0
Letcher,A103,Secretary of State,,REP,Michael ADAMS,31,4,27,0
Letcher,A103,Secretary of State,,REP,Total Votes,59,6,53,0
Letcher,A103,Auditor of Public Accounts,,REP,Allison BALL,31,3,28,0
Letcher,A103,Auditor of Public Accounts,,REP,Derek PETTEYS,21,3,18,0
Letcher,A103,Auditor of Public Accounts,,REP,Total Votes,59,6,53,0
Letcher,A103,State Treasurer,,REP,Mark H. METCALF,30,3,27,0
Letcher,A103,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",9,0,9,0
Letcher,A103,State Treasurer,,REP,Andrew COOPERRIDER,12,3,9,0
Letcher,A103,State Treasurer,,REP,Total Votes,59,6,53,0
Letcher,A103,Commissioner of Agriculture,,REP,Richard HEATH,24,2,22,0
Letcher,A103,Commissioner of Agriculture,,REP,Jonathan SHELL,28,4,24,0
Letcher,A103,Commissioner of Agriculture,,REP,Total Votes,59,6,53,0
Letcher,A103,Governor,,DEM,Peppy MARTIN,3,0,2,1
Letcher,A103,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",3,1,2,0
Letcher,A103,Governor,,DEM,Andy BESHEAR,32,9,23,0
Letcher,A103,Governor,,DEM,Total Votes,38,10,27,1
Letcher,A103,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,15,4,11,0
Letcher,A103,Commissioner of Agriculture,,DEM,Mikael MALONE,23,6,16,1
Letcher,A103,Commissioner of Agriculture,,DEM,Total Votes,38,10,27,1
Letcher,A104,Governor,,REP,Eric DETERS,4,0,4,0
Letcher,A104,Governor,,REP,Bob DeVORE,0,0,0,0
Letcher,A104,Governor,,REP,Mike HARMON,0,0,0,0
Letcher,A104,Governor,,REP,Alan KECK,0,0,0,0
Letcher,A104,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Letcher,A104,Governor,,REP,Ryan QUARLES,1,0,1,0
Letcher,A104,Governor,,REP,Johnny Ray RICE,0,0,0,0
Letcher,A104,Governor,,REP,Robbie C. SMITH,0,0,0,0
Letcher,A104,Governor,,REP,Daniel CAMERON,5,0,5,0
Letcher,A104,Governor,,REP,Jacob CLARK,0,0,0,0
Letcher,A104,Governor,,REP,David O. COOPER,0,0,0,0
Letcher,A104,Governor,,REP,Kelly CRAFT,3,0,3,0
Letcher,A104,Governor,,REP,Total Votes,13,0,13,0
Letcher,A104,Secretary of State,,REP,Stephen L. KNIPPER,4,0,4,0
Letcher,A104,Secretary of State,,REP,Allen MARICLE,2,0,2,0
Letcher,A104,Secretary of State,,REP,Michael ADAMS,6,0,6,0
Letcher,A104,Secretary of State,,REP,Total Votes,13,0,13,0
Letcher,A104,Auditor of Public Accounts,,REP,Allison BALL,7,0,7,0
Letcher,A104,Auditor of Public Accounts,,REP,Derek PETTEYS,5,0,5,0
Letcher,A104,Auditor of Public Accounts,,REP,Total Votes,13,0,13,0
Letcher,A104,State Treasurer,,REP,Mark H. METCALF,9,0,9,0
Letcher,A104,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",1,0,1,0
Letcher,A104,State Treasurer,,REP,Andrew COOPERRIDER,2,0,2,0
Letcher,A104,State Treasurer,,REP,Total Votes,13,0,13,0
Letcher,A104,Commissioner of Agriculture,,REP,Richard HEATH,9,0,9,0
Letcher,A104,Commissioner of Agriculture,,REP,Jonathan SHELL,3,0,3,0
Letcher,A104,Commissioner of Agriculture,,REP,Total Votes,13,0,13,0
Letcher,A104,Governor,,DEM,Peppy MARTIN,0,0,0,0
Letcher,A104,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",2,1,1,0
Letcher,A104,Governor,,DEM,Andy BESHEAR,10,2,8,0
Letcher,A104,Governor,,DEM,Total Votes,12,3,9,0
Letcher,A104,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,6,1,5,0
Letcher,A104,Commissioner of Agriculture,,DEM,Mikael MALONE,6,2,4,0
Letcher,A104,Commissioner of Agriculture,,DEM,Total Votes,12,3,9,0
Letcher,A105,Governor,,REP,Eric DETERS,1,0,1,0
Letcher,A105,Governor,,REP,Bob DeVORE,0,0,0,0
Letcher,A105,Governor,,REP,Mike HARMON,0,0,0,0
Letcher,A105,Governor,,REP,Alan KECK,0,0,0,0
Letcher,A105,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Letcher,A105,Governor,,REP,Ryan QUARLES,2,0,2,0
Letcher,A105,Governor,,REP,Johnny Ray RICE,0,0,0,0
Letcher,A105,Governor,,REP,Robbie C. SMITH,1,0,1,0
Letcher,A105,Governor,,REP,Daniel CAMERON,3,0,3,0
Letcher,A105,Governor,,REP,Jacob CLARK,0,0,0,0
Letcher,A105,Governor,,REP,David O. COOPER,1,0,1,0
Letcher,A105,Governor,,REP,Kelly CRAFT,2,2,0,0
Letcher,A105,Governor,,REP,Total Votes,10,2,8,0
Letcher,A105,Secretary of State,,REP,Stephen L. KNIPPER,5,0,5,0
Letcher,A105,Secretary of State,,REP,Allen MARICLE,1,0,1,0
Letcher,A105,Secretary of State,,REP,Michael ADAMS,3,1,2,0
Letcher,A105,Secretary of State,,REP,Total Votes,10,2,8,0
Letcher,A105,Auditor of Public Accounts,,REP,Allison BALL,3,1,2,0
Letcher,A105,Auditor of Public Accounts,,REP,Derek PETTEYS,4,0,4,0
Letcher,A105,Auditor of Public Accounts,,REP,Total Votes,10,2,8,0
Letcher,A105,State Treasurer,,REP,Mark H. METCALF,0,0,0,0
Letcher,A105,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",1,0,1,0
Letcher,A105,State Treasurer,,REP,Andrew COOPERRIDER,7,0,7,0
Letcher,A105,State Treasurer,,REP,Total Votes,10,2,8,0
Letcher,A105,Commissioner of Agriculture,,REP,Richard HEATH,2,1,1,0
Letcher,A105,Commissioner of Agriculture,,REP,Jonathan SHELL,5,0,5,0
Letcher,A105,Commissioner of Agriculture,,REP,Total Votes,10,2,8,0
Letcher,A105,Governor,,DEM,Peppy MARTIN,0,0,0,0
Letcher,A105,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Letcher,A105,Governor,,DEM,Andy BESHEAR,4,0,4,0
Letcher,A105,Governor,,DEM,Total Votes,5,0,5,0
Letcher,A105,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,3,0,3,0
Letcher,A105,Commissioner of Agriculture,,DEM,Mikael MALONE,2,0,2,0
Letcher,A105,Commissioner of Agriculture,,DEM,Total Votes,5,0,5,0
