county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Boyle,A101,Governor,,REP,Daniel CAMERON,59,2,57,0
Boyle,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Boyle,A101,Governor,,REP,David O. COOPER,0,0,0,0
Boyle,A101,Governor,,REP,Kelly CRAFT,6,0,6,0
Boyle,A101,Governor,,REP,Eric DETERS,2,0,2,0
Boyle,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Boyle,A101,Governor,,REP,Mike HARMON,16,0,15,1
Boyle,A101,Governor,,REP,Alan KECK,1,0,1,0
Boyle,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Boyle,A101,Governor,,REP,Ryan QUARLES,21,0,21,0
Boyle,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Boyle,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Boyle,A101,Governor,,REP,Total Votes Cast,105,2,102,1
Boyle,A101,Governor,,REP,Under Votes,0,0,0,0
Boyle,A101,Governor,,REP,Over Votes,0,0,0,0
Boyle,A101,Secretary of State,,REP,Michael ADAMS,68,2,65,1
Boyle,A101,Secretary of State,,REP,Stephen L. KNIPPER,23,0,23,0
Boyle,A101,Secretary of State,,REP,Allen MARICLE,1,0,1,0
Boyle,A101,Secretary of State,,REP,Total Votes Cast,92,2,89,1
Boyle,A101,Secretary of State,,REP,Under Votes,13,0,13,0
Boyle,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Boyle,A101,Auditor of Public Accounts,,REP,Allison BALL,66,2,63,1
Boyle,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,21,0,21,0
Boyle,A101,Auditor of Public Accounts,,REP,Total Votes Cast,87,2,84,1
Boyle,A101,Auditor of Public Accounts,,REP,Under Votes,18,0,18,0
Boyle,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Boyle,A101,State Treasurer,,REP,Andrew COOPERRIDER,32,0,31,1
Boyle,A101,State Treasurer,,REP,Mark H. METCALF,42,2,40,0
Boyle,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",14,0,14,0
Boyle,A101,State Treasurer,,REP,Total Votes Cast,88,2,85,1
Boyle,A101,State Treasurer,,REP,Under Votes,17,0,17,0
Boyle,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Boyle,A101,Commissioner of Agriculture,,REP,Richard HEATH,55,2,52,1
Boyle,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,40,0,40,0
Boyle,A101,Commissioner of Agriculture,,REP,Total Votes Cast,95,2,92,1
Boyle,A101,Commissioner of Agriculture,,REP,Under Votes,10,0,10,0
Boyle,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Boyle,A101,Governor,,DEM,Andy BESHEAR,57,5,52,0
Boyle,A101,Governor,,DEM,Peppy MARTIN,4,0,4,0
Boyle,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",8,0,8,0
Boyle,A101,Governor,,DEM,Total Votes Cast,69,5,64,0
Boyle,A101,Governor,,DEM,Under Votes,2,0,2,0
Boyle,A101,Governor,,DEM,Over Votes,0,0,0,0
Boyle,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,49,5,44,0
Boyle,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,14,0,14,0
Boyle,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,63,5,58,0
Boyle,A101,Commissioner of Agriculture,,DEM,Under Votes,8,0,8,0
Boyle,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Boyle,A102,Governor,,REP,Daniel CAMERON,68,4,61,3
Boyle,A102,Governor,,REP,Jacob CLARK,0,0,0,0
Boyle,A102,Governor,,REP,David O. COOPER,0,0,0,0
Boyle,A102,Governor,,REP,Kelly CRAFT,15,2,13,0
Boyle,A102,Governor,,REP,Eric DETERS,9,0,9,0
Boyle,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Boyle,A102,Governor,,REP,Mike HARMON,25,1,24,0
Boyle,A102,Governor,,REP,Alan KECK,0,0,0,0
Boyle,A102,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Boyle,A102,Governor,,REP,Ryan QUARLES,38,5,33,0
Boyle,A102,Governor,,REP,Johnny Ray RICE,0,0,0,0
Boyle,A102,Governor,,REP,Robbie C. SMITH,0,0,0,0
Boyle,A102,Governor,,REP,Total Votes Cast,155,12,140,3
Boyle,A102,Governor,,REP,Under Votes,0,0,0,0
Boyle,A102,Governor,,REP,Over Votes,0,0,0,0
Boyle,A102,Secretary of State,,REP,Michael ADAMS,104,11,90,3
Boyle,A102,Secretary of State,,REP,Stephen L. KNIPPER,31,1,30,0
Boyle,A102,Secretary of State,,REP,Allen MARICLE,7,0,7,0
Boyle,A102,Secretary of State,,REP,Total Votes Cast,142,12,127,3
Boyle,A102,Secretary of State,,REP,Under Votes,13,0,13,0
Boyle,A102,Secretary of State,,REP,Over Votes,0,0,0,0
Boyle,A102,Auditor of Public Accounts,,REP,Allison BALL,101,10,88,3
Boyle,A102,Auditor of Public Accounts,,REP,Derek PETTEYS,31,0,31,0
Boyle,A102,Auditor of Public Accounts,,REP,Total Votes Cast,132,10,119,3
Boyle,A102,Auditor of Public Accounts,,REP,Under Votes,23,2,21,0
Boyle,A102,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Boyle,A102,State Treasurer,,REP,Andrew COOPERRIDER,43,2,41,0
Boyle,A102,State Treasurer,,REP,Mark H. METCALF,62,3,59,0
Boyle,A102,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",36,6,27,3
Boyle,A102,State Treasurer,,REP,Total Votes Cast,141,11,127,3
Boyle,A102,State Treasurer,,REP,Under Votes,14,1,13,0
Boyle,A102,State Treasurer,,REP,Over Votes,0,0,0,0
Boyle,A102,Commissioner of Agriculture,,REP,Richard HEATH,41,2,39,0
Boyle,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,97,8,86,3
Boyle,A102,Commissioner of Agriculture,,REP,Total Votes Cast,138,10,125,3
Boyle,A102,Commissioner of Agriculture,,REP,Under Votes,17,2,15,0
Boyle,A102,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Boyle,A102,Governor,,DEM,Andy BESHEAR,63,8,52,3
Boyle,A102,Governor,,DEM,Peppy MARTIN,4,0,4,0
Boyle,A102,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",7,0,7,0
Boyle,A102,Governor,,DEM,Total Votes Cast,74,8,63,3
Boyle,A102,Governor,,DEM,Under Votes,0,0,0,0
Boyle,A102,Governor,,DEM,Over Votes,0,0,0,0
Boyle,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,37,6,31,0
Boyle,A102,Commissioner of Agriculture,,DEM,Mikael MALONE,28,2,24,2
Boyle,A102,Commissioner of Agriculture,,DEM,Total Votes Cast,65,8,55,2
Boyle,A102,Commissioner of Agriculture,,DEM,Under Votes,9,0,8,1
Boyle,A102,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Boyle,A103,Governor,,REP,Daniel CAMERON,39,4,35,0
Boyle,A103,Governor,,REP,Jacob CLARK,0,0,0,0
Boyle,A103,Governor,,REP,David O. COOPER,1,0,1,0
Boyle,A103,Governor,,REP,Kelly CRAFT,10,0,10,0
Boyle,A103,Governor,,REP,Eric DETERS,7,2,5,0
Boyle,A103,Governor,,REP,Bob DeVORE,0,0,0,0
Boyle,A103,Governor,,REP,Mike HARMON,4,0,4,0
Boyle,A103,Governor,,REP,Alan KECK,1,0,1,0
Boyle,A103,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Boyle,A103,Governor,,REP,Ryan QUARLES,18,2,16,0
Boyle,A103,Governor,,REP,Johnny Ray RICE,0,0,0,0
Boyle,A103,Governor,,REP,Robbie C. SMITH,0,0,0,0
Boyle,A103,Governor,,REP,Total Votes Cast,80,8,72,0
Boyle,A103,Governor,,REP,Under Votes,0,0,0,0
Boyle,A103,Governor,,REP,Over Votes,0,0,0,0
Boyle,A103,Secretary of State,,REP,Michael ADAMS,58,6,52,0
Boyle,A103,Secretary of State,,REP,Stephen L. KNIPPER,17,2,15,0
Boyle,A103,Secretary of State,,REP,Allen MARICLE,4,0,4,0
Boyle,A103,Secretary of State,,REP,Total Votes Cast,79,8,71,0
