county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Bell,A101,Governor,,REP,Eric DETERS,2,0,2,0
Bell,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Bell,A101,Governor,,REP,Mike HARMON,1,0,1,0
Bell,A101,Governor,,REP,Alan KECK,7,0,7,0
Bell,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Bell,A101,Governor,,REP,Ryan QUARLES,9,1,8,0
Bell,A101,Governor,,REP,Johnny Ray RICE,1,0,1,0
Bell,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Bell,A101,Governor,,REP,Daniel CAMERON,32,7,23,2
Bell,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Bell,A101,Governor,,REP,David O. COOPER,0,0,0,0
Bell,A101,Governor,,REP,Kelly CRAFT,17,1,16,0
Bell,A101,Secretary of State,,REP,Stephen L. KNIPPER,8,1,7,0
Bell,A101,Secretary of State,,REP,Allen MARICLE,17,1,16,0
Bell,A101,Secretary of State,,REP,Michael ADAMS,33,4,29,0
Bell,A101,Auditor of Public Accounts,,REP,Allison BALL,47,6,41,0
Bell,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,11,1,10,0
Bell,A101,State Treasurer,,REP,Mark H. METCALF,39,5,34,0
Bell,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",7,0,7,0
Bell,A101,State Treasurer,,REP,Andrew COOPERRIDER,7,1,6,0
Bell,A101,Commissioner of Agriculture,,REP,Richard HEATH,34,4,30,0
Bell,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,21,2,19,0
Bell,A101,Governor,,DEM,Peppy MARTIN,1,0,1,0
Bell,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Bell,A101,Governor,,DEM,Andy BESHEAR,13,0,9,4
Bell,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,2,0,1,1
Bell,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,11,0,8,3
Bell,A102,Governor,,REP,Eric DETERS,2,0,2,0
Bell,A102,Governor,,REP,Bob DeVORE,1,0,1,0
Bell,A102,Governor,,REP,Mike HARMON,1,0,1,0
