county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Clay,A101,Governor,,REP,Eric DETERS,5,1,4,0
Clay,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Clay,A101,Governor,,REP,Mike HARMON,1,0,1,0
Clay,A101,Governor,,REP,Alan KECK,0,0,0,0
Clay,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Clay,A101,Governor,,REP,Ryan QUARLES,25,4,21,0
Clay,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Clay,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Clay,A101,Governor,,REP,Daniel CAMERON,54,6,46,2
Clay,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Clay,A101,Governor,,REP,David O. COOPER,0,0,0,0
Clay,A101,Governor,,REP,Kelly CRAFT,23,3,20,0
Clay,A101,Governor,,REP,Total Votes,109,14,93,2
Clay,A101,Secretary of State,,REP,Stephen L. KNIPPER,16,0,16,0
Clay,A101,Secretary of State,,REP,Allen MARICLE,13,1,12,0
Clay,A101,Secretary of State,,REP,Michael ADAMS,69,10,57,2
Clay,A101,Secretary of State,,REP,Total Votes,109,14,93,2
Clay,A101,Auditor of Public Accounts,,REP,Allison BALL,78,10,66,2
Clay,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,20,1,19,0
Clay,A101,Auditor of Public Accounts,,REP,Total Votes,109,14,93,2
Clay,A101,State Treasurer,,REP,Mark H. METCALF,66,9,56,1
Clay,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",14,1,13,0
Clay,A101,State Treasurer,,REP,Andrew COOPERRIDER,13,0,12,1
Clay,A101,State Treasurer,,REP,Total Votes,109,14,93,2
Clay,A101,Commissioner of Agriculture,,REP,Richard HEATH,40,3,35,2
Clay,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,58,9,49,0
Clay,A101,Commissioner of Agriculture,,REP,Total Votes,109,14,93,2
Clay,A101,Governor,,DEM,Peppy MARTIN,0,0,0,0
Clay,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",1,0,1,0
Clay,A101,Governor,,DEM,Andy BESHEAR,21,2,19,0
Clay,A101,Governor,,DEM,Total Votes,23,2,20,1
Clay,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,11,2,8,1
Clay,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,11,0,11,0
Clay,A101,Commissioner of Agriculture,,DEM,Total Votes,23,2,20,1
Clay,A106,Governor,,REP,Eric DETERS,6,0,6,0
Clay,A106,Governor,,REP,Bob DeVORE,0,0,0,0
Clay,A106,Governor,,REP,Mike HARMON,3,0,3,0
Clay,A106,Governor,,REP,Alan KECK,0,0,0,0
Clay,A106,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Clay,A106,Governor,,REP,Ryan QUARLES,25,3,22,0
Clay,A106,Governor,,REP,Johnny Ray RICE,0,0,0,0
Clay,A106,Governor,,REP,Robbie C. SMITH,1,0,1,0
Clay,A106,Governor,,REP,Daniel CAMERON,74,3,71,0
Clay,A106,Governor,,REP,Jacob CLARK,0,0,0,0
Clay,A106,Governor,,REP,David O. COOPER,1,0,0,1
Clay,A106,Governor,,REP,Kelly CRAFT,19,1,18,0
Clay,A106,Governor,,REP,Total Votes,130,7,122,1
Clay,A106,Secretary of State,,REP,Stephen L. KNIPPER,31,0,31,0
Clay,A106,Secretary of State,,REP,Allen MARICLE,12,0,12,0
Clay,A106,Secretary of State,,REP,Michael ADAMS,73,6,66,1
Clay,A106,Secretary of State,,REP,Total Votes,130,7,122,1
Clay,A106,Auditor of Public Accounts,,REP,Allison BALL,87,4,83,0
Clay,A106,Auditor of Public Accounts,,REP,Derek PETTEYS,30,2,27,1
Clay,A106,Auditor of Public Accounts,,REP,Total Votes,130,7,122,1
Clay,A106,State Treasurer,,REP,Mark H. METCALF,73,3,69,1
Clay,A106,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",27,3,24,0
Clay,A106,State Treasurer,,REP,Andrew COOPERRIDER,17,0,17,0
Clay,A106,State Treasurer,,REP,Total Votes,130,7,122,1
Clay,A106,Commissioner of Agriculture,,REP,Richard HEATH,49,2,47,0
Clay,A106,Commissioner of Agriculture,,REP,Jonathan SHELL,70,4,65,1
Clay,A106,Commissioner of Agriculture,,REP,Total Votes,130,7,122,1
Clay,A106,Governor,,DEM,Peppy MARTIN,0,0,0,0
Clay,A106,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",1,0,1,0
Clay,A106,Governor,,DEM,Andy BESHEAR,7,2,4,1
Clay,A106,Governor,,DEM,Total Votes,8,2,5,1
Clay,A106,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,3,1,2,0
Clay,A106,Commissioner of Agriculture,,DEM,Mikael MALONE,5,1,3,1
Clay,A106,Commissioner of Agriculture,,DEM,Total Votes,8,2,5,1
Clay,A107,Governor,,REP,Eric DETERS,2,0,2,0
Clay,A107,Governor,,REP,Bob DeVORE,0,0,0,0
Clay,A107,Governor,,REP,Mike HARMON,0,0,0,0
Clay,A107,Governor,,REP,Alan KECK,3,0,2,1
Clay,A107,Governor,,REP,Dennis Ray ORMEROD,1,1,0,0
Clay,A107,Governor,,REP,Ryan QUARLES,12,0,12,0
Clay,A107,Governor,,REP,Johnny Ray RICE,0,0,0,0
Clay,A107,Governor,,REP,Robbie C. SMITH,0,0,0,0
Clay,A107,Governor,,REP,Daniel CAMERON,26,4,21,1
Clay,A107,Governor,,REP,Jacob CLARK,0,0,0,0
Clay,A107,Governor,,REP,David O. COOPER,0,0,0,0
Clay,A107,Governor,,REP,Kelly CRAFT,15,3,10,2
Clay,A107,Governor,,REP,Total Votes,59,8,47,4
Clay,A107,Secretary of State,,REP,Stephen L. KNIPPER,10,2,8,0
Clay,A107,Secretary of State,,REP,Allen MARICLE,10,0,10,0
Clay,A107,Secretary of State,,REP,Michael ADAMS,34,5,25,4
Clay,A107,Secretary of State,,REP,Total Votes,59,8,47,4
Clay,A107,Auditor of Public Accounts,,REP,Allison BALL,41,5,33,3
Clay,A107,Auditor of Public Accounts,,REP,Derek PETTEYS,12,1,10,1
Clay,A107,Auditor of Public Accounts,,REP,Total Votes,59,8,47,4
Clay,A107,State Treasurer,,REP,Mark H. METCALF,40,4,32,4
Clay,A107,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",7,1,6,0
Clay,A107,State Treasurer,,REP,Andrew COOPERRIDER,7,2,5,0
Clay,A107,State Treasurer,,REP,Total Votes,59,8,47,4
Clay,A107,Commissioner of Agriculture,,REP,Richard HEATH,20,2,17,1
Clay,A107,Commissioner of Agriculture,,REP,Jonathan SHELL,37,6,28,3
Clay,A107,Commissioner of Agriculture,,REP,Total Votes,59,8,47,4
Clay,A107,Governor,,DEM,Peppy MARTIN,0,0,0,0
Clay,A107,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Clay,A107,Governor,,DEM,Andy BESHEAR,7,3,4,0
Clay,A107,Governor,,DEM,Total Votes,7,3,4,0
Clay,A107,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,2,0,2,0
Clay,A107,Commissioner of Agriculture,,DEM,Mikael MALONE,5,3,2,0
Clay,A107,Commissioner of Agriculture,,DEM,Total Votes,7,3,4,0
Clay,B101,Governor,,REP,Eric DETERS,6,0,6,0
Clay,B101,Governor,,REP,Bob DeVORE,0,0,0,0
Clay,B101,Governor,,REP,Mike HARMON,2,0,2,0
Clay,B101,Governor,,REP,Alan KECK,1,0,1,0
Clay,B101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Clay,B101,Governor,,REP,Ryan QUARLES,11,0,11,0
Clay,B101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Clay,B101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Clay,B101,Governor,,REP,Daniel CAMERON,81,8,73,0
Clay,B101,Governor,,REP,Jacob CLARK,0,0,0,0
Clay,B101,Governor,,REP,David O. COOPER,0,0,0,0
Clay,B101,Governor,,REP,Kelly CRAFT,19,1,18,0
Clay,B101,Governor,,REP,Total Votes,121,9,112,0
Clay,B101,Secretary of State,,REP,Stephen L. KNIPPER,30,1,29,0
Clay,B101,Secretary of State,,REP,Allen MARICLE,25,0,25,0
Clay,B101,Secretary of State,,REP,Michael ADAMS,56,5,51,0
Clay,B101,Secretary of State,,REP,Total Votes,121,9,112,0
Clay,B101,Auditor of Public Accounts,,REP,Allison BALL,72,4,68,0
Clay,B101,Auditor of Public Accounts,,REP,Derek PETTEYS,33,3,30,0
Clay,B101,Auditor of Public Accounts,,REP,Total Votes,121,9,112,0
Clay,B101,State Treasurer,,REP,Mark H. METCALF,82,7,75,0
Clay,B101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",12,0,12,0
Clay,B101,State Treasurer,,REP,Andrew COOPERRIDER,10,0,10,0
Clay,B101,State Treasurer,,REP,Total Votes,121,9,112,0
Clay,B101,Commissioner of Agriculture,,REP,Richard HEATH,48,1,47,0
Clay,B101,Commissioner of Agriculture,,REP,Jonathan SHELL,59,6,53,0
Clay,B101,Commissioner of Agriculture,,REP,Total Votes,121,9,112,0
Clay,B101,Governor,,DEM,Peppy MARTIN,0,0,0,0
Clay,B101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Clay,B101,Governor,,DEM,Andy BESHEAR,8,2,6,0
Clay,B101,Governor,,DEM,Total Votes,9,2,7,0
Clay,B101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,4,1,3,0
Clay,B101,Commissioner of Agriculture,,DEM,Mikael MALONE,3,1,2,0
Clay,B101,Commissioner of Agriculture,,DEM,Total Votes,9,2,7,0
Clay,B103,Governor,,REP,Eric DETERS,4,0,4,0
Clay,B103,Governor,,REP,Bob DeVORE,0,0,0,0
Clay,B103,Governor,,REP,Mike HARMON,0,0,0,0
Clay,B103,Governor,,REP,Alan KECK,2,0,2,0
Clay,B103,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Clay,B103,Governor,,REP,Ryan QUARLES,10,1,9,0
Clay,B103,Governor,,REP,Johnny Ray RICE,0,0,0,0
Clay,B103,Governor,,REP,Robbie C. SMITH,0,0,0,0
Clay,B103,Governor,,REP,Daniel CAMERON,39,2,36,1
Clay,B103,Governor,,REP,Jacob CLARK,0,0,0,0
Clay,B103,Governor,,REP,David O. COOPER,0,0,0,0
Clay,B103,Governor,,REP,Kelly CRAFT,10,0,10,0
Clay,B103,Governor,,REP,Total Votes,65,3,61,1
Clay,B103,Secretary of State,,REP,Stephen L. KNIPPER,16,0,16,0
Clay,B103,Secretary of State,,REP,Allen MARICLE,11,0,11,0
Clay,B103,Secretary of State,,REP,Michael ADAMS,33,2,30,1
Clay,B103,Secretary of State,,REP,Total Votes,65,3,61,1
Clay,B103,Auditor of Public Accounts,,REP,Allison BALL,45,2,42,1
Clay,B103,Auditor of Public Accounts,,REP,Derek PETTEYS,9,0,9,0
Clay,B103,Auditor of Public Accounts,,REP,Total Votes,65,3,61,1
Clay,B103,State Treasurer,,REP,Mark H. METCALF,35,2,32,1
Clay,B103,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",6,0,6,0
Clay,B103,State Treasurer,,REP,Andrew COOPERRIDER,15,0,15,0
Clay,B103,State Treasurer,,REP,Total Votes,65,3,61,1
Clay,B103,Commissioner of Agriculture,,REP,Richard HEATH,25,1,24,0
