county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Ohio,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Ohio,A101,Governor,,REP,David O. COOPER,4,0,4,0
Ohio,A101,Governor,,REP,Kelly CRAFT,14,3,11,0
Ohio,A101,Governor,,REP,Eric DETERS,6,2,4,0
Ohio,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Ohio,A101,Governor,,REP,Mike HARMON,1,0,1,0
Ohio,A101,Governor,,REP,Alan KECK,2,1,1,0
Ohio,A101,Governor,,REP,Dennis Ray ORMEROD,1,0,1,0
Ohio,A101,Governor,,REP,Ryan QUARLES,37,7,30,0
Ohio,A101,Governor,,REP,Johnny Ray RICE,1,1,0,0
Ohio,A101,Governor,,REP,Robbie C. SMITH,1,0,1,0
Ohio,A101,Governor,,REP,Daniel CAMERON,39,3,34,2
Ohio,A101,Governor,,REP,Total Votes Cast,106,17,87,2
Ohio,A101,Governor,,REP,Under Votes,1,0,1,0
Ohio,A101,Governor,,REP,Over Votes,0,0,0,0
Ohio,A101,Secretary of State,,REP,Stephen L. KNIPPER,15,0,15,0
Ohio,A101,Secretary of State,,REP,Allen MARICLE,11,3,8,0
Ohio,A101,Secretary of State,,REP,Michael ADAMS,60,12,46,2
Ohio,A101,Secretary of State,,REP,Total Votes Cast,86,15,69,2
Ohio,A101,Secretary of State,,REP,Under Votes,21,2,19,0
Ohio,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Ohio,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,28,2,26,0
Ohio,A101,Auditor of Public Accounts,,REP,Allison BALL,57,13,42,2
Ohio,A101,Auditor of Public Accounts,,REP,Total Votes Cast,85,15,68,2
Ohio,A101,Auditor of Public Accounts,,REP,Under Votes,22,2,20,0
Ohio,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Ohio,A101,State Treasurer,,REP,Mark H. METCALF,49,8,41,0
Ohio,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",13,3,10,0
Ohio,A101,State Treasurer,,REP,Andrew COOPERRIDER,22,3,17,2
Ohio,A101,State Treasurer,,REP,Total Votes Cast,84,14,68,2
Ohio,A101,State Treasurer,,REP,Under Votes,23,3,20,0
Ohio,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Ohio,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,52,7,45,0
Ohio,A101,Commissioner of Agriculture,,REP,Richard HEATH,33,8,23,2
Ohio,A101,Commissioner of Agriculture,,REP,Total Votes Cast,85,15,68,2
Ohio,A101,Commissioner of Agriculture,,REP,Under Votes,22,2,20,0
Ohio,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Ohio,A101,Governor,,DEM,Peppy MARTIN,1,0,1,0
Ohio,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Ohio,A101,Governor,,DEM,Andy BESHEAR,43,16,26,1
Ohio,A101,Governor,,DEM,Total Votes Cast,44,16,27,1
Ohio,A101,Governor,,DEM,Under Votes,0,0,0,0
Ohio,A101,Governor,,DEM,Over Votes,1,0,0,1
Ohio,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,21,8,13,0
Ohio,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,18,6,11,1
Ohio,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,39,14,24,1
Ohio,A101,Commissioner of Agriculture,,DEM,Under Votes,6,2,3,1
Ohio,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Ohio,A102,Governor,,REP,Jacob CLARK,2,0,2,0
Ohio,A102,Governor,,REP,David O. COOPER,4,2,1,1
Ohio,A102,Governor,,REP,Kelly CRAFT,11,2,7,2
Ohio,A102,Governor,,REP,Eric DETERS,4,2,2,0
Ohio,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Ohio,A102,Governor,,REP,Mike HARMON,4,1,2,1
Ohio,A102,Governor,,REP,Alan KECK,1,0,0,1
Ohio,A102,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Ohio,A102,Governor,,REP,Ryan QUARLES,16,6,10,0
Ohio,A102,Governor,,REP,Johnny Ray RICE,2,0,2,0
Ohio,A102,Governor,,REP,Robbie C. SMITH,2,1,0,1
Ohio,A102,Governor,,REP,Daniel CAMERON,41,6,35,0
Ohio,A102,Governor,,REP,Total Votes Cast,87,20,61,6
Ohio,A102,Governor,,REP,Under Votes,0,0,0,0
Ohio,A102,Governor,,REP,Over Votes,0,0,0,0
Ohio,A102,Secretary of State,,REP,Stephen L. KNIPPER,31,5,24,2
Ohio,A102,Secretary of State,,REP,Allen MARICLE,5,3,2,0
Ohio,A102,Secretary of State,,REP,Michael ADAMS,41,9,28,4
Ohio,A102,Secretary of State,,REP,Total Votes Cast,77,17,54,6
Ohio,A102,Secretary of State,,REP,Under Votes,10,3,7,0
Ohio,A102,Secretary of State,,REP,Over Votes,0,0,0,0
Ohio,A102,Auditor of Public Accounts,,REP,Derek PETTEYS,25,2,22,1
Ohio,A102,Auditor of Public Accounts,,REP,Allison BALL,50,15,30,5
Ohio,A102,Auditor of Public Accounts,,REP,Total Votes Cast,75,17,52,6
Ohio,A102,Auditor of Public Accounts,,REP,Under Votes,12,3,9,0
Ohio,A102,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Ohio,A102,State Treasurer,,REP,Mark H. METCALF,42,12,28,2
Ohio,A102,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",7,2,4,1
Ohio,A102,State Treasurer,,REP,Andrew COOPERRIDER,27,2,22,3
Ohio,A102,State Treasurer,,REP,Total Votes Cast,76,16,54,6
Ohio,A102,State Treasurer,,REP,Under Votes,11,4,7,0
Ohio,A102,State Treasurer,,REP,Over Votes,0,0,0,0
Ohio,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,45,11,32,2
Ohio,A102,Commissioner of Agriculture,,REP,Richard HEATH,27,4,21,2
Ohio,A102,Commissioner of Agriculture,,REP,Total Votes Cast,72,15,53,4
Ohio,A102,Commissioner of Agriculture,,REP,Under Votes,14,4,8,2
Ohio,A102,Commissioner of Agriculture,,REP,Over Votes,1,1,0,0
Ohio,A102,Governor,,DEM,Peppy MARTIN,0,0,0,0
Ohio,A102,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",3,0,3,0
Ohio,A102,Governor,,DEM,Andy BESHEAR,41,11,28,2
Ohio,A102,Governor,,DEM,Total Votes Cast,44,11,31,2
Ohio,A102,Governor,,DEM,Under Votes,0,0,0,0
Ohio,A102,Governor,,DEM,Over Votes,0,0,0,0
Ohio,A102,Commissioner of Agriculture,,DEM,Mikael MALONE,22,7,14,1
Ohio,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,20,3,16,1
Ohio,A102,Commissioner of Agriculture,,DEM,Total Votes Cast,42,10,30,2
Ohio,A102,Commissioner of Agriculture,,DEM,Under Votes,2,1,1,0
Ohio,A102,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Ohio,A104,Governor,,REP,Jacob CLARK,0,0,0,0
Ohio,A104,Governor,,REP,David O. COOPER,0,0,0,0
Ohio,A104,Governor,,REP,Kelly CRAFT,12,7,5,0
Ohio,A104,Governor,,REP,Eric DETERS,3,1,2,0
Ohio,A104,Governor,,REP,Bob DeVORE,0,0,0,0
