county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Boyd,A101,Governor,,REP,Eric DETERS,0,0,0,0
Boyd,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Boyd,A101,Governor,,REP,Mike HARMON,3,0,3,0
Boyd,A101,Governor,,REP,Alan KECK,2,0,2,0
Boyd,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Boyd,A101,Governor,,REP,Ryan QUARLES,6,0,6,0
Boyd,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Boyd,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Boyd,A101,Governor,,REP,Daniel CAMERON,26,3,23,0
Boyd,A101,Governor,,REP,Jacob CLARK,2,0,2,0
Boyd,A101,Governor,,REP,David O. COOPER,0,0,0,0
Boyd,A101,Governor,,REP,Kelly CRAFT,16,1,15,0
Boyd,A101,Governor,,REP,Total Votes Cast,55,4,51,0
Boyd,A101,Governor,,REP,Under Votes,1,0,1,0
Boyd,A101,Governor,,REP,Over Votes,0,0,0,0
Boyd,A101,Secretary of State,,REP,Stephen L. KNIPPER,10,1,9,0
Boyd,A101,Secretary of State,,REP,Allen MARICLE,14,1,13,0
Boyd,A101,Secretary of State,,REP,Michael ADAMS,23,0,23,0
Boyd,A101,Secretary of State,,REP,Total Votes Cast,47,2,45,0
Boyd,A101,Secretary of State,,REP,Under Votes,9,2,7,0
Boyd,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Boyd,A101,Auditor of Public Accounts,,REP,Allison BALL,38,1,37,0
Boyd,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,13,1,12,0
Boyd,A101,Auditor of Public Accounts,,REP,Total Votes Cast,51,2,49,0
Boyd,A101,Auditor of Public Accounts,,REP,Under Votes,5,2,3,0
Boyd,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Boyd,A101,State Treasurer,,REP,Mark H. METCALF,37,1,36,0
Boyd,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",5,0,5,0
Boyd,A101,State Treasurer,,REP,Andrew COOPERRIDER,7,1,6,0
Boyd,A101,State Treasurer,,REP,Total Votes Cast,49,2,47,0
Boyd,A101,State Treasurer,,REP,Under Votes,7,2,5,0
Boyd,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Boyd,A101,Commissioner of Agriculture,,REP,Richard HEATH,28,1,27,0
Boyd,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,20,1,19,0
Boyd,A101,Commissioner of Agriculture,,REP,Total Votes Cast,48,2,46,0
Boyd,A101,Commissioner of Agriculture,,REP,Under Votes,8,2,6,0
Boyd,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Boyd,A101,Governor,,DEM,Peppy MARTIN,0,0,0,0
Boyd,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",3,0,2,1
Boyd,A101,Governor,,DEM,Andy BESHEAR,40,11,27,2
Boyd,A101,Governor,,DEM,Total Votes Cast,43,11,29,3
Boyd,A101,Governor,,DEM,Under Votes,0,0,0,0
Boyd,A101,Governor,,DEM,Over Votes,0,0,0,0
Boyd,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,19,5,13,1
Boyd,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,19,5,12,2
Boyd,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,38,10,25,3
Boyd,A101,Commissioner of Agriculture,,DEM,Under Votes,5,1,4,0
Boyd,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Boyd,A105,Governor,,REP,Eric DETERS,4,0,4,0
Boyd,A105,Governor,,REP,Bob DeVORE,1,0,1,0
Boyd,A105,Governor,,REP,Mike HARMON,0,0,0,0
Boyd,A105,Governor,,REP,Alan KECK,4,0,4,0
Boyd,A105,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Boyd,A105,Governor,,REP,Ryan QUARLES,10,0,10,0
Boyd,A105,Governor,,REP,Johnny Ray RICE,0,0,0,0
Boyd,A105,Governor,,REP,Robbie C. SMITH,0,0,0,0
Boyd,A105,Governor,,REP,Daniel CAMERON,18,0,18,0
Boyd,A105,Governor,,REP,Jacob CLARK,0,0,0,0
Boyd,A105,Governor,,REP,David O. COOPER,0,0,0,0
Boyd,A105,Governor,,REP,Kelly CRAFT,11,0,11,0
Boyd,A105,Governor,,REP,Total Votes Cast,48,0,48,0
Boyd,A105,Governor,,REP,Under Votes,0,0,0,0
Boyd,A105,Governor,,REP,Over Votes,0,0,0,0
Boyd,A105,Secretary of State,,REP,Stephen L. KNIPPER,10,0,10,0
Boyd,A105,Secretary of State,,REP,Allen MARICLE,5,0,5,0
Boyd,A105,Secretary of State,,REP,Michael ADAMS,25,0,25,0
Boyd,A105,Secretary of State,,REP,Total Votes Cast,40,0,40,0
Boyd,A105,Secretary of State,,REP,Under Votes,8,0,8,0
Boyd,A105,Secretary of State,,REP,Over Votes,0,0,0,0
Boyd,A105,Auditor of Public Accounts,,REP,Allison BALL,27,0,27,0
Boyd,A105,Auditor of Public Accounts,,REP,Derek PETTEYS,12,0,12,0
Boyd,A105,Auditor of Public Accounts,,REP,Total Votes Cast,39,0,39,0
Boyd,A105,Auditor of Public Accounts,,REP,Under Votes,9,0,9,0
Boyd,A105,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Boyd,A105,State Treasurer,,REP,Mark H. METCALF,24,0,24,0
Boyd,A105,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",5,0,5,0
Boyd,A105,State Treasurer,,REP,Andrew COOPERRIDER,11,0,11,0
Boyd,A105,State Treasurer,,REP,Total Votes Cast,40,0,40,0
Boyd,A105,State Treasurer,,REP,Under Votes,7,0,7,0
Boyd,A105,State Treasurer,,REP,Over Votes,1,0,1,0
Boyd,A105,Commissioner of Agriculture,,REP,Richard HEATH,18,0,18,0
Boyd,A105,Commissioner of Agriculture,,REP,Jonathan SHELL,20,0,20,0
Boyd,A105,Commissioner of Agriculture,,REP,Total Votes Cast,38,0,38,0
Boyd,A105,Commissioner of Agriculture,,REP,Under Votes,10,0,10,0
Boyd,A105,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Boyd,A105,Governor,,DEM,Peppy MARTIN,0,0,0,0
Boyd,A105,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Boyd,A105,Governor,,DEM,Andy BESHEAR,27,1,26,0
Boyd,A105,Governor,,DEM,Total Votes Cast,27,1,26,0
Boyd,A105,Governor,,DEM,Under Votes,0,0,0,0
Boyd,A105,Governor,,DEM,Over Votes,0,0,0,0
Boyd,A105,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,13,1,12,0
Boyd,A105,Commissioner of Agriculture,,DEM,Mikael MALONE,12,0,12,0
Boyd,A105,Commissioner of Agriculture,,DEM,Total Votes Cast,25,1,24,0
Boyd,A105,Commissioner of Agriculture,,DEM,Under Votes,2,0,2,0
Boyd,A105,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Boyd,A106,Governor,,REP,Eric DETERS,1,0,1,0
Boyd,A106,Governor,,REP,Bob DeVORE,0,0,0,0
Boyd,A106,Governor,,REP,Mike HARMON,3,1,2,0
Boyd,A106,Governor,,REP,Alan KECK,0,0,0,0
Boyd,A106,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Boyd,A106,Governor,,REP,Ryan QUARLES,10,0,10,0
Boyd,A106,Governor,,REP,Johnny Ray RICE,0,0,0,0
Boyd,A106,Governor,,REP,Robbie C. SMITH,0,0,0,0
Boyd,A106,Governor,,REP,Daniel CAMERON,30,1,28,1
Boyd,A106,Governor,,REP,Jacob CLARK,0,0,0,0
Boyd,A106,Governor,,REP,David O. COOPER,0,0,0,0
Boyd,A106,Governor,,REP,Kelly CRAFT,9,2,7,0
Boyd,A106,Governor,,REP,Total Votes Cast,53,4,48,1
Boyd,A106,Governor,,REP,Under Votes,0,0,0,0
Boyd,A106,Governor,,REP,Over Votes,0,0,0,0
Boyd,A106,Secretary of State,,REP,Stephen L. KNIPPER,8,0,8,0
Boyd,A106,Secretary of State,,REP,Allen MARICLE,8,1,7,0
Boyd,A106,Secretary of State,,REP,Michael ADAMS,25,2,22,1
Boyd,A106,Secretary of State,,REP,Total Votes Cast,41,3,37,1
Boyd,A106,Secretary of State,,REP,Under Votes,12,1,11,0
Boyd,A106,Secretary of State,,REP,Over Votes,0,0,0,0
Boyd,A106,Auditor of Public Accounts,,REP,Allison BALL,30,2,27,1
Boyd,A106,Auditor of Public Accounts,,REP,Derek PETTEYS,10,0,10,0
Boyd,A106,Auditor of Public Accounts,,REP,Total Votes Cast,40,2,37,1
Boyd,A106,Auditor of Public Accounts,,REP,Under Votes,13,2,11,0
Boyd,A106,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Boyd,A106,State Treasurer,,REP,Mark H. METCALF,31,3,28,0
Boyd,A106,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",1,0,1,0
Boyd,A106,State Treasurer,,REP,Andrew COOPERRIDER,9,0,8,1
Boyd,A106,State Treasurer,,REP,Total Votes Cast,41,3,37,1
Boyd,A106,State Treasurer,,REP,Under Votes,12,1,11,0
Boyd,A106,State Treasurer,,REP,Over Votes,0,0,0,0
Boyd,A106,Commissioner of Agriculture,,REP,Richard HEATH,17,1,16,0
Boyd,A106,Commissioner of Agriculture,,REP,Jonathan SHELL,23,2,20,1
Boyd,A106,Commissioner of Agriculture,,REP,Total Votes Cast,40,3,36,1
Boyd,A106,Commissioner of Agriculture,,REP,Under Votes,13,1,12,0
Boyd,A106,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Boyd,A106,Governor,,DEM,Peppy MARTIN,3,1,2,0
Boyd,A106,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",1,1,0,0
Boyd,A106,Governor,,DEM,Andy BESHEAR,20,2,18,0
Boyd,A106,Governor,,DEM,Total Votes Cast,24,4,20,0
Boyd,A106,Governor,,DEM,Under Votes,0,0,0,0
Boyd,A106,Governor,,DEM,Over Votes,0,0,0,0
Boyd,A106,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,12,2,10,0
Boyd,A106,Commissioner of Agriculture,,DEM,Mikael MALONE,8,2,6,0
Boyd,A106,Commissioner of Agriculture,,DEM,Total Votes Cast,20,4,16,0
Boyd,A106,Commissioner of Agriculture,,DEM,Under Votes,4,0,4,0
Boyd,A106,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Boyd,A107,Governor,,REP,Eric DETERS,7,0,7,0
Boyd,A107,Governor,,REP,Bob DeVORE,1,0,1,0
Boyd,A107,Governor,,REP,Mike HARMON,5,0,5,0
Boyd,A107,Governor,,REP,Alan KECK,2,0,2,0
Boyd,A107,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Boyd,A107,Governor,,REP,Ryan QUARLES,10,0,10,0
Boyd,A107,Governor,,REP,Johnny Ray RICE,0,0,0,0
Boyd,A107,Governor,,REP,Robbie C. SMITH,0,0,0,0
Boyd,A107,Governor,,REP,Daniel CAMERON,41,2,39,0
Boyd,A107,Governor,,REP,Jacob CLARK,1,0,1,0
Boyd,A107,Governor,,REP,David O. COOPER,3,0,3,0
Boyd,A107,Governor,,REP,Kelly CRAFT,26,3,23,0
Boyd,A107,Governor,,REP,Total Votes Cast,96,5,91,0
Boyd,A107,Governor,,REP,Under Votes,0,0,0,0
Boyd,A107,Governor,,REP,Over Votes,0,0,0,0
Boyd,A107,Secretary of State,,REP,Stephen L. KNIPPER,19,1,18,0
Boyd,A107,Secretary of State,,REP,Allen MARICLE,11,2,9,0
Boyd,A107,Secretary of State,,REP,Michael ADAMS,55,1,54,0
Boyd,A107,Secretary of State,,REP,Total Votes Cast,85,4,81,0
Boyd,A107,Secretary of State,,REP,Under Votes,11,1,10,0
Boyd,A107,Secretary of State,,REP,Over Votes,0,0,0,0
Boyd,A107,Auditor of Public Accounts,,REP,Allison BALL,54,2,52,0
Boyd,A107,Auditor of Public Accounts,,REP,Derek PETTEYS,31,2,29,0
