county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Madison,A101,Governor,,REP,Bob DeVORE,1,1,0,0
Madison,A101,Governor,,REP,Mike HARMON,13,6,7,0
Madison,A101,Governor,,REP,Alan KECK,1,0,1,0
Madison,A101,Governor,,REP,Dennis Ray ORMEROD,2,0,2,0
Madison,A101,Governor,,REP,Ryan QUARLES,38,11,25,2
Madison,A101,Governor,,REP,Johnny Ray RICE,1,0,1,0
Madison,A101,Governor,,REP,Robbie C. SMITH,12,3,9,0
Madison,A101,Governor,,REP,Daniel CAMERON,103,17,86,0
Madison,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Madison,A101,Governor,,REP,David O. COOPER,0,0,0,0
Madison,A101,Governor,,REP,Kelly CRAFT,35,12,23,0
Madison,A101,Governor,,REP,Eric DETERS,10,4,6,0
Madison,A101,Governor,,REP,Total Votes,220,56,162,2
Madison,A101,Secretary of State,,REP,Allen MARICLE,29,8,21,0
Madison,A101,Secretary of State,,REP,Michael ADAMS,114,23,89,2
Madison,A101,Secretary of State,,REP,Stephen L. KNIPPER,48,14,34,0
Madison,A101,Secretary of State,,REP,Total Votes,220,56,162,2
Madison,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,62,13,49,0
Madison,A101,Auditor of Public Accounts,,REP,Allison BALL,126,32,92,2
Madison,A101,Auditor of Public Accounts,,REP,Total Votes,220,56,162,2
Madison,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",20,5,15,0
Madison,A101,State Treasurer,,REP,Andrew COOPERRIDER,46,8,38,0
Madison,A101,State Treasurer,,REP,Mark H. METCALF,128,34,92,2
Madison,A101,State Treasurer,,REP,Total Votes,220,56,162,2
Madison,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,160,43,115,2
Madison,A101,Commissioner of Agriculture,,REP,Richard HEATH,41,6,35,0
Madison,A101,Commissioner of Agriculture,,REP,Total Votes,220,56,162,2
Madison,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",4,1,3,0
Madison,A101,Governor,,DEM,Andy BESHEAR,83,15,64,4
Madison,A101,Governor,,DEM,Peppy MARTIN,6,0,6,0
Madison,A101,Governor,,DEM,Total Votes,95,16,75,4
Madison,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,39,7,32,0
Madison,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,39,9,27,3
Madison,A101,Commissioner of Agriculture,,DEM,Total Votes,95,16,75,4
Madison,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Madison,A102,Governor,,REP,Mike HARMON,8,2,6,0
Madison,A102,Governor,,REP,Alan KECK,5,2,3,0
Madison,A102,Governor,,REP,Dennis Ray ORMEROD,1,0,1,0
Madison,A102,Governor,,REP,Ryan QUARLES,15,3,12,0
Madison,A102,Governor,,REP,Johnny Ray RICE,0,0,0,0
Madison,A102,Governor,,REP,Robbie C. SMITH,3,0,3,0
Madison,A102,Governor,,REP,Daniel CAMERON,55,12,42,1
Madison,A102,Governor,,REP,Jacob CLARK,0,0,0,0
Madison,A102,Governor,,REP,David O. COOPER,0,0,0,0
Madison,A102,Governor,,REP,Kelly CRAFT,25,7,18,0
Madison,A102,Governor,,REP,Eric DETERS,2,0,2,0
Madison,A102,Governor,,REP,Total Votes,119,28,90,1
Madison,A102,Secretary of State,,REP,Allen MARICLE,14,1,12,1
Madison,A102,Secretary of State,,REP,Michael ADAMS,75,24,51,0
Madison,A102,Secretary of State,,REP,Stephen L. KNIPPER,18,2,16,0
