county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Larue,A101,Governor,,REP,Jacob CLARK,4,0,4,0
Larue,A101,Governor,,REP,David O. COOPER,2,0,2,0
Larue,A101,Governor,,REP,Kelly CRAFT,30,6,24,0
Larue,A101,Governor,,REP,Eric DETERS,9,1,8,0
Larue,A101,Governor,,REP,Bob DeVORE,1,0,1,0
Larue,A101,Governor,,REP,Mike HARMON,7,1,6,0
Larue,A101,Governor,,REP,Alan KECK,3,0,3,0
Larue,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Larue,A101,Governor,,REP,Ryan QUARLES,48,14,33,1
Larue,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Larue,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Larue,A101,Governor,,REP,Daniel CAMERON,127,21,104,2
Larue,A101,Governor,,REP,Total Votes Cast,231,43,185,3
Larue,A101,Governor,,REP,Under Votes,1,0,1,0
Larue,A101,Governor,,REP,Over Votes,0,0,0,0
Larue,A101,Secretary of State,,REP,Stephen L. KNIPPER,83,11,72,0
Larue,A101,Secretary of State,,REP,Allen MARICLE,15,1,14,0
Larue,A101,Secretary of State,,REP,Michael ADAMS,111,27,82,2
Larue,A101,Secretary of State,,REP,Total Votes Cast,209,39,168,2
Larue,A101,Secretary of State,,REP,Under Votes,23,4,18,1
Larue,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Larue,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,61,8,53,0
Larue,A101,Auditor of Public Accounts,,REP,Allison BALL,144,30,112,2
Larue,A101,Auditor of Public Accounts,,REP,Total Votes Cast,205,38,165,2
Larue,A101,Auditor of Public Accounts,,REP,Under Votes,27,5,21,1
Larue,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Larue,A101,State Treasurer,,REP,Mark H. METCALF,121,21,100,0
Larue,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",30,8,20,2
Larue,A101,State Treasurer,,REP,Andrew COOPERRIDER,56,9,47,0
Larue,A101,State Treasurer,,REP,Total Votes Cast,207,38,167,2
Larue,A101,State Treasurer,,REP,Under Votes,25,5,19,1
Larue,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Larue,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,111,22,89,0
Larue,A101,Commissioner of Agriculture,,REP,Richard HEATH,92,17,73,2
Larue,A101,Commissioner of Agriculture,,REP,Total Votes Cast,203,39,162,2
Larue,A101,Commissioner of Agriculture,,REP,Under Votes,29,4,24,1
Larue,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Larue,A101,Governor,,DEM,Peppy MARTIN,6,1,5,0
Larue,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",12,3,8,1
Larue,A101,Governor,,DEM,Andy BESHEAR,90,28,57,5
Larue,A101,Governor,,DEM,Total Votes Cast,108,32,70,6
Larue,A101,Governor,,DEM,Under Votes,3,1,2,0
Larue,A101,Governor,,DEM,Over Votes,0,0,0,0
Larue,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,23,10,13,0
Larue,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,84,20,59,5
Larue,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,107,30,72,5
Larue,A101,Commissioner of Agriculture,,DEM,Under Votes,4,3,0,1
Larue,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Larue,A103,Governor,,REP,Jacob CLARK,3,0,3,0
Larue,A103,Governor,,REP,David O. COOPER,0,0,0,0
Larue,A103,Governor,,REP,Kelly CRAFT,8,1,7,0
Larue,A103,Governor,,REP,Eric DETERS,2,0,2,0
Larue,A103,Governor,,REP,Bob DeVORE,1,0,1,0
Larue,A103,Governor,,REP,Mike HARMON,1,0,1,0
Larue,A103,Governor,,REP,Alan KECK,3,0,3,0
Larue,A103,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Larue,A103,Governor,,REP,Ryan QUARLES,22,3,18,1
Larue,A103,Governor,,REP,Johnny Ray RICE,0,0,0,0
Larue,A103,Governor,,REP,Robbie C. SMITH,0,0,0,0
Larue,A103,Governor,,REP,Daniel CAMERON,42,6,34,2
Larue,A103,Governor,,REP,Total Votes Cast,82,10,69,3
Larue,A103,Governor,,REP,Under Votes,0,0,0,0
Larue,A103,Governor,,REP,Over Votes,0,0,0,0
Larue,A103,Secretary of State,,REP,Stephen L. KNIPPER,33,2,31,0
