county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Lincoln,A101,Governor,,REP,Eric DETERS,5,1,4,0
Lincoln,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Lincoln,A101,Governor,,REP,Mike HARMON,14,6,5,3
Lincoln,A101,Governor,,REP,Alan KECK,7,2,5,0
Lincoln,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Lincoln,A101,Governor,,REP,Ryan QUARLES,21,5,16,0
Lincoln,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Lincoln,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Lincoln,A101,Governor,,REP,Daniel CAMERON,47,7,37,3
Lincoln,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Lincoln,A101,Governor,,REP,David O. COOPER,1,0,1,0
Lincoln,A101,Governor,,REP,Kelly CRAFT,13,1,11,1
Lincoln,A101,Governor,,REP,Total Votes Cast,108,22,79,7
Lincoln,A101,Governor,,REP,Under Votes,0,0,0,0
Lincoln,A101,Governor,,REP,Over Votes,0,0,0,0
Lincoln,A101,Secretary of State,,REP,Stephen L. KNIPPER,14,3,11,0
Lincoln,A101,Secretary of State,,REP,Allen MARICLE,11,1,10,0
Lincoln,A101,Secretary of State,,REP,Michael ADAMS,74,17,50,7
Lincoln,A101,Secretary of State,,REP,Total Votes Cast,99,21,71,7
Lincoln,A101,Secretary of State,,REP,Under Votes,9,1,8,0
Lincoln,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Lincoln,A101,Auditor of Public Accounts,,REP,Allison BALL,79,17,56,6
Lincoln,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,21,3,17,1
Lincoln,A101,Auditor of Public Accounts,,REP,Total Votes Cast,100,20,73,7
Lincoln,A101,Auditor of Public Accounts,,REP,Under Votes,8,2,6,0
Lincoln,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Lincoln,A101,State Treasurer,,REP,Mark H. METCALF,72,16,49,7
Lincoln,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",12,3,9,0
Lincoln,A101,State Treasurer,,REP,Andrew COOPERRIDER,16,2,14,0
Lincoln,A101,State Treasurer,,REP,Total Votes Cast,100,21,72,7
Lincoln,A101,State Treasurer,,REP,Under Votes,8,1,7,0
Lincoln,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Lincoln,A101,Commissioner of Agriculture,,REP,Richard HEATH,35,5,28,2
Lincoln,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,66,17,44,5
Lincoln,A101,Commissioner of Agriculture,,REP,Total Votes Cast,101,22,72,7
Lincoln,A101,Commissioner of Agriculture,,REP,Under Votes,7,0,7,0
Lincoln,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Lincoln,A101,Governor,,DEM,Peppy MARTIN,4,1,3,0
Lincoln,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",7,2,5,0
Lincoln,A101,Governor,,DEM,Andy BESHEAR,42,13,26,3
Lincoln,A101,Governor,,DEM,Total Votes Cast,53,16,34,3
Lincoln,A101,Governor,,DEM,Under Votes,1,0,1,0
Lincoln,A101,Governor,,DEM,Over Votes,0,0,0,0
Lincoln,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,22,7,15,0
Lincoln,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,25,8,17,0
Lincoln,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,47,15,32,0
Lincoln,A101,Commissioner of Agriculture,,DEM,Under Votes,7,1,3,3
Lincoln,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Lincoln,A102,Governor,,REP,Eric DETERS,9,4,5,0
Lincoln,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Lincoln,A102,Governor,,REP,Mike HARMON,15,3,11,1
Lincoln,A102,Governor,,REP,Alan KECK,8,1,6,1
Lincoln,A102,Governor,,REP,Dennis Ray ORMEROD,2,0,2,0
Lincoln,A102,Governor,,REP,Ryan QUARLES,66,19,45,2
Lincoln,A102,Governor,,REP,Johnny Ray RICE,1,0,1,0
Lincoln,A102,Governor,,REP,Robbie C. SMITH,1,0,0,1
Lincoln,A102,Governor,,REP,Daniel CAMERON,92,22,66,4
Lincoln,A102,Governor,,REP,Jacob CLARK,0,0,0,0
Lincoln,A102,Governor,,REP,David O. COOPER,0,0,0,0
Lincoln,A102,Governor,,REP,Kelly CRAFT,26,11,14,1
Lincoln,A102,Governor,,REP,Total Votes Cast,220,60,150,10
Lincoln,A102,Governor,,REP,Under Votes,2,0,2,0
Lincoln,A102,Governor,,REP,Over Votes,0,0,0,0
Lincoln,A102,Secretary of State,,REP,Stephen L. KNIPPER,47,9,38,0
Lincoln,A102,Secretary of State,,REP,Allen MARICLE,14,4,9,1
Lincoln,A102,Secretary of State,,REP,Michael ADAMS,145,40,97,8
Lincoln,A102,Secretary of State,,REP,Total Votes Cast,206,53,144,9
Lincoln,A102,Secretary of State,,REP,Under Votes,16,7,8,1
Lincoln,A102,Secretary of State,,REP,Over Votes,0,0,0,0
Lincoln,A102,Auditor of Public Accounts,,REP,Allison BALL,160,47,106,7
Lincoln,A102,Auditor of Public Accounts,,REP,Derek PETTEYS,47,6,39,2
Lincoln,A102,Auditor of Public Accounts,,REP,Total Votes Cast,207,53,145,9
Lincoln,A102,Auditor of Public Accounts,,REP,Under Votes,15,7,7,1
Lincoln,A102,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Lincoln,A102,State Treasurer,,REP,Mark H. METCALF,146,42,97,7
Lincoln,A102,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",20,7,13,0
Lincoln,A102,State Treasurer,,REP,Andrew COOPERRIDER,45,8,35,2
Lincoln,A102,State Treasurer,,REP,Total Votes Cast,211,57,145,9
Lincoln,A102,State Treasurer,,REP,Under Votes,11,3,7,1
Lincoln,A102,State Treasurer,,REP,Over Votes,0,0,0,0
Lincoln,A102,Commissioner of Agriculture,,REP,Richard HEATH,56,15,38,3
Lincoln,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,150,39,105,6
Lincoln,A102,Commissioner of Agriculture,,REP,Total Votes Cast,206,54,143,9
Lincoln,A102,Commissioner of Agriculture,,REP,Under Votes,16,6,9,1
Lincoln,A102,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Lincoln,A102,Governor,,DEM,Peppy MARTIN,1,0,1,0
Lincoln,A102,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",5,1,4,0
Lincoln,A102,Governor,,DEM,Andy BESHEAR,61,22,36,3
Lincoln,A102,Governor,,DEM,Total Votes Cast,67,23,41,3
Lincoln,A102,Governor,,DEM,Under Votes,2,0,2,0
Lincoln,A102,Governor,,DEM,Over Votes,0,0,0,0
