county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Pendleton,A101,Governor,,REP,Kelly CRAFT,11,1,10,0
Pendleton,A101,Governor,,REP,Eric DETERS,8,1,6,1
Pendleton,A101,Governor,,REP,Bob DeVORE,1,0,1,0
Pendleton,A101,Governor,,REP,Mike HARMON,3,0,0,3
Pendleton,A101,Governor,,REP,Alan KECK,0,0,0,0
Pendleton,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Pendleton,A101,Governor,,REP,Ryan QUARLES,14,1,13,0
Pendleton,A101,Governor,,REP,Johnny Ray RICE,1,0,1,0
Pendleton,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Pendleton,A101,Governor,,REP,Daniel CAMERON,15,1,13,1
Pendleton,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Pendleton,A101,Governor,,REP,David O. COOPER,0,0,0,0
Pendleton,A101,Governor,,REP,Total Votes Cast,53,4,44,5
Pendleton,A101,Governor,,REP,Under Votes,0,0,0,0
Pendleton,A101,Governor,,REP,Over Votes,0,0,0,0
Pendleton,A101,Secretary of State,,REP,Michael ADAMS,28,3,25,0
Pendleton,A101,Secretary of State,,REP,Stephen L. KNIPPER,23,1,17,5
Pendleton,A101,Secretary of State,,REP,Allen MARICLE,0,0,0,0
Pendleton,A101,Secretary of State,,REP,Total Votes Cast,51,4,42,5
Pendleton,A101,Secretary of State,,REP,Under Votes,2,0,2,0
Pendleton,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Pendleton,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,17,1,12,4
Pendleton,A101,Auditor of Public Accounts,,REP,Allison BALL,30,3,26,1
Pendleton,A101,Auditor of Public Accounts,,REP,Total Votes Cast,47,4,38,5
Pendleton,A101,Auditor of Public Accounts,,REP,Under Votes,6,0,6,0
Pendleton,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Pendleton,A101,State Treasurer,,REP,Andrew COOPERRIDER,21,2,15,4
Pendleton,A101,State Treasurer,,REP,Mark H. METCALF,19,2,16,1
Pendleton,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",7,0,7,0
Pendleton,A101,State Treasurer,,REP,Total Votes Cast,47,4,38,5
Pendleton,A101,State Treasurer,,REP,Under Votes,6,0,6,0
Pendleton,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Pendleton,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,38,3,31,4
Pendleton,A101,Commissioner of Agriculture,,REP,Richard HEATH,9,1,7,1
Pendleton,A101,Commissioner of Agriculture,,REP,Total Votes Cast,47,4,38,5
Pendleton,A101,Commissioner of Agriculture,,REP,Under Votes,6,0,6,0
Pendleton,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Pendleton,A101,Governor,,DEM,Andy BESHEAR,10,0,8,2
Pendleton,A101,Governor,,DEM,Peppy MARTIN,1,0,1,0
Pendleton,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",2,0,1,1
Pendleton,A101,Governor,,DEM,Total Votes Cast,13,0,10,3
Pendleton,A101,Governor,,DEM,Under Votes,4,0,4,0
Pendleton,A101,Governor,,DEM,Over Votes,0,0,0,0
