county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Marion,A101,Governor,,REP,Daniel CAMERON,20,0,20,0
Marion,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Marion,A101,Governor,,REP,David O. COOPER,1,0,1,0
Marion,A101,Governor,,REP,Kelly CRAFT,2,0,2,0
Marion,A101,Governor,,REP,Eric DETERS,5,0,5,0
Marion,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Marion,A101,Governor,,REP,Mike HARMON,3,0,3,0
Marion,A101,Governor,,REP,Alan KECK,0,0,0,0
Marion,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Marion,A101,Governor,,REP,Ryan QUARLES,10,1,9,0
Marion,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Marion,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Marion,A101,Governor,,REP,Total Votes Cast,41,1,40,0
Marion,A101,Governor,,REP,Under Votes,0,0,0,0
Marion,A101,Governor,,REP,Over Votes,0,0,0,0
Marion,A101,Secretary of State,,REP,Michael ADAMS,25,1,24,0
Marion,A101,Secretary of State,,REP,Stephen L. KNIPPER,7,0,7,0
Marion,A101,Secretary of State,,REP,Allen MARICLE,4,0,4,0
Marion,A101,Secretary of State,,REP,Total Votes Cast,36,1,35,0
Marion,A101,Secretary of State,,REP,Under Votes,5,0,5,0
Marion,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Marion,A101,Auditor of Public Accounts,,REP,Allison BALL,24,1,23,0
Marion,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,14,0,14,0
Marion,A101,Auditor of Public Accounts,,REP,Total Votes Cast,38,1,37,0
Marion,A101,Auditor of Public Accounts,,REP,Under Votes,3,0,3,0
Marion,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Marion,A101,State Treasurer,,REP,Andrew COOPERRIDER,13,0,13,0
Marion,A101,State Treasurer,,REP,Mark H. METCALF,17,1,16,0
Marion,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",8,0,8,0
Marion,A101,State Treasurer,,REP,Total Votes Cast,38,1,37,0
Marion,A101,State Treasurer,,REP,Under Votes,3,0,3,0
Marion,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Marion,A101,Commissioner of Agriculture,,REP,Richard HEATH,19,1,18,0
Marion,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,17,0,17,0
Marion,A101,Commissioner of Agriculture,,REP,Total Votes Cast,36,1,35,0
Marion,A101,Commissioner of Agriculture,,REP,Under Votes,5,0,5,0
Marion,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Marion,A101,Governor,,DEM,Andy BESHEAR,25,0,25,0
Marion,A101,Governor,,DEM,Peppy MARTIN,3,0,2,1
Marion,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",5,0,5,0
Marion,A101,Governor,,DEM,Total Votes Cast,33,0,32,1
