county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Hickman,A101,Governor,,REP,Daniel CAMERON,13,0,13,0
Hickman,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Hickman,A101,Governor,,REP,David O. COOPER,0,0,0,0
Hickman,A101,Governor,,REP,Kelly CRAFT,4,2,2,0
Hickman,A101,Governor,,REP,Eric DETERS,0,0,0,0
Hickman,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Hickman,A101,Governor,,REP,Mike HARMON,1,0,1,0
Hickman,A101,Governor,,REP,Alan KECK,0,0,0,0
Hickman,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Hickman,A101,Governor,,REP,Ryan QUARLES,5,0,5,0
Hickman,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Hickman,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Hickman,A101,Governor,,REP,Total Votes Cast,23,2,21,0
Hickman,A101,Governor,,REP,Under Votes,0,0,0,0
Hickman,A101,Governor,,REP,Over Votes,0,0,0,0
Hickman,A101,Secretary of State,,REP,Michael ADAMS,11,0,11,0
Hickman,A101,Secretary of State,,REP,Stephen L. KNIPPER,7,0,7,0
Hickman,A101,Secretary of State,,REP,Allen MARICLE,1,0,1,0
Hickman,A101,Secretary of State,,REP,Total Votes Cast,19,0,19,0
Hickman,A101,Secretary of State,,REP,Under Votes,4,2,2,0
Hickman,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Hickman,A101,Auditor of Public Accounts,,REP,Allison BALL,13,0,13,0
Hickman,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,4,0,4,0
Hickman,A101,Auditor of Public Accounts,,REP,Total Votes Cast,17,0,17,0
Hickman,A101,Auditor of Public Accounts,,REP,Under Votes,6,2,4,0
Hickman,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Hickman,A101,State Treasurer,,REP,Andrew COOPERRIDER,9,0,9,0
Hickman,A101,State Treasurer,,REP,Mark H. METCALF,8,0,8,0
Hickman,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",0,0,0,0
Hickman,A101,State Treasurer,,REP,Total Votes Cast,17,0,17,0
Hickman,A101,State Treasurer,,REP,Under Votes,6,2,4,0
Hickman,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Hickman,A101,Commissioner of Agriculture,,REP,Richard HEATH,13,0,13,0
Hickman,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,5,1,4,0
Hickman,A101,Commissioner of Agriculture,,REP,Total Votes Cast,18,1,17,0
Hickman,A101,Commissioner of Agriculture,,REP,Under Votes,5,1,4,0
Hickman,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Hickman,A101,Governor,,DEM,Andy BESHEAR,16,1,15,0
Hickman,A101,Governor,,DEM,Peppy MARTIN,1,0,1,0
Hickman,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",3,0,3,0
Hickman,A101,Governor,,DEM,Total Votes Cast,20,1,19,0
Hickman,A101,Governor,,DEM,Under Votes,2,0,2,0
Hickman,A101,Governor,,DEM,Over Votes,0,0,0,0
Hickman,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,6,1,5,0
Hickman,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,16,0,16,0
Hickman,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,22,1,21,0
Hickman,A101,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Hickman,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Hickman,A102,Governor,,REP,Daniel CAMERON,35,4,31,0
Hickman,A102,Governor,,REP,Jacob CLARK,1,0,1,0
Hickman,A102,Governor,,REP,David O. COOPER,0,0,0,0
Hickman,A102,Governor,,REP,Kelly CRAFT,5,1,4,0
Hickman,A102,Governor,,REP,Eric DETERS,5,0,5,0
Hickman,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Hickman,A102,Governor,,REP,Mike HARMON,0,0,0,0
Hickman,A102,Governor,,REP,Alan KECK,0,0,0,0
Hickman,A102,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Hickman,A102,Governor,,REP,Ryan QUARLES,24,2,20,2
Hickman,A102,Governor,,REP,Johnny Ray RICE,0,0,0,0
Hickman,A102,Governor,,REP,Robbie C. SMITH,1,0,1,0
Hickman,A102,Governor,,REP,Total Votes Cast,71,7,62,2
Hickman,A102,Governor,,REP,Under Votes,0,0,0,0
Hickman,A102,Governor,,REP,Over Votes,0,0,0,0
Hickman,A102,Secretary of State,,REP,Michael ADAMS,29,4,23,2
Hickman,A102,Secretary of State,,REP,Stephen L. KNIPPER,30,2,28,0
Hickman,A102,Secretary of State,,REP,Allen MARICLE,4,0,4,0
Hickman,A102,Secretary of State,,REP,Total Votes Cast,63,6,55,2
Hickman,A102,Secretary of State,,REP,Under Votes,8,1,7,0
Hickman,A102,Secretary of State,,REP,Over Votes,0,0,0,0
Hickman,A102,Auditor of Public Accounts,,REP,Allison BALL,44,4,38,2
Hickman,A102,Auditor of Public Accounts,,REP,Derek PETTEYS,19,2,17,0
Hickman,A102,Auditor of Public Accounts,,REP,Total Votes Cast,63,6,55,2
Hickman,A102,Auditor of Public Accounts,,REP,Under Votes,8,1,7,0
Hickman,A102,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Hickman,A102,State Treasurer,,REP,Andrew COOPERRIDER,36,2,34,0
Hickman,A102,State Treasurer,,REP,Mark H. METCALF,19,3,16,0
Hickman,A102,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",6,1,3,2
Hickman,A102,State Treasurer,,REP,Total Votes Cast,61,6,53,2
Hickman,A102,State Treasurer,,REP,Under Votes,10,1,9,0
Hickman,A102,State Treasurer,,REP,Over Votes,0,0,0,0
Hickman,A102,Commissioner of Agriculture,,REP,Richard HEATH,53,4,47,2
Hickman,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,16,3,13,0
Hickman,A102,Commissioner of Agriculture,,REP,Total Votes Cast,69,7,60,2
Hickman,A102,Commissioner of Agriculture,,REP,Under Votes,2,0,2,0
Hickman,A102,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Hickman,A102,Governor,,DEM,Andy BESHEAR,28,4,24,0
Hickman,A102,Governor,,DEM,Peppy MARTIN,1,0,1,0
Hickman,A102,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",4,0,4,0
Hickman,A102,Governor,,DEM,Total Votes Cast,33,4,29,0
Hickman,A102,Governor,,DEM,Under Votes,0,0,0,0
Hickman,A102,Governor,,DEM,Over Votes,0,0,0,0
Hickman,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,16,3,13,0
Hickman,A102,Commissioner of Agriculture,,DEM,Mikael MALONE,13,1,12,0
Hickman,A102,Commissioner of Agriculture,,DEM,Total Votes Cast,29,4,25,0
Hickman,A102,Commissioner of Agriculture,,DEM,Under Votes,4,0,4,0
Hickman,A102,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Hickman,B101,Governor,,REP,Daniel CAMERON,39,4,34,1
Hickman,B101,Governor,,REP,Jacob CLARK,0,0,0,0
Hickman,B101,Governor,,REP,David O. COOPER,0,0,0,0
Hickman,B101,Governor,,REP,Kelly CRAFT,8,1,7,0
Hickman,B101,Governor,,REP,Eric DETERS,8,0,8,0
Hickman,B101,Governor,,REP,Bob DeVORE,0,0,0,0
Hickman,B101,Governor,,REP,Mike HARMON,2,0,2,0
Hickman,B101,Governor,,REP,Alan KECK,0,0,0,0
