county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Simpson,A101,Governor,,REP,Daniel CAMERON,47,4,43,0
Simpson,A101,Governor,,REP,Jacob CLARK,2,1,1,0
Simpson,A101,Governor,,REP,David O. COOPER,0,0,0,0
Simpson,A101,Governor,,REP,Kelly CRAFT,12,1,11,0
Simpson,A101,Governor,,REP,Eric DETERS,4,1,3,0
Simpson,A101,Governor,,REP,Bob DeVORE,1,0,1,0
Simpson,A101,Governor,,REP,Mike HARMON,7,1,6,0
Simpson,A101,Governor,,REP,Alan KECK,2,0,2,0
Simpson,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Simpson,A101,Governor,,REP,Ryan QUARLES,46,14,32,0
Simpson,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Simpson,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Simpson,A101,Governor,,REP,Total Votes Cast,121,22,99,0
Simpson,A101,Governor,,REP,Under Votes,0,0,0,0
Simpson,A101,Governor,,REP,Over Votes,0,0,0,0
Simpson,A101,Secretary of State,,REP,Michael ADAMS,56,12,44,0
Simpson,A101,Secretary of State,,REP,Stephen L. KNIPPER,49,10,39,0
Simpson,A101,Secretary of State,,REP,Allen MARICLE,7,0,7,0
Simpson,A101,Secretary of State,,REP,Total Votes Cast,112,22,90,0
Simpson,A101,Secretary of State,,REP,Under Votes,9,0,9,0
Simpson,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Simpson,A101,Auditor of Public Accounts,,REP,Allison BALL,89,20,69,0
Simpson,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,26,2,24,0
Simpson,A101,Auditor of Public Accounts,,REP,Total Votes Cast,115,22,93,0
Simpson,A101,Auditor of Public Accounts,,REP,Under Votes,6,0,6,0
Simpson,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Simpson,A101,State Treasurer,,REP,Andrew COOPERRIDER,57,11,46,0
Simpson,A101,State Treasurer,,REP,Mark H. METCALF,43,10,33,0
Simpson,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",17,1,16,0
Simpson,A101,State Treasurer,,REP,Total Votes Cast,117,22,95,0
Simpson,A101,State Treasurer,,REP,Under Votes,4,0,4,0
Simpson,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Simpson,A101,Commissioner of Agriculture,,REP,Richard HEATH,33,7,26,0
Simpson,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,78,13,65,0
Simpson,A101,Commissioner of Agriculture,,REP,Total Votes Cast,111,20,91,0
Simpson,A101,Commissioner of Agriculture,,REP,Under Votes,10,2,8,0
Simpson,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Simpson,A101,Governor,,DEM,Andy BESHEAR,36,11,24,1
Simpson,A101,Governor,,DEM,Peppy MARTIN,4,0,4,0
Simpson,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",5,0,5,0
Simpson,A101,Governor,,DEM,Total Votes Cast,45,11,33,1
Simpson,A101,Governor,,DEM,Under Votes,2,1,1,0
Simpson,A101,Governor,,DEM,Over Votes,0,0,0,0
Simpson,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,24,8,15,1
Simpson,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,19,3,16,0
Simpson,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,43,11,31,1
Simpson,A101,Commissioner of Agriculture,,DEM,Under Votes,4,1,3,0
Simpson,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Simpson,A102,Governor,,REP,Daniel CAMERON,38,8,29,1
Simpson,A102,Governor,,REP,Jacob CLARK,0,0,0,0
Simpson,A102,Governor,,REP,David O. COOPER,0,0,0,0
Simpson,A102,Governor,,REP,Kelly CRAFT,22,5,17,0
Simpson,A102,Governor,,REP,Eric DETERS,3,0,3,0
Simpson,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Simpson,A102,Governor,,REP,Mike HARMON,4,1,3,0
Simpson,A102,Governor,,REP,Alan KECK,1,0,1,0
Simpson,A102,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Simpson,A102,Governor,,REP,Ryan QUARLES,38,8,29,1
Simpson,A102,Governor,,REP,Johnny Ray RICE,0,0,0,0
Simpson,A102,Governor,,REP,Robbie C. SMITH,1,0,1,0
