county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Grayson,A102,Governor,,REP,Jacob CLARK,0,0,0,0
Grayson,A102,Governor,,REP,David O. COOPER,4,1,3,0
Grayson,A102,Governor,,REP,Kelly CRAFT,7,0,6,1
Grayson,A102,Governor,,REP,Eric DETERS,1,0,1,0
Grayson,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Grayson,A102,Governor,,REP,Mike HARMON,0,0,0,0
Grayson,A102,Governor,,REP,Alan KECK,0,0,0,0
Grayson,A102,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Grayson,A102,Governor,,REP,Ryan QUARLES,14,4,6,4
Grayson,A102,Governor,,REP,Johnny Ray RICE,0,0,0,0
Grayson,A102,Governor,,REP,Robbie C. SMITH,0,0,0,0
Grayson,A102,Governor,,REP,Daniel CAMERON,42,9,32,1
Grayson,A102,Governor,,REP,Total Votes Cast,68,14,48,6
Grayson,A102,Governor,,REP,Under Votes,0,0,0,0
Grayson,A102,Governor,,REP,Over Votes,0,0,0,0
Grayson,A102,Secretary of State,,REP,Stephen L. KNIPPER,17,2,15,0
Grayson,A102,Secretary of State,,REP,Allen MARICLE,4,2,1,1
Grayson,A102,Secretary of State,,REP,Michael ADAMS,39,10,24,5
Grayson,A102,Secretary of State,,REP,Total Votes Cast,60,14,40,6
Grayson,A102,Secretary of State,,REP,Under Votes,8,0,8,0
Grayson,A102,Secretary of State,,REP,Over Votes,0,0,0,0
Grayson,A102,Auditor of Public Accounts,,REP,Derek PETTEYS,13,2,10,1
Grayson,A102,Auditor of Public Accounts,,REP,Allison BALL,46,12,29,5
Grayson,A102,Auditor of Public Accounts,,REP,Total Votes Cast,59,14,39,6
Grayson,A102,Auditor of Public Accounts,,REP,Under Votes,9,0,9,0
Grayson,A102,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Grayson,A102,State Treasurer,,REP,Mark H. METCALF,31,9,21,1
Grayson,A102,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",9,4,4,1
Grayson,A102,State Treasurer,,REP,Andrew COOPERRIDER,19,0,15,4
Grayson,A102,State Treasurer,,REP,Total Votes Cast,59,13,40,6
Grayson,A102,State Treasurer,,REP,Under Votes,9,1,8,0
Grayson,A102,State Treasurer,,REP,Over Votes,0,0,0,0
Grayson,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,26,7,18,1
Grayson,A102,Commissioner of Agriculture,,REP,Richard HEATH,28,6,17,5
Grayson,A102,Commissioner of Agriculture,,REP,Total Votes Cast,54,13,35,6
Grayson,A102,Commissioner of Agriculture,,REP,Under Votes,14,1,13,0
Grayson,A102,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Grayson,A102,Governor,,DEM,Peppy MARTIN,1,0,1,0
Grayson,A102,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",1,0,1,0
Grayson,A102,Governor,,DEM,Andy BESHEAR,17,5,9,3
Grayson,A102,Governor,,DEM,Total Votes Cast,19,5,11,3
Grayson,A102,Governor,,DEM,Under Votes,0,0,0,0
Grayson,A102,Governor,,DEM,Over Votes,0,0,0,0
Grayson,A102,Commissioner of Agriculture,,DEM,Mikael MALONE,2,1,1,0
Grayson,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,15,3,10,2
Grayson,A102,Commissioner of Agriculture,,DEM,Total Votes Cast,17,4,11,2
Grayson,A102,Commissioner of Agriculture,,DEM,Under Votes,2,1,0,1
Grayson,A102,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Grayson,A103,Governor,,REP,Jacob CLARK,22,0,22,0
Grayson,A103,Governor,,REP,David O. COOPER,1,0,1,0
Grayson,A103,Governor,,REP,Kelly CRAFT,24,3,21,0
Grayson,A103,Governor,,REP,Eric DETERS,5,0,5,0
Grayson,A103,Governor,,REP,Bob DeVORE,0,0,0,0
Grayson,A103,Governor,,REP,Mike HARMON,1,0,1,0
Grayson,A103,Governor,,REP,Alan KECK,2,1,1,0
Grayson,A103,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Grayson,A103,Governor,,REP,Ryan QUARLES,77,11,66,0
Grayson,A103,Governor,,REP,Johnny Ray RICE,0,0,0,0
Grayson,A103,Governor,,REP,Robbie C. SMITH,2,0,2,0
Grayson,A103,Governor,,REP,Daniel CAMERON,97,3,89,5
Grayson,A103,Governor,,REP,Total Votes Cast,231,18,208,5
Grayson,A103,Governor,,REP,Under Votes,3,0,3,0
Grayson,A103,Governor,,REP,Over Votes,0,0,0,0
Grayson,A103,Secretary of State,,REP,Stephen L. KNIPPER,51,4,47,0
Grayson,A103,Secretary of State,,REP,Allen MARICLE,12,1,11,0
Grayson,A103,Secretary of State,,REP,Michael ADAMS,128,10,116,2
Grayson,A103,Secretary of State,,REP,Total Votes Cast,191,15,174,2
