county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Mccreary,A101,Governor,,REP,Eric DETERS,2,0,2,0
Mccreary,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Mccreary,A101,Governor,,REP,Mike HARMON,8,0,7,1
Mccreary,A101,Governor,,REP,Alan KECK,8,0,7,1
Mccreary,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Mccreary,A101,Governor,,REP,Ryan QUARLES,13,0,8,5
Mccreary,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Mccreary,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Mccreary,A101,Governor,,REP,Daniel CAMERON,45,0,37,8
Mccreary,A101,Governor,,REP,Jacob CLARK,0,0,0,0
Mccreary,A101,Governor,,REP,David O. COOPER,0,0,0,0
Mccreary,A101,Governor,,REP,Kelly CRAFT,22,0,21,1
Mccreary,A101,Governor,,REP,Total Votes Cast,98,0,82,16
Mccreary,A101,Governor,,REP,Under Votes,1,0,1,0
Mccreary,A101,Governor,,REP,Over Votes,0,0,0,0
Mccreary,A101,Secretary of State,,REP,Stephen L. KNIPPER,27,0,24,3
Mccreary,A101,Secretary of State,,REP,Allen MARICLE,10,0,7,3
Mccreary,A101,Secretary of State,,REP,Michael ADAMS,45,0,37,8
Mccreary,A101,Secretary of State,,REP,Total Votes Cast,82,0,68,14
Mccreary,A101,Secretary of State,,REP,Under Votes,17,0,15,2
Mccreary,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Mccreary,A101,Auditor of Public Accounts,,REP,Allison BALL,56,0,49,7
Mccreary,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,25,0,20,5
Mccreary,A101,Auditor of Public Accounts,,REP,Total Votes Cast,81,0,69,12
Mccreary,A101,Auditor of Public Accounts,,REP,Under Votes,18,0,14,4
Mccreary,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Mccreary,A101,State Treasurer,,REP,Mark H. METCALF,48,0,41,7
Mccreary,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",12,0,10,2
Mccreary,A101,State Treasurer,,REP,Andrew COOPERRIDER,17,0,14,3
Mccreary,A101,State Treasurer,,REP,Total Votes Cast,77,0,65,12
Mccreary,A101,State Treasurer,,REP,Under Votes,22,0,18,4
Mccreary,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Mccreary,A101,Commissioner of Agriculture,,REP,Richard HEATH,47,0,45,2
Mccreary,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,30,0,20,10
Mccreary,A101,Commissioner of Agriculture,,REP,Total Votes Cast,77,0,65,12
Mccreary,A101,Commissioner of Agriculture,,REP,Under Votes,22,0,18,4
Mccreary,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Mccreary,A101,Governor,,DEM,Peppy MARTIN,1,0,1,0
Mccreary,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Mccreary,A101,Governor,,DEM,Andy BESHEAR,20,0,19,1
Mccreary,A101,Governor,,DEM,Total Votes Cast,21,0,20,1
Mccreary,A101,Governor,,DEM,Under Votes,0,0,0,0
Mccreary,A101,Governor,,DEM,Over Votes,0,0,0,0
Mccreary,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,11,0,10,1
Mccreary,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,9,0,9,0
Mccreary,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,20,0,19,1
Mccreary,A101,Commissioner of Agriculture,,DEM,Under Votes,1,0,1,0
Mccreary,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Mccreary,A102,Governor,,REP,Eric DETERS,11,0,11,0
Mccreary,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Mccreary,A102,Governor,,REP,Mike HARMON,9,0,8,1
Mccreary,A102,Governor,,REP,Alan KECK,2,0,1,1
Mccreary,A102,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Mccreary,A102,Governor,,REP,Ryan QUARLES,5,0,3,2
Mccreary,A102,Governor,,REP,Johnny Ray RICE,0,0,0,0
Mccreary,A102,Governor,,REP,Robbie C. SMITH,0,0,0,0
Mccreary,A102,Governor,,REP,Daniel CAMERON,43,0,40,3
Mccreary,A102,Governor,,REP,Jacob CLARK,0,0,0,0
Mccreary,A102,Governor,,REP,David O. COOPER,1,0,1,0
Mccreary,A102,Governor,,REP,Kelly CRAFT,20,1,19,0
Mccreary,A102,Governor,,REP,Total Votes Cast,91,1,83,7
Mccreary,A102,Governor,,REP,Under Votes,0,0,0,0
Mccreary,A102,Governor,,REP,Over Votes,0,0,0,0
Mccreary,A102,Secretary of State,,REP,Stephen L. KNIPPER,28,0,27,1
Mccreary,A102,Secretary of State,,REP,Allen MARICLE,6,0,5,1
Mccreary,A102,Secretary of State,,REP,Michael ADAMS,50,1,44,5
Mccreary,A102,Secretary of State,,REP,Total Votes Cast,84,1,76,7
Mccreary,A102,Secretary of State,,REP,Under Votes,7,0,7,0
Mccreary,A102,Secretary of State,,REP,Over Votes,0,0,0,0
Mccreary,A102,Auditor of Public Accounts,,REP,Allison BALL,63,0,59,4
Mccreary,A102,Auditor of Public Accounts,,REP,Derek PETTEYS,15,1,13,1
Mccreary,A102,Auditor of Public Accounts,,REP,Total Votes Cast,78,1,72,5
Mccreary,A102,Auditor of Public Accounts,,REP,Under Votes,13,0,11,2
Mccreary,A102,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Mccreary,A102,State Treasurer,,REP,Mark H. METCALF,50,1,46,3
Mccreary,A102,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",10,0,10,0
Mccreary,A102,State Treasurer,,REP,Andrew COOPERRIDER,22,0,20,2
Mccreary,A102,State Treasurer,,REP,Total Votes Cast,82,1,76,5
Mccreary,A102,State Treasurer,,REP,Under Votes,9,0,7,2
Mccreary,A102,State Treasurer,,REP,Over Votes,0,0,0,0
Mccreary,A102,Commissioner of Agriculture,,REP,Richard HEATH,43,1,38,4
Mccreary,A102,Commissioner of Agriculture,,REP,Jonathan SHELL,35,0,34,1
Mccreary,A102,Commissioner of Agriculture,,REP,Total Votes Cast,78,1,72,5
Mccreary,A102,Commissioner of Agriculture,,REP,Under Votes,13,0,11,2
Mccreary,A102,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Mccreary,A102,Governor,,DEM,Peppy MARTIN,0,0,0,0
Mccreary,A102,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Mccreary,A102,Governor,,DEM,Andy BESHEAR,10,1,9,0
Mccreary,A102,Governor,,DEM,Total Votes Cast,10,1,9,0
Mccreary,A102,Governor,,DEM,Under Votes,0,0,0,0
Mccreary,A102,Governor,,DEM,Over Votes,0,0,0,0
Mccreary,A102,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,8,1,7,0
Mccreary,A102,Commissioner of Agriculture,,DEM,Mikael MALONE,2,0,2,0
Mccreary,A102,Commissioner of Agriculture,,DEM,Total Votes Cast,10,1,9,0
Mccreary,A102,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Mccreary,A102,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Mccreary,A104,Governor,,REP,Eric DETERS,5,0,4,1
Mccreary,A104,Governor,,REP,Bob DeVORE,0,0,0,0
Mccreary,A104,Governor,,REP,Mike HARMON,2,0,2,0
Mccreary,A104,Governor,,REP,Alan KECK,0,0,0,0
Mccreary,A104,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Mccreary,A104,Governor,,REP,Ryan QUARLES,11,0,7,4
Mccreary,A104,Governor,,REP,Johnny Ray RICE,0,0,0,0
Mccreary,A104,Governor,,REP,Robbie C. SMITH,0,0,0,0
Mccreary,A104,Governor,,REP,Daniel CAMERON,34,1,31,2
Mccreary,A104,Governor,,REP,Jacob CLARK,0,0,0,0
Mccreary,A104,Governor,,REP,David O. COOPER,0,0,0,0
Mccreary,A104,Governor,,REP,Kelly CRAFT,7,0,7,0
Mccreary,A104,Governor,,REP,Total Votes Cast,59,1,51,7
Mccreary,A104,Governor,,REP,Under Votes,0,0,0,0
Mccreary,A104,Governor,,REP,Over Votes,0,0,0,0
Mccreary,A104,Secretary of State,,REP,Stephen L. KNIPPER,18,0,16,2
Mccreary,A104,Secretary of State,,REP,Allen MARICLE,9,0,8,1
Mccreary,A104,Secretary of State,,REP,Michael ADAMS,19,1,14,4
Mccreary,A104,Secretary of State,,REP,Total Votes Cast,46,1,38,7
Mccreary,A104,Secretary of State,,REP,Under Votes,13,0,13,0
Mccreary,A104,Secretary of State,,REP,Over Votes,0,0,0,0
Mccreary,A104,Auditor of Public Accounts,,REP,Allison BALL,29,1,22,6
Mccreary,A104,Auditor of Public Accounts,,REP,Derek PETTEYS,17,0,17,0
Mccreary,A104,Auditor of Public Accounts,,REP,Total Votes Cast,46,1,39,6
Mccreary,A104,Auditor of Public Accounts,,REP,Under Votes,13,0,12,1
Mccreary,A104,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Mccreary,A104,State Treasurer,,REP,Mark H. METCALF,28,1,25,2
Mccreary,A104,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",4,0,3,1
Mccreary,A104,State Treasurer,,REP,Andrew COOPERRIDER,12,0,9,3
Mccreary,A104,State Treasurer,,REP,Total Votes Cast,44,1,37,6
Mccreary,A104,State Treasurer,,REP,Under Votes,15,0,14,1
Mccreary,A104,State Treasurer,,REP,Over Votes,0,0,0,0
Mccreary,A104,Commissioner of Agriculture,,REP,Richard HEATH,31,0,27,4
Mccreary,A104,Commissioner of Agriculture,,REP,Jonathan SHELL,13,1,9,3
Mccreary,A104,Commissioner of Agriculture,,REP,Total Votes Cast,44,1,36,7
Mccreary,A104,Commissioner of Agriculture,,REP,Under Votes,15,0,15,0
Mccreary,A104,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Mccreary,A104,Governor,,DEM,Peppy MARTIN,0,0,0,0
Mccreary,A104,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",1,0,1,0
Mccreary,A104,Governor,,DEM,Andy BESHEAR,3,0,2,1
Mccreary,A104,Governor,,DEM,Total Votes Cast,4,0,3,1
Mccreary,A104,Governor,,DEM,Under Votes,0,0,0,0
Mccreary,A104,Governor,,DEM,Over Votes,0,0,0,0
Mccreary,A104,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,1,0,1,0
Mccreary,A104,Commissioner of Agriculture,,DEM,Mikael MALONE,3,0,2,1
Mccreary,A104,Commissioner of Agriculture,,DEM,Total Votes Cast,4,0,3,1
Mccreary,A104,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Mccreary,A104,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Mccreary,A105,Governor,,REP,Eric DETERS,0,0,0,0
Mccreary,A105,Governor,,REP,Bob DeVORE,0,0,0,0
Mccreary,A105,Governor,,REP,Mike HARMON,2,0,2,0
Mccreary,A105,Governor,,REP,Alan KECK,1,0,1,0
Mccreary,A105,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Mccreary,A105,Governor,,REP,Ryan QUARLES,6,0,4,2
Mccreary,A105,Governor,,REP,Johnny Ray RICE,0,0,0,0
Mccreary,A105,Governor,,REP,Robbie C. SMITH,0,0,0,0
Mccreary,A105,Governor,,REP,Daniel CAMERON,10,0,9,1
Mccreary,A105,Governor,,REP,Jacob CLARK,0,0,0,0
Mccreary,A105,Governor,,REP,David O. COOPER,0,0,0,0
Mccreary,A105,Governor,,REP,Kelly CRAFT,0,0,0,0
Mccreary,A105,Governor,,REP,Total Votes Cast,19,0,16,3
Mccreary,A105,Governor,,REP,Under Votes,0,0,0,0
Mccreary,A105,Governor,,REP,Over Votes,0,0,0,0
Mccreary,A105,Secretary of State,,REP,Stephen L. KNIPPER,4,0,4,0
Mccreary,A105,Secretary of State,,REP,Allen MARICLE,5,0,4,1
Mccreary,A105,Secretary of State,,REP,Michael ADAMS,8,0,7,1
Mccreary,A105,Secretary of State,,REP,Total Votes Cast,17,0,15,2
Mccreary,A105,Secretary of State,,REP,Under Votes,2,0,1,1
Mccreary,A105,Secretary of State,,REP,Over Votes,0,0,0,0
Mccreary,A105,Auditor of Public Accounts,,REP,Allison BALL,11,0,9,2
Mccreary,A105,Auditor of Public Accounts,,REP,Derek PETTEYS,7,0,6,1
Mccreary,A105,Auditor of Public Accounts,,REP,Total Votes Cast,18,0,15,3
Mccreary,A105,Auditor of Public Accounts,,REP,Under Votes,1,0,1,0
Mccreary,A105,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Mccreary,A105,State Treasurer,,REP,Mark H. METCALF,11,0,9,2
Mccreary,A105,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",2,0,2,0
Mccreary,A105,State Treasurer,,REP,Andrew COOPERRIDER,5,0,5,0
Mccreary,A105,State Treasurer,,REP,Total Votes Cast,18,0,16,2
Mccreary,A105,State Treasurer,,REP,Under Votes,1,0,0,1
Mccreary,A105,State Treasurer,,REP,Over Votes,0,0,0,0
Mccreary,A105,Commissioner of Agriculture,,REP,Richard HEATH,9,0,8,1
Mccreary,A105,Commissioner of Agriculture,,REP,Jonathan SHELL,9,0,8,1
Mccreary,A105,Commissioner of Agriculture,,REP,Total Votes Cast,18,0,16,2
Mccreary,A105,Commissioner of Agriculture,,REP,Under Votes,1,0,0,1
Mccreary,A105,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Mccreary,A105,Governor,,DEM,Peppy MARTIN,0,0,0,0
Mccreary,A105,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",0,0,0,0
Mccreary,A105,Governor,,DEM,Andy BESHEAR,0,0,0,0
Mccreary,A105,Governor,,DEM,Total Votes Cast,0,0,0,0
Mccreary,A105,Governor,,DEM,Under Votes,0,0,0,0
Mccreary,A105,Governor,,DEM,Over Votes,0,0,0,0
Mccreary,A105,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,0,0,0,0
Mccreary,A105,Commissioner of Agriculture,,DEM,Mikael MALONE,0,0,0,0
Mccreary,A105,Commissioner of Agriculture,,DEM,Total Votes Cast,0,0,0,0
Mccreary,A105,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Mccreary,A105,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Mccreary,B101,Governor,,REP,Eric DETERS,8,0,8,0
Mccreary,B101,Governor,,REP,Bob DeVORE,0,0,0,0
Mccreary,B101,Governor,,REP,Mike HARMON,4,0,4,0
Mccreary,B101,Governor,,REP,Alan KECK,8,0,8,0
Mccreary,B101,Governor,,REP,Dennis Ray ORMEROD,1,0,1,0
Mccreary,B101,Governor,,REP,Ryan QUARLES,29,1,24,4
Mccreary,B101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Mccreary,B101,Governor,,REP,Robbie C. SMITH,1,0,1,0
