county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Carlisle,A101,Governor,,REP,Daniel CAMERON,26,5,21,0
Carlisle,A101,Governor,,REP,Jacob CLARK,2,0,2,0
Carlisle,A101,Governor,,REP,David O. COOPER,0,0,0,0
Carlisle,A101,Governor,,REP,Kelly CRAFT,9,3,6,0
Carlisle,A101,Governor,,REP,Eric DETERS,0,0,0,0
Carlisle,A101,Governor,,REP,Bob DeVORE,0,0,0,0
Carlisle,A101,Governor,,REP,Mike HARMON,0,0,0,0
Carlisle,A101,Governor,,REP,Alan KECK,0,0,0,0
Carlisle,A101,Governor,,REP,Dennis Ray ORMEROD,0,0,0,0
Carlisle,A101,Governor,,REP,Ryan QUARLES,6,0,6,0
Carlisle,A101,Governor,,REP,Johnny Ray RICE,0,0,0,0
Carlisle,A101,Governor,,REP,Robbie C. SMITH,0,0,0,0
Carlisle,A101,Governor,,REP,Total Votes Cast,43,8,35,0
Carlisle,A101,Governor,,REP,Under Votes,0,0,0,0
Carlisle,A101,Governor,,REP,Over Votes,0,0,0,0
Carlisle,A101,Secretary of State,,REP,Michael ADAMS,28,7,21,0
Carlisle,A101,Secretary of State,,REP,Stephen L. KNIPPER,10,0,10,0
Carlisle,A101,Secretary of State,,REP,Allen MARICLE,0,0,0,0
Carlisle,A101,Secretary of State,,REP,Total Votes Cast,38,7,31,0
Carlisle,A101,Secretary of State,,REP,Under Votes,5,1,4,0
Carlisle,A101,Secretary of State,,REP,Over Votes,0,0,0,0
Carlisle,A101,Auditor of Public Accounts,,REP,Allison BALL,27,8,19,0
Carlisle,A101,Auditor of Public Accounts,,REP,Derek PETTEYS,11,0,11,0
Carlisle,A101,Auditor of Public Accounts,,REP,Total Votes Cast,38,8,30,0
Carlisle,A101,Auditor of Public Accounts,,REP,Under Votes,5,0,5,0
Carlisle,A101,Auditor of Public Accounts,,REP,Over Votes,0,0,0,0
Carlisle,A101,State Treasurer,,REP,Andrew COOPERRIDER,17,3,14,0
Carlisle,A101,State Treasurer,,REP,Mark H. METCALF,22,5,17,0
Carlisle,A101,State Treasurer,,REP,"O. C. ""OJ"" OLEKA",0,0,0,0
Carlisle,A101,State Treasurer,,REP,Total Votes Cast,39,8,31,0
Carlisle,A101,State Treasurer,,REP,Under Votes,4,0,4,0
Carlisle,A101,State Treasurer,,REP,Over Votes,0,0,0,0
Carlisle,A101,Commissioner of Agriculture,,REP,Richard HEATH,26,4,22,0
Carlisle,A101,Commissioner of Agriculture,,REP,Jonathan SHELL,11,2,9,0
Carlisle,A101,Commissioner of Agriculture,,REP,Total Votes Cast,37,6,31,0
Carlisle,A101,Commissioner of Agriculture,,REP,Under Votes,6,2,4,0
Carlisle,A101,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Carlisle,A101,Governor,,DEM,Andy BESHEAR,35,7,28,0
Carlisle,A101,Governor,,DEM,Peppy MARTIN,7,0,7,0
Carlisle,A101,Governor,,DEM,"Geoffrey M. ""Geoff"" YOUNG",10,2,8,0
Carlisle,A101,Governor,,DEM,Total Votes Cast,52,9,43,0
Carlisle,A101,Governor,,DEM,Under Votes,4,1,3,0
Carlisle,A101,Governor,,DEM,Over Votes,0,0,0,0
Carlisle,A101,Commissioner of Agriculture,,DEM,Sierra J. ENLOW,20,3,17,0
Carlisle,A101,Commissioner of Agriculture,,DEM,Mikael MALONE,29,6,23,0
Carlisle,A101,Commissioner of Agriculture,,DEM,Total Votes Cast,49,9,40,0
Carlisle,A101,Commissioner of Agriculture,,DEM,Under Votes,7,1,6,0
Carlisle,A101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Carlisle,A102,Governor,,REP,Daniel CAMERON,26,2,23,1
Carlisle,A102,Governor,,REP,Jacob CLARK,1,0,1,0
Carlisle,A102,Governor,,REP,David O. COOPER,0,0,0,0
Carlisle,A102,Governor,,REP,Kelly CRAFT,6,2,4,0
Carlisle,A102,Governor,,REP,Eric DETERS,2,0,2,0
Carlisle,A102,Governor,,REP,Bob DeVORE,0,0,0,0
Carlisle,A102,Governor,,REP,Mike HARMON,1,0,1,0
