county,precinct,office,district,party,candidate,votes
Taylor,AB,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,13
Taylor,A101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,15
Taylor,A102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,18
Taylor,A104,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,37
Taylor,B101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,21
Taylor,B102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,26
Taylor,B103,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,2
Taylor,B104,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,11
Taylor,C101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,7
Taylor,C103,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,8
Taylor,C104,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,12
Taylor,C105,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,21
Taylor,D101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,26
Taylor,D102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,43
Taylor,D104,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,30
Taylor,E101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,37
Taylor,E102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,14
Taylor,E103,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,23
Taylor,F101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,20
Taylor,F102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,61
Taylor,F103,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,30
Taylor,AB,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,30
Taylor,A101,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,20
Taylor,A102,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,32
Taylor,A104,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,74
Taylor,B101,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,43
Taylor,B102,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,37
Taylor,B103,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,3
Taylor,B104,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,37
