county,precinct,office,district,party,candidate,votes
Ballard,AB,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,A101,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,A102,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",1
Ballard,A103,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,B101,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,B102,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",1
Ballard,C101,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,C102,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,C103,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",2
Ballard,C104,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",1
Ballard,D101,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",1
Ballard,D102,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,E101,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",0
Ballard,E102,Governor and Lieutenant Governor,,,"Barbara ""Bobbie"" HOLSCLAW / Bill VERMILLION JR.",1
Ballard,AB,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,1
Ballard,A101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,3
Ballard,A102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,9
Ballard,A103,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,1
Ballard,B101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,3
Ballard,B102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,0
Ballard,C101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,2
Ballard,C102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,6
Ballard,C103,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,5
Ballard,C104,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,5
Ballard,D101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,0
Ballard,D102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,5
Ballard,E101,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,1
Ballard,E102,Governor and Lieutenant Governor,,,Phil MOFFETT / Mike HARMON,3
Ballard,AB,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,1
Ballard,A101,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,4
Ballard,A102,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,7
Ballard,A103,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,1
Ballard,B101,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,11
Ballard,B102,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,0
Ballard,C101,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,5
Ballard,C102,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,4
Ballard,C103,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,0
Ballard,C104,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,0
Ballard,D101,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,8
Ballard,D102,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,3
Ballard,E101,Governor and Lieutenant Governor,,,David L. WILLIAMS / Richie FARMER,3
