county,precinct,office,district,party,candidate,votes
Lincoln,MP001,Governor and Lieutenant Governor,,REP,David L. WILLIAMS / Richie FARMER,1633
Lincoln,MP001,Governor and Lieutenant Governor,,DEM,Steven L. BESHEAR / Jerry E. ABRAMSON,2018
Lincoln,MP001,Governor and Lieutenant Governor,,IND,Gatewood GALBRAITH / Dea RILEY,576
Lincoln,MP001,Secretary of State,,REP,Bill JOHNSON,1625
Lincoln,MP001,Secretary of State,,DEM,Alison Lundergan GRIMES,2509
Lincoln,MP001,Attorney General,,REP,Todd P'POOL,1938
Lincoln,MP001,Attorney General,,DEM,Jack CONWAY,2159
Lincoln,MP001,Auditor of Public Accounts,,REP,John T. KEMPER III.,1769
Lincoln,MP001,Auditor of Public Accounts,,DEM,Adam H. EDELEN,2254
Lincoln,MP001,Auditor of Public Accounts,,,Kim C. HAY,0
Lincoln,MP001,State Treasurer,,REP,K.C. CROSBIE,2140
Lincoln,MP001,State Treasurer,,DEM,"L.J. ""Todd"" HOLLENBACH",1782
Lincoln,MP001,State Treasurer,,LIB,Kenneth C. MOELLMAN JR.,135
Lincoln,MP001,Commissioner of Agriculture,,REP,James R. COMER,2667
Lincoln,MP001,Commissioner of Agriculture,,DEM,"Robert ""Bob"" FARMER",1479
