county,precinct,total_reg,total_voted,dems_reg,dems_voted,reps_reg,reps_voted,other_reg,other_voted
BARREN,B103,662,236,330,147,290,88,42,1
BARREN,B104,1127,464,633,304,429,157,65,3
BARREN,C101,755,191,386,108,331,83,38,0
BARREN,C102,1023,381,520,213,450,158,53,10
BARREN,C103,996,315,499,174,440,137,57,4
BARREN,C104,1139,375,585,230,503,144,51,1
BARREN,D101,1209,372,677,221,466,144,66,7
BARREN,D102,1767,669,976,407,711,258,80,4
BARREN,D103,1476,548,844,323,562,217,70,8
BARREN,E101,1034,353,583,221,395,129,56,3
BARREN,E102,799,228,439,138,304,87,56,3
BARREN,E103,1135,364,635,233,434,128,66,3
BARREN,E104,1330,394,803,283,454,110,73,1
BARREN,F101,1180,320,817,248,300,69,63,3
BARREN,F102,1531,336,964,219,463,110,104,7
BARREN,F103,1795,497,1139,376,531,115,125,6
BARREN,G101,1696,386,925,223,659,157,112,6
BARREN,G102,1069,334,615,204,367,121,87,9
BARREN,G103,1179,419,702,280,408,131,69,8
BATH,A101,379,171,301,157,57,12,21,2
BATH,A102,473,200,382,183,75,17,16,0
BATH,A103,410,203,351,193,47,10,12,0
BATH,A104,286,153,221,132,54,21,11,0
BATH,A105,1215,498,984,466,189,32,42,0
BATH,B102,746,352,613,320,100,31,33,1
BATH,B103,1643,731,1355,691,222,39,66,1
BATH,B104,947,374,755,338,152,35,40,1
BATH,C101,914,363,740,337,142,24,32,2
BATH,C102,954,312,798,289,110,21,46,2
BATH,C103,560,251,484,236,61,15,15,0
BATH,C104,570,255,485,238,64,17,21,0
BELL,A101,956,335,420,100,505,234,31,1
BELL,A102,686,291,447,190,230,100,9,1
BELL,A103,530,225,198,56,324,169,8,0
BELL,A104,537,174,193,39,324,134,20,1
BELL,A105,941,183,427,65,463,117,51,1
BELL,B101,418,191,228,106,179,82,11,3
BELL,B102,372,199,132,58,235,141,5,0
BELL,B103,489,213,215,79,263,134,11,0
BELL,B104,787,251,509,164,264,87,14,0
BELL,B105,391,159,194,75,185,84,12,0
BELL,B106,108,37,35,14,67,23,6,0
BELL,B107,825,348,266,84,537,264,22,0
BELL,B108,510,194,298,111,202,82,10,1
BELL,C101,777,217,326,80,413,133,38,4
BELL,C102,627,199,291,87,306,110,30,2
BELL,C103,730,193,350,84,338,106,42,3
BELL,C104,1053,257,494,115,483,132,76,10
BELL,C105,1336,333,587,133,656,199,93,1
BELL,D101,547,145,236,55,271,88,40,2
BELL,D102,1018,248,522,121,433,121,63,6
BELL,D103,657,179,313,93,304,80,40,6
BELL,D104,586,93,315,52,232,40,39,1
BELL,D105,546,207,224,86,289,115,33,6
BELL,D106,838,261,384,118,413,139,41,4
BELL,E101,802,297,370,123,405,173,27,1
BELL,E102,454,223,141,71,295,152,18,0
BELL,E103,696,259,323,105,349,150,24,4
BELL,E104,688,250,291,85,383,165,14,0
BELL,E105,701,179,233,54,436,124,32,1
BELL,E106,693,261,277,114,386,147,30,0
BOONE,A102,706,158,252,39,371,111,83,8
BOONE,A103,1713,364,512,50,1001,303,200,11
BOONE,A104,1707,400,532,67,952,318,223,15
BOONE,A105,755,196,236,42,425,141,94,13
BOONE,A106,801,198,285,51,404,137,112,10
BOONE,A107,744,127,245,20,401,86,98,21
BOONE,A108,1772,279,592,54,944,207,236,18
BOONE,A109,1972,283,722,47,1008,218,242,18
BOONE,A110,937,236,315,50,497,181,125,5
BOONE,A111,1925,258,714,65,912,179,299,14
BOONE,A112,1116,208,378,41,581,159,157,8
BOONE,A113,1831,247,676,49,877,180,278,18
BOONE,A114,2133,474,544,59,1327,398,262,17
BOONE,A115,1964,326,709,67,981,239,274,20
BOONE,A116,970,197,333,36,501,148,136,13
BOONE,A117,1828,326,455,33,1167,277,206,16
BOONE,A118,1250,323,382,40,755,268,113,15
BOONE,A119,712,81,314,22,294,52,104,7
BOONE,A120,1992,431,587,69,1187,341,218,21
BOONE,A121,2086,443,536,57,1320,360,230,26
BOONE,A122,1294,220,450,46,676,165,168,9
BOONE,A123,1646,234,509,35,924,191,213,8
BOONE,B114,1127,260,383,58,622,199,122,3
BOONE,B115,917,237,258,42,533,187,126,8
BOONE,B116,1118,167,381,26,581,135,156,6
BOONE,B117,1829,351,626,72,974,271,229,8
BOONE,B118,745,172,247,48,402,122,96,2
BOONE,B119,1052,202,344,40,560,154,148,8
BOONE,B120,1112,223,319,34,658,178,135,11
BOONE,B121,2464,421,745,77,1448,334,271,10
BOONE,B122,1262,291,389,52,720,227,153,12
BOONE,B123,2046,370,639,73,1184,278,223,19
BOONE,B124,1632,297,486,66,956,223,190,8
BOONE,B125,1786,264,564,69,1006,182,216,13
BOONE,B126,1263,257,397,57,729,199,137,1
BOONE,B127,1724,252,574,60,899,185,251,7
BOONE,B128,1413,205,505,57,706,136,202,12
BOONE,B129,1699,295,452,43,1057,247,190,5
BOONE,B130,2894,538,705,68,1889,456,300,14
BOONE,B131,1672,358,514,64,960,283,198,11
BOONE,B132,1995,308,580,51,1159,244,256,13
BOONE,B133,1659,270,517,42,960,222,182,6
BOONE,B134,1298,263,354,43,807,215,137,5
BOONE,C102,1938,257,669,58,1031,190,238,9
BOONE,C110,2566,178,1124,40,1033,125,409,13
BOONE,C117,1195,237,366,45,696,188,133,4
BOONE,C121,1779,207,735,68,798,127,246,12
BOONE,C123,868,116,391,43,336,65,141,8
BOONE,C124,1685,215,807,71,646,136,232,8
BOONE,C125,790,134,340,37,340,92,110,5
BOONE,C126,854,48,420,13,293,34,141,1
BOONE,C127,1310,182,561,53,557,122,192,7
BOONE,C128,898,139,392,40,370,92,136,7
BOONE,C129,1029,137,454,31,441,100,134,6
BOONE,C130,1824,283,731,94,831,176,262,13
BOONE,C131,1853,152,805,41,741,102,307,9
BOONE,C132,1398,157,625,40,538,110,235,7
BOONE,C133,806,85,376,24,310,58,120,3
BOONE,C134,2173,387,676,73,1206,298,291,16
BOONE,C135,1309,193,499,50,623,131,187,12
BOONE,C136,902,193,332,46,453,142,117,5
BOONE,C137,1740,331,603,93,923,227,214,11
BOURBON,B101,1074,330,760,260,251,63,63,7
BOURBON,B103,774,201,541,165,184,32,49,4
BOURBON,C101,656,245,418,195,196,44,42,6
BOURBON,C102,293,123,202,96,79,26,12,1
BOURBON,C103,1020,279,721,208,231,64,68,7
BOURBON,D101,1126,267,746,211,300,54,80,2
BOURBON,D103,666,144,468,114,157,26,41,4
BOURBON,E101,951,292,566,201,342,90,43,1
BOURBON,E103,1002,273,712,223,230,46,60,4
BOURBON,F101,759,259,502,198,211,60,46,1
BOURBON,F102,866,287,523,194,296,87,47,6
BOURBON,F103,489,130,255,76,199,52,35,2
BOURBON,G101,1023,312,603,216,372,94,48,2
BOURBON,G102,1082,280,776,223,232,55,74,2
BOURBON,H101,1031,378,691,311,274,61,66,6
BOURBON,H102,1004,181,789,164,159,16,56,1
BOYD,A101,1427,340,965,275,352,64,110,1
BOYD,A107,1174,308,652,202,443,105,79,1
BOYD,A108,1471,360,862,259,511,99,98,2
BOYD,A109,1205,303,704,208,426,95,75,0
BOYD,A110,1001,162,599,112,295,50,107,0
BOYD,A111,758,155,416,85,291,70,51,0
BOYD,A113,704,191,355,109,296,80,53,2
BOYD,A114,453,31,303,24,96,7,54,0
BOYD,A115,916,153,497,97,324,56,95,0
BOYD,A116,672,140,408,94,217,45,47,1
BOYD,A118,1159,308,571,183,505,124,83,1
BOYD,A119,808,151,466,87,288,64,54,0
BOYD,A121,784,204,457,136,274,66,53,2
BOYD,A122,13,6,11,6,2,0,0,0
BOYD,B101,1030,125,546,86,378,38,106,1
BOYD,B102,1041,124,631,88,288,34,122,2
BOYD,B103,939,98,585,59,260,39,94,0
BOYD,B105,929,92,516,64,306,28,107,0
BOYD,B106,820,158,438,91,308,67,74,0
BOYD,B107,480,119,243,74,203,45,34,0
BOYD,B108,690,199,382,113,265,86,43,0
BOYD,B109,1044,190,598,111,366,79,80,0
BOYD,B110,929,203,501,113,352,90,76,0
BOYD,B114,807,169,492,118,244,50,71,1
BOYD,B115,1047,273,542,151,437,122,68,0
BOYD,B116,698,131,357,83,272,48,69,0
BOYD,B117,547,136,284,83,235,53,28,0
BOYD,B118,610,150,367,114,194,36,49,0
BOYD,B119,773,162,394,102,321,58,58,2
BOYD,B121,745,162,355,99,319,63,71,0
BOYD,C102,788,172,462,119,266,52,60,1
BOYD,C103,682,135,374,75,257,60,51,0
BOYD,C104,1021,223,611,145,331,77,79,1
BOYD,C105,819,197,514,141,226,55,79,1
BOYD,C106,808,214,524,153,220,60,64,1
BOYD,C107,689,130,429,84,185,46,75,0
BOYD,C108,812,144,465,87,284,57,63,0
BOYD,C109,526,101,292,63,181,37,53,1
BOYD,C110,8,0,4,0,3,0,1,0
BOYD,C111,206,68,108,42,90,25,8,1
BOYD,C113,1538,352,913,250,517,102,108,0
BOYD,C114,970,184,576,133,316,50,78,1
BOYD,C115,1218,268,654,172,481,95,83,1
BOYD,C116,979,238,571,157,328,81,80,0
BOYD,C117,605,177,318,105,255,72,32,0
BOYLE,A101,798,255,514,195,227,58,57,2
BOYLE,A102,902,269,560,183,303,86,39,0
BOYLE,A103,551,146,334,98,182,47,35,1
BOYLE,A104,850,248,496,186,313,62,41,0
BOYLE,A105,264,67,152,44,102,23,10,0
BOYLE,B101,315,87,191,64,105,23,19,0
BOYLE,B102,813,170,498,131,256,38,59,1
BOYLE,B103,1308,270,754,193,443,77,111,0
BOYLE,B104,940,198,529,126,347,71,64,1
BOYLE,C101,985,168,587,113,324,54,74,1
BOYLE,C102,1114,173,692,121,343,50,79,2
BOYLE,C103,489,91,304,67,148,24,37,0
BOYLE,C104,863,122,562,91,226,30,75,1
BOYLE,D101,1168,273,654,147,433,125,81,1
BOYLE,D102,1225,291,568,137,583,153,74,1
BOYLE,D103,1103,290,606,167,433,121,64,2
BOYLE,E101,823,200,475,124,291,76,57,0
BOYLE,E102,812,174,458,106,274,68,80,0
BOYLE,E103,614,95,365,62,181,32,68,1
BOYLE,E104,689,100,396,65,205,35,88,0
BOYLE,F101,837,115,520,81,253,34,64,0
BOYLE,F102,679,202,353,106,290,94,36,2
BOYLE,F103,1055,197,505,111,473,84,77,2
BOYLE,F104,814,159,428,80,321,77,65,2
BOYLE,F105,509,93,255,41,214,51,40,1
BRACKEN,A101,852,246,584,179,221,67,47,0
BRACKEN,B101,718,202,542,177,139,25,37,0
BRACKEN,C101,776,213,601,189,140,21,35,3
BRACKEN,D101,801,243,609,214,164,28,28,1
BRACKEN,E101,711,207,545,176,142,31,24,0
BRACKEN,F101,775,234,608,201,144,32,23,1
BRACKEN,G101,777,270,536,207,206,62,35,1
BRACKEN,H101,753,222,605,199,117,22,31,1
BREATHITT,A101,195,101,182,96,11,4,2,1
BREATHITT,A102,761,377,627,347,108,30,26,0
BREATHITT,A103,983,532,835,502,113,29,35,1
BREATHITT,A104,547,326,484,311,54,14,9,1
BREATHITT,A105,485,261,449,255,27,6,9,0
BREATHITT,B101,441,228,367,215,57,12,17,1
BREATHITT,B102,589,294,522,280,51,12,16,2
BREATHITT,B103,786,434,727,424,42,9,17,1
BREATHITT,B104,626,372,592,362,30,10,4,0
BREATHITT,B105,567,242,535,241,23,1,9,0
BREATHITT,C101,865,449,791,431,55,16,19,2
BREATHITT,C102,426,224,393,217,25,7,8,0
BREATHITT,C103,723,381,646,365,55,16,22,0
BREATHITT,C104,497,282,457,277,26,5,14,0
BREATHITT,C105,457,236,429,233,19,3,9,0
BREATHITT,D101,283,159,269,156,10,3,4,0
BREATHITT,D102,657,272,584,260,54,8,19,4
BREATHITT,D103,660,408,609,393,37,10,14,5
BREATHITT,D104,374,222,343,211,28,11,3,0
BREATHITT,D105,152,87,140,83,10,4,2,0
BREATHITT,D106,505,211,445,200,46,11,14,0
BRECKINRIDGE,A101,1394,451,728,237,610,206,56,8
BRECKINRIDGE,A102,917,306,462,142,424,163,31,1
BRECKINRIDGE,B101,830,303,451,188,337,113,42,2
BRECKINRIDGE,B102,947,263,519,157,365,103,63,3
BRECKINRIDGE,B103,712,353,400,208,284,145,28,0
BRECKINRIDGE,C101,1043,317,545,167,446,146,52,4
BRECKINRIDGE,C102,1286,385,522,135,661,245,103,5
BRECKINRIDGE,D101,1090,238,584,118,442,120,64,0
BRECKINRIDGE,D102,914,203,539,112,312,87,63,4
BRECKINRIDGE,D103,678,180,308,64,304,115,66,1
BRECKINRIDGE,E101,710,228,323,100,350,128,37,0
BRECKINRIDGE,E102,848,229,389,94,391,127,68,8
BRECKINRIDGE,E103,689,241,318,84,340,156,31,1
BRECKINRIDGE,F101,1640,530,744,218,782,301,114,11
BRECKINRIDGE,F102,430,126,200,53,203,71,27,2
BRECKINRIDGE,F103,478,165,222,69,236,93,20,3
BULLITT,A101,274,56,144,33,95,20,35,3
BULLITT,A102,1090,157,575,99,396,54,119,4
BULLITT,A103,1022,131,485,55,423,76,114,0
BULLITT,A104,683,190,368,115,266,72,49,3
BULLITT,A105,1611,367,836,180,646,180,129,7
BULLITT,A106,1854,313,887,143,797,167,170,3
BULLITT,A107,1763,382,889,178,718,193,156,11
BULLITT,A108,844,162,442,96,311,59,91,7
BULLITT,A110,138,39,86,29,39,10,13,0
BULLITT,A111,1527,226,794,113,562,106,171,7
BULLITT,A112,1387,287,676,131,608,152,103,4
BULLITT,A113,1227,354,684,194,445,153,98,7
BULLITT,B101,455,86,250,56,161,29,44,1
BULLITT,B102,1155,245,610,147,469,96,76,2
BULLITT,B103,1936,365,966,172,813,190,157,3
BULLITT,B104,1659,365,767,149,761,211,131,5
BULLITT,B108,2129,375,960,152,992,218,177,5
BULLITT,B109,1708,343,764,145,805,192,139,6
BULLITT,B110,1706,245,824,114,713,126,169,5
BULLITT,B111,1290,260,604,119,573,136,113,5
BULLITT,B112,639,131,275,49,294,78,70,4
BULLITT,B113,1259,281,580,150,571,127,108,4
BULLITT,B114,1172,206,503,93,571,105,98,8
BULLITT,C101,1045,212,517,84,440,125,88,3
BULLITT,C102,1209,176,677,109,398,64,134,3
BULLITT,C103,1318,199,649,89,549,109,120,1
BULLITT,C104,988,142,517,64,398,75,73,3
BULLITT,C105,873,184,469,111,328,69,76,4
BULLITT,C106,1100,163,618,84,390,75,92,4
BULLITT,C107,1648,264,816,131,664,126,168,7
BULLITT,C108,1194,300,583,149,525,149,86,2
BULLITT,C109,1026,199,463,64,473,133,90,2
BULLITT,C110,1379,215,726,103,530,107,123,5
BULLITT,C111,347,99,167,43,151,56,29,0
BULLITT,C112,886,117,491,69,318,45,77,3
BULLITT,C113,647,125,312,66,285,57,50,2
BULLITT,D101,607,131,347,87,198,43,62,1
BULLITT,D102,1121,267,669,166,369,99,83,2
BULLITT,D103,1174,327,635,170,460,153,79,4
BULLITT,D104,790,117,379,52,334,60,77,5
BULLITT,D105,1595,440,810,203,639,229,146,8
BULLITT,D106,1397,300,764,151,512,146,121,3
BULLITT,D107,1557,427,779,201,669,223,109,3
BULLITT,D108,1212,304,659,175,440,126,113,3
BULLITT,D110,1215,338,624,174,512,157,79,7
BULLITT,D111,1066,244,584,121,386,118,96,5
BULLITT,D113,728,110,305,34,347,71,76,5
BULLITT,D114,581,105,279,35,247,67,55,3
BUTLER,A110,691,258,174,33,499,225,18,0
BUTLER,A111,1004,293,264,27,704,266,36,0
BUTLER,B106,950,273,283,40,625,233,42,0
BUTLER,B107,1044,421,276,44,737,375,31,2
BUTLER,C103,33,16,9,5,22,11,2,0
BUTLER,C106,1046,470,250,63,772,407,24,0
BUTLER,C107,789,309,199,33,572,276,18,0
BUTLER,D103,545,196,127,20,397,176,21,0
BUTLER,D105,584,208,98,8,468,199,18,1
BUTLER,D106,619,162,152,15,439,147,28,0
BUTLER,E105,931,361,161,21,742,339,28,1
BUTLER,E106,853,329,133,17,699,312,21,0
CALDWELL,A101,660,223,446,160,185,62,29,1
CALDWELL,A102,561,153,364,110,169,43,28,0
CALDWELL,A103,1115,236,774,191,272,45,69,0
CALDWELL,B101,935,288,643,217,251,71,41,0
CALDWELL,B102,724,193,532,162,154,31,38,0
CALDWELL,B103,754,202,566,167,151,35,37,0
CALDWELL,C101,857,217,610,179,205,38,42,0
CALDWELL,C102,605,175,446,149,119,26,40,0
CALDWELL,C103,1042,292,786,261,197,30,59,1
CALDWELL,D101,646,204,421,156,188,47,37,1
CALDWELL,D102,463,135,354,116,83,19,26,0
CALDWELL,D103,852,380,638,320,184,59,30,1
CALDWELL,D104,791,245,556,195,204,50,31,0
CALLOWAY,A101,1241,236,725,154,359,82,157,0
CALLOWAY,A102,986,53,565,32,299,19,122,2
CALLOWAY,A103,2009,476,1184,344,596,129,229,3
CALLOWAY,A104,784,277,520,225,202,52,62,0
CALLOWAY,A105,754,220,519,181,188,38,47,1
CALLOWAY,A106,813,229,489,171,240,57,84,1
CALLOWAY,B101,972,202,627,158,259,44,86,0
CALLOWAY,B103,929,196,519,135,297,61,113,0
CALLOWAY,B104,724,212,447,157,212,55,65,0
CALLOWAY,B105,1069,243,661,196,276,45,132,2
CALLOWAY,B107,713,225,460,178,205,47,48,0
CALLOWAY,B108,562,143,308,79,193,63,61,1
CALLOWAY,B109,1283,176,752,139,379,37,152,0
CALLOWAY,C101,1140,382,719,282,335,94,86,6
CALLOWAY,C102,1706,657,1049,487,539,167,118,3
CALLOWAY,C103,762,267,514,214,184,52,64,1
CALLOWAY,C104,745,297,519,247,179,50,47,0
CALLOWAY,C105,751,307,474,227,220,79,57,1
CALLOWAY,C106,809,256,533,210,208,46,68,0
CALLOWAY,C107,481,167,288,121,149,46,44,0
CALLOWAY,C108,828,231,488,173,279,58,61,0
CALLOWAY,C109,636,252,371,174,224,78,41,0
CALLOWAY,C110,338,136,201,102,117,34,20,0
CALLOWAY,D102,959,348,598,257,296,88,65,3
CALLOWAY,D103,748,249,512,192,181,56,55,1
CALLOWAY,D104,593,220,409,192,145,28,39,0
CALLOWAY,D105,1719,527,978,379,606,147,135,1
CALLOWAY,D106,515,165,323,120,163,45,29,0
CALLOWAY,D108,1703,123,948,87,558,35,197,1
CAMPBELL,A402,1201,371,448,113,633,257,120,1
CAMPBELL,A403,1096,323,404,86,567,236,125,1
CAMPBELL,A405,923,228,326,57,485,168,112,3
CAMPBELL,A406,210,54,93,21,86,33,31,0
CAMPBELL,A408,1419,394,565,119,694,273,160,2
CAMPBELL,A409,948,249,359,78,481,169,108,2
CAMPBELL,A410,840,234,271,53,450,181,119,0
CAMPBELL,A411,501,112,192,31,239,81,70,0
CAMPBELL,A412,935,277,319,86,504,191,112,0
CAMPBELL,A414,800,142,361,45,342,97,97,0
CAMPBELL,A415,489,67,211,26,196,41,82,0
CAMPBELL,A418,1457,280,600,93,675,186,182,1
CAMPBELL,A419,631,140,239,35,328,104,64,1
CAMPBELL,A502,970,204,473,89,380,112,117,3
CAMPBELL,A503,351,95,140,27,171,68,40,0
CAMPBELL,A504,717,73,335,32,289,39,93,2
CAMPBELL,A601,589,114,260,42,243,71,86,1
CAMPBELL,A602,845,120,367,35,357,65,121,20
CAMPBELL,A603,508,87,220,27,234,60,54,0
CAMPBELL,A604,548,54,229,19,218,31,101,4
CAMPBELL,A605,1436,319,664,137,616,182,156,0
CAMPBELL,A701,806,233,342,73,382,160,82,0
CAMPBELL,A703,1550,296,629,105,751,191,170,0
CAMPBELL,A801,1107,285,361,76,634,208,112,1
CAMPBELL,A802,933,181,369,58,452,120,112,3
CAMPBELL,A803,986,233,376,73,507,160,103,0
CAMPBELL,A804,1181,317,393,82,663,234,125,1
CAMPBELL,B702,1116,282,433,87,555,194,128,1
CAMPBELL,B704,1237,303,462,108,632,193,143,2
CAMPBELL,B705,748,183,296,70,357,113,95,0
CAMPBELL,B706,2119,429,811,141,1103,288,205,0
CAMPBELL,B805,1385,228,513,72,724,156,148,0
CAMPBELL,B806,1555,385,528,116,853,267,174,2
CAMPBELL,B807,1009,232,399,63,512,169,98,0
CAMPBELL,B901,794,196,307,61,416,134,71,1
CAMPBELL,B902,911,261,326,81,520,180,65,0
CAMPBELL,B903,1608,408,553,104,912,298,143,6
CAMPBELL,B904,1981,491,714,137,1077,350,190,4
CAMPBELL,B905,1523,341,574,114,785,225,164,2
CAMPBELL,B906,1043,302,440,125,493,177,110,0
CAMPBELL,B907,759,175,285,67,384,108,90,0
CAMPBELL,B909,1498,319,633,97,683,221,182,1
CAMPBELL,B910,409,93,229,62,135,31,45,0
CAMPBELL,B912,720,125,356,56,279,69,85,0
CAMPBELL,B913,1385,156,626,60,600,95,159,1
CAMPBELL,C101,1099,202,536,114,367,72,196,16
CAMPBELL,C102,1235,311,598,178,468,114,169,19
CAMPBELL,C103,1245,202,563,98,476,85,206,19
CAMPBELL,C201,1266,161,608,75,475,86,183,0
CAMPBELL,C202,968,179,435,83,424,96,109,0
CAMPBELL,C203,1057,184,521,100,408,84,128,0
CAMPBELL,C204,1211,146,635,80,385,65,191,1
CAMPBELL,C301,1209,127,667,72,349,53,193,2
CAMPBELL,C302,946,124,444,63,337,61,165,0
CAMPBELL,C303,960,56,621,42,190,13,149,1
CAMPBELL,C304,772,97,436,61,221,36,115,0
CAMPBELL,C305,856,47,490,29,225,18,141,0
CAMPBELL,C306,817,56,476,36,203,20,138,0
CAMPBELL,C307,758,52,392,25,234,27,132,0
CAMPBELL,C308,983,138,490,80,347,58,146,0
CAMPBELL,C309,1001,145,482,80,397,65,122,0
CAMPBELL,C310,945,100,514,52,311,48,120,0
CAMPBELL,C311,742,110,404,45,257,64,81,1
CAMPBELL,C401,1005,355,291,64,627,290,87,1
CAMPBELL,C416,866,122,320,47,426,75,120,0
CAMPBELL,C501,767,125,353,53,318,72,96,0
CARLISLE,A101,659,275,537,246,108,27,14,2
CARLISLE,A102,609,247,454,211,132,36,23,0
CARLISLE,B101,927,405,652,330,251,75,24,0
CARLISLE,B102,415,161,318,139,92,22,5,0
CARLISLE,C101,596,245,484,220,100,24,12,1
CARLISLE,C102,756,293,621,273,108,20,27,0
CARROLL,A101,666,286,538,255,95,26,33,5
CARROLL,A102,964,427,752,390,163,34,49,3
CARROLL,A103,861,337,669,302,134,31,58,4
CARROLL,B101,510,202,415,188,73,12,22,2
CARROLL,B102,827,343,689,319,98,21,40,3
CARROLL,B103,636,254,505,235,90,15,41,4
CARROLL,B104,498,160,385,148,85,10,28,2
CARROLL,C101,215,94,166,86,38,8,11,0
CARROLL,C102,360,172,302,159,42,10,16,3
CARROLL,C103,754,287,562,261,140,21,52,5
CARROLL,C104,1402,660,1057,528,249,66,96,66
CARTER,A101,1081,341,585,181,423,160,73,0
CARTER,A102,511,167,309,89,167,77,35,1
CARTER,A103,568,142,303,86,232,56,33,0
CARTER,A104,624,177,353,102,219,75,52,0
CARTER,A105,1284,298,601,168,582,128,101,2
CARTER,B101,1040,369,635,252,344,117,61,0
CARTER,B102,534,173,328,119,172,54,34,0
CARTER,B103,838,268,461,159,323,108,54,1
CARTER,B104,947,246,552,151,335,95,60,0
CARTER,B105,671,291,394,191,237,98,40,2
CARTER,C101,1417,453,896,295,436,158,85,0
CARTER,C102,252,112,156,71,79,40,17,1
CARTER,C103,1090,350,714,236,319,114,57,0
CARTER,C104,883,301,554,190,285,111,44,0
CARTER,D101,597,158,383,116,177,42,37,0
CARTER,D102,295,88,180,49,96,39,19,0
CARTER,D103,605,187,398,131,178,56,29,0
CARTER,D104,550,175,408,142,115,32,27,1
CARTER,D105,316,88,233,75,59,13,24,0
CARTER,D106,579,253,388,194,164,59,27,0
CARTER,D107,750,185,538,150,161,35,51,0
CARTER,E101,440,142,268,90,150,52,22,0
CARTER,E102,805,199,391,99,369,100,45,0
CARTER,E103,643,256,363,156,256,99,24,1
CARTER,E104,1005,294,511,145,431,148,63,1
CARTER,E105,987,261,504,138,427,122,56,1
CASEY,A101,873,330,125,18,721,311,27,1
CASEY,A102,508,215,93,22,402,193,13,0
CASEY,A103,814,351,150,17,649,334,15,0
CASEY,A104,449,182,81,10,356,171,12,1
CASEY,B101,727,270,168,30,542,240,17,0
CASEY,B102,1406,650,219,43,1164,606,23,1
CASEY,B103,556,175,159,25,378,150,19,0
CASEY,C101,650,228,148,27,480,201,22,0
CASEY,C102,1146,486,167,21,950,463,29,2
CASEY,C103,562,228,73,11,478,217,11,0
CASEY,C104,519,219,128,27,378,191,13,1
CASEY,D101,895,395,149,20,716,375,30,0
CASEY,D102,514,165,113,15,387,150,14,0
CASEY,D103,894,381,144,20,728,359,22,2
CASEY,D104,277,145,54,13,216,132,7,0
CHRISTIAN,A101,460,48,330,44,86,4,44,0
