county,office,district,party,candidate,votes
Adair,President,,Democratic,Hillary Clinton,466
Allen,President,,Democratic,Hillary Clinton,427
Anderson,President,,Democratic,Hillary Clinton,1132
Ballard,President,,Democratic,Hillary Clinton,405
Barren,President,,Democratic,Hillary Clinton,1979
Bath,President,,Democratic,Hillary Clinton,628
Bell,President,,Democratic,Hillary Clinton,567
Boone,President,,Democratic,Hillary Clinton,2932
Bourbon,President,,Democratic,Hillary Clinton,1109
Boyd,President,,Democratic,Hillary Clinton,2193
Boyle,President,,Democratic,Hillary Clinton,1648
Bracken,President,,Democratic,Hillary Clinton,251
Breathitt,President,,Democratic,Hillary Clinton,1123
Breckinridge,President,,Democratic,Hillary Clinton,877
Bullitt,President,,Democratic,Hillary Clinton,2907
Butler,President,,Democratic,Hillary Clinton,238
Caldwell,President,,Democratic,Hillary Clinton,570
Calloway,President,,Democratic,Hillary Clinton,1460
Campbell,President,,Democratic,Hillary Clinton,3169
Carlisle,President,,Democratic,Hillary Clinton,206
Carroll,President,,Democratic,Hillary Clinton,481
Carter,President,,Democratic,Hillary Clinton,800
Casey,President,,Democratic,Hillary Clinton,210
Christian,President,,Democratic,Hillary Clinton,2437
Clark,President,,Democratic,Hillary Clinton,1810
Clay,President,,Democratic,Hillary Clinton,184
Clinton,President,,Democratic,Hillary Clinton,151
Crittenden,President,,Democratic,Hillary Clinton,240
Cumberland,President,,Democratic,Hillary Clinton,78
Daviess,President,,Democratic,Hillary Clinton,5066
Edmonson,President,,Democratic,Hillary Clinton,275
Elliott,President,,Democratic,Hillary Clinton,285
Estill,President,,Democratic,Hillary Clinton,446
Fayette,President,,Democratic,Hillary Clinton,20014
Fleming,President,,Democratic,Hillary Clinton,627
Floyd,President,,Democratic,Hillary Clinton,2327
Franklin,President,,Democratic,Hillary Clinton,5218
Fulton,President,,Democratic,Hillary Clinton,315
Gallatin,President,,Democratic,Hillary Clinton,260
Garrard,President,,Democratic,Hillary Clinton,434
Grant,President,,Democratic,Hillary Clinton,594
Graves,President,,Democratic,Hillary Clinton,1631
Grayson,President,,Democratic,Hillary Clinton,705
Green,President,,Democratic,Hillary Clinton,284
Greenup,President,,Democratic,Hillary Clinton,1517
Hancock,President,,Democratic,Hillary Clinton,491
Hardin,President,,Democratic,Hillary Clinton,4359
Harlan,President,,Democratic,Hillary Clinton,451
Harrison,President,,Democratic,Hillary Clinton,886
Hart,President,,Democratic,Hillary Clinton,817
Henderson,President,,Democratic,Hillary Clinton,2887
Henry,President,,Democratic,Hillary Clinton,781
Hickman,President,,Democratic,Hillary Clinton,209
Hopkins,President,,Democratic,Hillary Clinton,1690
Jackson,President,,Democratic,Hillary Clinton,78
Jefferson,President,,Democratic,Hillary Clinton,64090
Jessamine,President,,Democratic,Hillary Clinton,1875
Johnson,President,,Democratic,Hillary Clinton,444
Kenton,President,,Democratic,Hillary Clinton,5146
Knott,President,,Democratic,Hillary Clinton,583
Knox,President,,Democratic,Hillary Clinton,520
Larue,President,,Democratic,Hillary Clinton,612
Laurel,President,,Democratic,Hillary Clinton,845
Lawrence,President,,Democratic,Hillary Clinton,444
Lee,President,,Democratic,Hillary Clinton,199
Leslie,President,,Democratic,Hillary Clinton,64
Letcher,President,,Democratic,Hillary Clinton,838
Lewis,President,,Democratic,Hillary Clinton,211
Lincoln,President,,Democratic,Hillary Clinton,779
Livingston,President,,Democratic,Hillary Clinton,400
Logan,President,,Democratic,Hillary Clinton,1077
Lyon,President,,Democratic,Hillary Clinton,497
Madison,President,,Democratic,Hillary Clinton,3441
Magoffin,President,,Democratic,Hillary Clinton,511
Marion,President,,Democratic,Hillary Clinton,1162
Marshall,President,,Democratic,Hillary Clinton,1577
Martin,President,,Democratic,Hillary Clinton,104
