county,office,district,party,candidate,votes
Adair,U.S. Senate,,REP,Rand Paul,5897
Allen,U.S. Senate,,REP,Rand Paul,5979
Anderson,U.S. Senate,,REP,Rand Paul,6910
Ballard,U.S. Senate,,REP,Rand Paul,2725
Barren,U.S. Senate,,REP,Rand Paul,10876
Bath,U.S. Senate,,REP,Rand Paul,2324
Bell,U.S. Senate,,REP,Rand Paul,6637
Boone,U.S. Senate,,REP,Rand Paul,42032
Bourbon,U.S. Senate,,REP,Rand Paul,4411
Boyd,U.S. Senate,,REP,Rand Paul,10730
Boyle,U.S. Senate,,REP,Rand Paul,6982
Bracken,U.S. Senate,,REP,Rand Paul,2488
Breathitt,U.S. Senate,,REP,Rand Paul,2854
Breckinridge,U.S. Senate,,REP,Rand Paul,5413
Bullitt,U.S. Senate,,REP,Rand Paul,23022
Butler,U.S. Senate,,REP,Rand Paul,4055
Caldwell,U.S. Senate,,REP,Rand Paul,3887
Calloway,U.S. Senate,,REP,Rand Paul,9848
Campbell,U.S. Senate,,REP,Rand Paul,27418
Carlisle,U.S. Senate,,REP,Rand Paul,1813
Carroll,U.S. Senate,,REP,Rand Paul,2193
Carter,U.S. Senate,,REP,Rand Paul,5640
Casey,U.S. Senate,,REP,Rand Paul,4789
Christian,U.S. Senate,,REP,Rand Paul,14074
Clark,U.S. Senate,,REP,Rand Paul,9023
Clay,U.S. Senate,,REP,Rand Paul,4917
Clinton,U.S. Senate,,REP,Rand Paul,3513
Crittenden,U.S. Senate,,REP,Rand Paul,2877
Cumberland,U.S. Senate,,REP,Rand Paul,2261
Daviess,U.S. Senate,,REP,Rand Paul,26652
Edmonson,U.S. Senate,,REP,Rand Paul,3553
Elliott,U.S. Senate,,REP,Rand Paul,1157
Estill,U.S. Senate,,REP,Rand Paul,3528
Fayette,U.S. Senate,,REP,Rand Paul,54068
Fleming,U.S. Senate,,REP,Rand Paul,3597
Floyd,U.S. Senate,,REP,Rand Paul,8082
Franklin,U.S. Senate,,REP,Rand Paul,10000
Fulton,U.S. Senate,,REP,Rand Paul,1322
Gallatin,U.S. Senate,,REP,Rand Paul,2358
