county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Franklin,A101,President,,REP,Ryan L. BINKLEY,1,0,1,0
Franklin,A101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Franklin,A101,President,,REP,Ron DeSANTIS,3,1,2,0
Franklin,A101,President,,REP,Donald J. TRUMP,71,20,50,1
Franklin,A101,President,,REP,Chris CHRISTIE,0,0,0,0
Franklin,A101,President,,REP,Nikki R. HALEY,5,3,2,0
Franklin,A101,President,,REP,UNCOMMITTED,4,1,2,1
Franklin,A101,President,,REP,Total Votes,84,25,57,2
Franklin,A101,President,,REP,Under Votes,0,0,0,0
Franklin,A101,President,,REP,Over Votes,0,0,0,0
Franklin,A101,President,,DEM,Joseph R. BIDEN JR.,103,38,60,5
Franklin,A101,President,,DEM,Marianne WILLIAMSON,15,2,13,0
Franklin,A101,President,,DEM,Dean PHILLIPS,11,6,5,0
Franklin,A101,President,,DEM,UNCOMMITTED,42,14,28,0
Franklin,A101,President,,DEM,Total Votes,171,60,106,5
Franklin,A101,President,,DEM,Under Votes,8,3,5,0
Franklin,A101,President,,DEM,Over Votes,0,0,0,0
Franklin,A101,State House,57,DEM,Kristie POWE,57,18,37,2
Franklin,A101,State House,57,DEM,Erika Marie HANCOCK,118,42,73,3
Franklin,A101,State House,57,DEM,Total Votes,175,60,110,5
Franklin,A101,State House,57,DEM,Under Votes,4,3,1,0
Franklin,A101,State House,57,DEM,Over Votes,0,0,0,0
Franklin,A102,President,,REP,Ryan L. BINKLEY,3,0,3,0
Franklin,A102,President,,REP,Vivek RAMASWAMY,3,1,2,0
Franklin,A102,President,,REP,Ron DeSANTIS,13,3,10,0
Franklin,A102,President,,REP,Donald J. TRUMP,283,36,243,4
Franklin,A102,President,,REP,Chris CHRISTIE,6,2,4,0
Franklin,A102,President,,REP,Nikki R. HALEY,40,9,28,3
Franklin,A102,President,,REP,UNCOMMITTED,16,6,10,0
Franklin,A102,President,,REP,Total Votes,364,57,300,7
Franklin,A102,President,,REP,Under Votes,2,0,2,0
Franklin,A102,President,,REP,Over Votes,0,0,0,0
Franklin,A102,President,,DEM,Joseph R. BIDEN JR.,517,186,310,21
Franklin,A102,President,,DEM,Marianne WILLIAMSON,47,6,39,2
Franklin,A102,President,,DEM,Dean PHILLIPS,39,7,31,1
Franklin,A102,President,,DEM,UNCOMMITTED,175,38,132,5
Franklin,A102,President,,DEM,Total Votes,778,237,512,29
Franklin,A102,President,,DEM,Under Votes,27,7,20,0
Franklin,A102,President,,DEM,Over Votes,0,0,0,0
Franklin,A102,State House,57,DEM,Kristie POWE,212,60,148,4
Franklin,A102,State House,57,DEM,Erika Marie HANCOCK,571,182,364,25
Franklin,A102,State House,57,DEM,Total Votes,783,242,512,29
Franklin,A102,State House,57,DEM,Under Votes,22,2,20,0
Franklin,A102,State House,57,DEM,Over Votes,0,0,0,0
Franklin,A103,President,,REP,Ryan L. BINKLEY,1,0,0,1
Franklin,A103,President,,REP,Vivek RAMASWAMY,3,1,2,0
Franklin,A103,President,,REP,Ron DeSANTIS,5,1,4,0
Franklin,A103,President,,REP,Donald J. TRUMP,65,22,41,2
Franklin,A103,President,,REP,Chris CHRISTIE,1,0,1,0
Franklin,A103,President,,REP,Nikki R. HALEY,16,7,8,1
Franklin,A103,President,,REP,UNCOMMITTED,11,4,7,0
Franklin,A103,President,,REP,Total Votes,102,35,63,4
Franklin,A103,President,,REP,Under Votes,3,0,3,0
Franklin,A103,President,,REP,Over Votes,0,0,0,0
Franklin,A103,President,,DEM,Joseph R. BIDEN JR.,507,212,277,18
