county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Shelby,A101,President,,REP,Ryan L. BINKLEY,1,0,1,0
Shelby,A101,President,,REP,Vivek RAMASWAMY,1,0,1,0
Shelby,A101,President,,REP,Ron DeSANTIS,10,1,9,0
Shelby,A101,President,,REP,Donald J. TRUMP,184,13,168,3
Shelby,A101,President,,REP,Chris CHRISTIE,1,0,1,0
Shelby,A101,President,,REP,Nikki R. HALEY,15,0,14,1
Shelby,A101,President,,REP,UNCOMMITTED,6,0,6,0
Shelby,A101,President,,REP,Total Votes,218,14,200,4
Shelby,A101,President,,REP,Under Votes,0,0,0,0
Shelby,A101,President,,REP,Over Votes,0,0,0,0
Shelby,A101,U.S. House,4,REP,Michael McGINNIS,29,0,29,0
Shelby,A101,U.S. House,4,REP,Eric DETERS,17,0,17,0
Shelby,A101,U.S. House,4,REP,Thomas MASSIE,169,13,153,3
Shelby,A101,U.S. House,4,REP,Total Votes,215,13,199,3
Shelby,A101,U.S. House,4,REP,Under Votes,3,1,1,1
Shelby,A101,U.S. House,4,REP,Over Votes,0,0,0,0
Shelby,A101,State Senate,7,REP,Adrienne E. SOUTHWORTH,49,2,46,1
Shelby,A101,State Senate,7,REP,Ed GALLREIN,102,6,93,3
Shelby,A101,State Senate,7,REP,Aaron REED,66,6,60,0
Shelby,A101,State Senate,7,REP,Total Votes,217,14,199,4
Shelby,A101,State Senate,7,REP,Under Votes,1,0,1,0
Shelby,A101,State Senate,7,REP,Over Votes,0,0,0,0
Shelby,A101,President,,DEM,Joseph R. BIDEN JR.,33,1,29,3
Shelby,A101,President,,DEM,Marianne WILLIAMSON,2,0,2,0
Shelby,A101,President,,DEM,Dean PHILLIPS,4,1,3,0
Shelby,A101,President,,DEM,UNCOMMITTED,9,0,9,0
Shelby,A101,President,,DEM,Total Votes,48,2,43,3
Shelby,A101,President,,DEM,Under Votes,0,0,0,0
Shelby,A101,President,,DEM,Over Votes,0,0,0,0
Shelby,A102,President,,REP,Ryan L. BINKLEY,1,0,1,0
Shelby,A102,President,,REP,Vivek RAMASWAMY,0,0,0,0
Shelby,A102,President,,REP,Ron DeSANTIS,4,1,3,0
Shelby,A102,President,,REP,Donald J. TRUMP,68,4,61,3
Shelby,A102,President,,REP,Chris CHRISTIE,1,0,1,0
Shelby,A102,President,,REP,Nikki R. HALEY,5,1,4,0
Shelby,A102,President,,REP,UNCOMMITTED,2,0,2,0
Shelby,A102,President,,REP,Total Votes,81,6,72,3
Shelby,A102,President,,REP,Under Votes,0,0,0,0
Shelby,A102,President,,REP,Over Votes,0,0,0,0
Shelby,A102,U.S. House,4,REP,Michael McGINNIS,13,1,12,0
Shelby,A102,U.S. House,4,REP,Eric DETERS,10,0,10,0
Shelby,A102,U.S. House,4,REP,Thomas MASSIE,58,5,50,3
Shelby,A102,U.S. House,4,REP,Total Votes,81,6,72,3
Shelby,A102,U.S. House,4,REP,Under Votes,0,0,0,0
Shelby,A102,U.S. House,4,REP,Over Votes,0,0,0,0
Shelby,A102,State Senate,7,REP,Adrienne E. SOUTHWORTH,6,0,4,2
Shelby,A102,State Senate,7,REP,Ed GALLREIN,33,3,30,0
Shelby,A102,State Senate,7,REP,Aaron REED,41,3,37,1
Shelby,A102,State Senate,7,REP,Total Votes,80,6,71,3
Shelby,A102,State Senate,7,REP,Under Votes,1,0,1,0
Shelby,A102,State Senate,7,REP,Over Votes,0,0,0,0
Shelby,A102,President,,DEM,Joseph R. BIDEN JR.,44,5,36,3
Shelby,A102,President,,DEM,Marianne WILLIAMSON,7,2,5,0
Shelby,A102,President,,DEM,Dean PHILLIPS,3,0,3,0
Shelby,A102,President,,DEM,UNCOMMITTED,6,1,5,0
Shelby,A102,President,,DEM,Total Votes,60,8,49,3
Shelby,A102,President,,DEM,Under Votes,0,0,0,0
Shelby,A102,President,,DEM,Over Votes,0,0,0,0
Shelby,A103,President,,REP,Ryan L. BINKLEY,0,0,0,0
Shelby,A103,President,,REP,Vivek RAMASWAMY,1,0,1,0
Shelby,A103,President,,REP,Ron DeSANTIS,10,0,10,0
Shelby,A103,President,,REP,Donald J. TRUMP,96,8,85,3
Shelby,A103,President,,REP,Chris CHRISTIE,0,0,0,0
Shelby,A103,President,,REP,Nikki R. HALEY,6,1,5,0
Shelby,A103,President,,REP,UNCOMMITTED,4,1,3,0
Shelby,A103,President,,REP,Total Votes,117,10,104,3
Shelby,A103,President,,REP,Under Votes,0,0,0,0
Shelby,A103,President,,REP,Over Votes,0,0,0,0
Shelby,A103,U.S. House,4,REP,Michael McGINNIS,10,1,9,0
Shelby,A103,U.S. House,4,REP,Eric DETERS,5,0,4,1
