county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Madison,A101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Madison,A101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Madison,A101,President,,REP,Ron DeSANTIS,2,0,2,0
Madison,A101,President,,REP,Donald J. TRUMP,102,22,79,1
Madison,A101,President,,REP,Chris CHRISTIE,0,0,0,0
Madison,A101,President,,REP,Nikki R. HALEY,2,0,2,0
Madison,A101,President,,REP,UNCOMMITTED,2,0,2,0
Madison,A101,President,,REP,Total Votes,108,22,85,1
Madison,A101,President,,DEM,Joseph R. BIDEN JR.,28,9,17,2
Madison,A101,President,,DEM,Marianne WILLIAMSON,1,0,0,1
Madison,A101,President,,DEM,Dean PHILLIPS,1,0,1,0
Madison,A101,President,,DEM,UNCOMMITTED,7,3,4,0
Madison,A101,President,,DEM,Total Votes,40,12,25,3
Madison,A101,U.S. House,6,DEM,Randy CRAVENS,8,3,5,0
Madison,A101,U.S. House,6,DEM,Jonathan RICHARDSON,5,2,3,0
Madison,A101,U.S. House,6,DEM,Todd KELLY,10,3,5,2
Madison,A101,U.S. House,6,DEM,Don B. PRATT,2,0,2,0
Madison,A101,U.S. House,6,DEM,Shauna RUDD,11,3,7,1
Madison,A101,U.S. House,6,DEM,Total Votes,40,12,25,3
Madison,A102,President,,REP,Ryan L. BINKLEY,0,0,0,0
Madison,A102,President,,REP,Vivek RAMASWAMY,0,0,0,0
Madison,A102,President,,REP,Ron DeSANTIS,3,1,1,1
Madison,A102,President,,REP,Donald J. TRUMP,63,17,46,0
Madison,A102,President,,REP,Chris CHRISTIE,0,0,0,0
Madison,A102,President,,REP,Nikki R. HALEY,5,1,4,0
Madison,A102,President,,REP,UNCOMMITTED,2,0,2,0
Madison,A102,President,,REP,Total Votes,73,19,53,1
Madison,A102,President,,DEM,Joseph R. BIDEN JR.,93,31,52,10
Madison,A102,President,,DEM,Marianne WILLIAMSON,5,1,4,0
Madison,A102,President,,DEM,Dean PHILLIPS,1,0,1,0
Madison,A102,President,,DEM,UNCOMMITTED,15,6,9,0
Madison,A102,President,,DEM,Total Votes,114,38,66,10
Madison,A102,U.S. House,6,DEM,Randy CRAVENS,38,13,19,6
Madison,A102,U.S. House,6,DEM,Jonathan RICHARDSON,9,4,5,0
Madison,A102,U.S. House,6,DEM,Todd KELLY,22,8,13,1
Madison,A102,U.S. House,6,DEM,Don B. PRATT,6,3,3,0
Madison,A102,U.S. House,6,DEM,Shauna RUDD,26,4,20,2
Madison,A102,U.S. House,6,DEM,Total Votes,114,38,66,10
Madison,A103,President,,REP,Ryan L. BINKLEY,0,0,0,0
Madison,A103,President,,REP,Vivek RAMASWAMY,0,0,0,0
Madison,A103,President,,REP,Ron DeSANTIS,2,0,2,0
Madison,A103,President,,REP,Donald J. TRUMP,14,3,10,1
Madison,A103,President,,REP,Chris CHRISTIE,0,0,0,0
Madison,A103,President,,REP,Nikki R. HALEY,0,0,0,0
Madison,A103,President,,REP,UNCOMMITTED,0,0,0,0
Madison,A103,President,,REP,Total Votes,16,3,12,1
Madison,A103,President,,DEM,Joseph R. BIDEN JR.,27,7,20,0
Madison,A103,President,,DEM,Marianne WILLIAMSON,4,0,4,0
Madison,A103,President,,DEM,Dean PHILLIPS,4,0,4,0
Madison,A103,President,,DEM,UNCOMMITTED,12,1,11,0
Madison,A103,President,,DEM,Total Votes,47,8,39,0
Madison,A103,U.S. House,6,DEM,Randy CRAVENS,6,2,4,0
Madison,A103,U.S. House,6,DEM,Jonathan RICHARDSON,3,0,3,0
Madison,A103,U.S. House,6,DEM,Todd KELLY,8,3,5,0
Madison,A103,U.S. House,6,DEM,Don B. PRATT,4,1,3,0
Madison,A103,U.S. House,6,DEM,Shauna RUDD,23,2,21,0
Madison,A103,U.S. House,6,DEM,Total Votes,47,8,39,0
Madison,A104,President,,REP,Ryan L. BINKLEY,1,1,0,0
Madison,A104,President,,REP,Vivek RAMASWAMY,1,0,1,0
Madison,A104,President,,REP,Ron DeSANTIS,1,0,1,0
Madison,A104,President,,REP,Donald J. TRUMP,120,28,82,10
Madison,A104,President,,REP,Chris CHRISTIE,1,0,1,0
Madison,A104,President,,REP,Nikki R. HALEY,5,2,2,1
Madison,A104,President,,REP,UNCOMMITTED,2,0,2,0
Madison,A104,President,,REP,Total Votes,132,31,89,12
Madison,A104,President,,DEM,Joseph R. BIDEN JR.,75,20,51,4
Madison,A104,President,,DEM,Marianne WILLIAMSON,11,2,8,1
Madison,A104,President,,DEM,Dean PHILLIPS,0,0,0,0
