county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Grant,A101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Grant,A101,President,,REP,Vivek RAMASWAMY,6,1,4,1
Grant,A101,President,,REP,Ron DeSANTIS,14,1,13,0
Grant,A101,President,,REP,Donald J. TRUMP,576,96,468,12
Grant,A101,President,,REP,Chris CHRISTIE,2,0,2,0
Grant,A101,President,,REP,Nikki R. HALEY,19,6,13,0
Grant,A101,President,,REP,UNCOMMITTED,16,0,15,1
Grant,A101,President,,REP,Total Votes,633,104,515,14
Grant,A101,President,,REP,Under Votes,1,0,1,0
Grant,A101,President,,REP,Over Votes,1,0,0,1
Grant,A101,U.S. House,4,REP,Michael McGINNIS,52,7,43,2
Grant,A101,U.S. House,4,REP,Eric DETERS,122,17,101,4
Grant,A101,U.S. House,4,REP,Thomas MASSIE,452,79,368,5
Grant,A101,U.S. House,4,REP,Total Votes,626,103,512,11
Grant,A101,U.S. House,4,REP,Under Votes,9,1,4,4
Grant,A101,U.S. House,4,REP,Over Votes,0,0,0,0
Grant,A101,State Senate,17,REP,Julia JADDOCK,168,30,135,3
Grant,A101,State Senate,17,REP,Matt NUNN,443,72,364,7
Grant,A101,State Senate,17,REP,Total Votes,611,102,499,10
Grant,A101,State Senate,17,REP,Under Votes,24,2,17,5
Grant,A101,State Senate,17,REP,Over Votes,0,0,0,0
Grant,A101,State House,61,REP,Savannah MADDOX,502,82,414,6
Grant,A101,State House,61,REP,Jarrod M. LYKINS,123,22,96,5
Grant,A101,State House,61,REP,Total Votes,625,104,510,11
Grant,A101,State House,61,REP,Under Votes,9,0,5,4
Grant,A101,State House,61,REP,Over Votes,1,0,1,0
Grant,A101,President,,DEM,Joseph R. BIDEN JR.,105,26,67,12
Grant,A101,President,,DEM,Marianne WILLIAMSON,16,0,13,3
Grant,A101,President,,DEM,Dean PHILLIPS,9,2,7,0
Grant,A101,President,,DEM,UNCOMMITTED,48,5,38,5
Grant,A101,President,,DEM,Total Votes,178,33,125,20
Grant,A101,President,,DEM,Under Votes,5,3,2,0
Grant,A101,President,,DEM,Over Votes,1,0,0,1
Grant,B102,President,,REP,Ryan L. BINKLEY,0,0,0,0
Grant,B102,President,,REP,Vivek RAMASWAMY,3,0,3,0
Grant,B102,President,,REP,Ron DeSANTIS,16,0,16,0
Grant,B102,President,,REP,Donald J. TRUMP,557,88,464,5
Grant,B102,President,,REP,Chris CHRISTIE,2,0,2,0
Grant,B102,President,,REP,Nikki R. HALEY,25,2,23,0
Grant,B102,President,,REP,UNCOMMITTED,15,3,12,0
