county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Kenton,A106,President,,DEM,UNCOMMITTED,9,2,7,0,0
Kenton,A106,President,,DEM,Total Votes,110,21,82,7,0
Kenton,A107,President,,REP,Ryan L. BINKLEY,1,0,1,0,0
Kenton,A107,President,,REP,Vivek RAMASWAMY,3,0,3,0,0
Kenton,A107,President,,REP,Ron DeSANTIS,3,2,1,0,0
Kenton,A107,President,,REP,Donald J. TRUMP,58,5,52,1,0
Kenton,A107,President,,REP,Chris CHRISTIE,1,1,0,0,0
Kenton,A107,President,,REP,Nikki R. HALEY,8,2,6,0,0
Kenton,A107,President,,REP,UNCOMMITTED,3,0,2,1,0
Kenton,A107,President,,REP,Total Votes,78,10,66,2,0
Kenton,A107,U.S. House,4,REP,Michael McGINNIS,6,2,4,0,0
Kenton,A107,U.S. House,4,REP,Eric DETERS,11,2,9,0,0
Kenton,A107,U.S. House,4,REP,Thomas MASSIE,58,6,50,2,0
Kenton,A107,U.S. House,4,REP,Total Votes,78,10,66,2,0
Kenton,A107,President,,DEM,Joseph R. BIDEN JR.,83,19,60,4,0
Kenton,A107,President,,DEM,Marianne WILLIAMSON,4,0,4,0,0
Kenton,A107,President,,DEM,Dean PHILLIPS,4,0,4,0,0
Kenton,A107,President,,DEM,UNCOMMITTED,19,2,17,0,0
Kenton,A107,President,,DEM,Total Votes,112,21,87,4,0
Kenton,A108,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A108,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A108,President,,REP,Ron DeSANTIS,0,0,0,0,0
Kenton,A108,President,,REP,Donald J. TRUMP,43,5,38,0,0
Kenton,A108,President,,REP,Chris CHRISTIE,0,0,0,0,0
Kenton,A108,President,,REP,Nikki R. HALEY,4,2,2,0,0
Kenton,A108,President,,REP,UNCOMMITTED,1,1,0,0,0
Kenton,A108,President,,REP,Total Votes,48,8,40,0,0
Kenton,A108,U.S. House,4,REP,Michael McGINNIS,9,3,6,0,0
Kenton,A108,U.S. House,4,REP,Eric DETERS,5,1,4,0,0
Kenton,A108,U.S. House,4,REP,Thomas MASSIE,32,4,28,0,0
Kenton,A108,U.S. House,4,REP,Total Votes,48,8,40,0,0
Kenton,A108,State House,64,REP,Kimberly Poore MOSER,29,4,25,0,0
Kenton,A108,State House,64,REP,Karen CAMPBELL,19,4,15,0,0
Kenton,A108,State House,64,REP,Total Votes,48,8,40,0,0
Kenton,A108,President,,DEM,Joseph R. BIDEN JR.,96,16,76,4,0
Kenton,A108,President,,DEM,Marianne WILLIAMSON,3,1,2,0,0
Kenton,A108,President,,DEM,Dean PHILLIPS,0,0,0,0,0
Kenton,A108,President,,DEM,UNCOMMITTED,12,3,9,0,0
Kenton,A108,President,,DEM,Total Votes,116,21,91,4,0
Kenton,A109,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A109,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A109,President,,REP,Ron DeSANTIS,1,0,1,0,0
Kenton,A109,President,,REP,Donald J. TRUMP,23,0,19,4,0
Kenton,A109,President,,REP,Chris CHRISTIE,1,0,1,0,0
Kenton,A109,President,,REP,Nikki R. HALEY,1,0,1,0,0
Kenton,A109,President,,REP,UNCOMMITTED,1,0,1,0,0
Kenton,A109,President,,REP,Total Votes,27,0,23,4,0
Kenton,A109,U.S. House,4,REP,Michael McGINNIS,2,0,2,0,0
Kenton,A109,U.S. House,4,REP,Eric DETERS,2,0,2,0,0
Kenton,A109,U.S. House,4,REP,Thomas MASSIE,23,0,19,4,0
Kenton,A109,U.S. House,4,REP,Total Votes,27,0,23,4,0
Kenton,A109,State House,64,REP,Kimberly Poore MOSER,11,0,10,1,0
Kenton,A109,State House,64,REP,Karen CAMPBELL,16,0,13,3,0
Kenton,A109,State House,64,REP,Total Votes,27,0,23,4,0
Kenton,A109,President,,DEM,Joseph R. BIDEN JR.,33,5,26,2,0
Kenton,A109,President,,DEM,Marianne WILLIAMSON,1,0,1,0,0
Kenton,A109,President,,DEM,Dean PHILLIPS,2,0,2,0,0
Kenton,A109,President,,DEM,UNCOMMITTED,6,1,5,0,0
Kenton,A109,President,,DEM,Total Votes,42,6,34,2,0
Kenton,A110,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A110,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A110,President,,REP,Ron DeSANTIS,1,0,1,0,0
Kenton,A110,President,,REP,Donald J. TRUMP,26,2,24,0,0
Kenton,A110,President,,REP,Chris CHRISTIE,1,1,0,0,0
Kenton,A110,President,,REP,Nikki R. HALEY,4,0,4,0,0
Kenton,A110,President,,REP,UNCOMMITTED,1,0,1,0,0
Kenton,A110,President,,REP,Total Votes,33,3,30,0,0
Kenton,A110,U.S. House,4,REP,Michael McGINNIS,7,0,7,0,0
Kenton,A110,U.S. House,4,REP,Eric DETERS,1,0,1,0,0
Kenton,A110,U.S. House,4,REP,Thomas MASSIE,25,3,22,0,0
Kenton,A110,U.S. House,4,REP,Total Votes,33,3,30,0,0
Kenton,A110,President,,DEM,Joseph R. BIDEN JR.,35,5,29,1,0
Kenton,A110,President,,DEM,Marianne WILLIAMSON,1,0,1,0,0
Kenton,A110,President,,DEM,Dean PHILLIPS,0,0,0,0,0
Kenton,A110,President,,DEM,UNCOMMITTED,7,0,7,0,0
Kenton,A110,President,,DEM,Total Votes,44,5,38,1,0
Kenton,A111,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A111,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A111,President,,REP,Ron DeSANTIS,1,0,0,1,0
Kenton,A111,President,,REP,Donald J. TRUMP,32,2,7,23,0
Kenton,A111,President,,REP,Chris CHRISTIE,0,0,0,0,0
Kenton,A111,President,,REP,Nikki R. HALEY,2,0,0,2,0
Kenton,A111,President,,REP,UNCOMMITTED,3,0,0,3,0
Kenton,A111,President,,REP,Total Votes,39,2,7,30,0
Kenton,A111,U.S. House,4,REP,Michael McGINNIS,1,0,0,1,0
Kenton,A111,U.S. House,4,REP,Eric DETERS,3,0,0,3,0
Kenton,A111,U.S. House,4,REP,Thomas MASSIE,29,2,6,21,0
Kenton,A111,U.S. House,4,REP,Total Votes,39,2,7,30,0
Kenton,A111,President,,DEM,Joseph R. BIDEN JR.,32,1,6,25,0
Kenton,A111,President,,DEM,Marianne WILLIAMSON,0,0,0,0,0
Kenton,A111,President,,DEM,Dean PHILLIPS,1,0,0,1,0
Kenton,A111,President,,DEM,UNCOMMITTED,5,0,3,2,0
Kenton,A111,President,,DEM,Total Votes,39,2,9,28,0
Kenton,A112,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A112,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A112,President,,REP,Ron DeSANTIS,0,0,0,0,0
Kenton,A112,President,,REP,Donald J. TRUMP,22,8,14,0,0
Kenton,A112,President,,REP,Chris CHRISTIE,0,0,0,0,0
Kenton,A112,President,,REP,Nikki R. HALEY,0,0,0,0,0
Kenton,A112,President,,REP,UNCOMMITTED,1,0,1,0,0
Kenton,A112,President,,REP,Total Votes,23,8,15,0,0
Kenton,A112,U.S. House,4,REP,Michael McGINNIS,1,1,0,0,0
Kenton,A112,U.S. House,4,REP,Eric DETERS,2,2,0,0,0
Kenton,A112,U.S. House,4,REP,Thomas MASSIE,20,5,15,0,0
Kenton,A112,U.S. House,4,REP,Total Votes,23,8,15,0,0
Kenton,A112,President,,DEM,Joseph R. BIDEN JR.,25,4,17,4,0
Kenton,A112,President,,DEM,Marianne WILLIAMSON,2,1,1,0,0
Kenton,A112,President,,DEM,Dean PHILLIPS,0,0,0,0,0
Kenton,A112,President,,DEM,UNCOMMITTED,4,2,2,0,0
Kenton,A112,President,,DEM,Total Votes,33,9,20,4,0
Kenton,A113,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A113,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A113,President,,REP,Ron DeSANTIS,1,0,1,0,0
Kenton,A113,President,,REP,Donald J. TRUMP,91,17,69,5,0
Kenton,A113,President,,REP,Chris CHRISTIE,4,0,4,0,0
Kenton,A113,President,,REP,Nikki R. HALEY,7,2,5,0,0
Kenton,A113,President,,REP,UNCOMMITTED,7,1,6,0,0
Kenton,A113,President,,REP,Total Votes,112,20,87,5,0
Kenton,A113,U.S. House,4,REP,Michael McGINNIS,6,0,6,0,0
Kenton,A113,U.S. House,4,REP,Eric DETERS,30,4,24,2,0
Kenton,A113,U.S. House,4,REP,Thomas MASSIE,70,15,52,3,0
Kenton,A113,U.S. House,4,REP,Total Votes,112,20,87,5,0
Kenton,A113,State House,64,REP,Kimberly Poore MOSER,59,15,39,5,0
Kenton,A113,State House,64,REP,Karen CAMPBELL,46,4,42,0,0
Kenton,A113,State House,64,REP,Total Votes,112,20,87,5,0
Kenton,A113,President,,DEM,Joseph R. BIDEN JR.,83,11,70,2,0
Kenton,A113,President,,DEM,Marianne WILLIAMSON,11,5,6,0,0
Kenton,A113,President,,DEM,Dean PHILLIPS,5,0,5,0,0
Kenton,A113,President,,DEM,UNCOMMITTED,15,1,14,0,0
Kenton,A113,President,,DEM,Total Votes,115,17,96,2,0
Kenton,A114,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A114,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A114,President,,REP,Ron DeSANTIS,5,1,4,0,0
Kenton,A114,President,,REP,Donald J. TRUMP,71,13,57,1,0
Kenton,A114,President,,REP,Chris CHRISTIE,2,0,2,0,0
Kenton,A114,President,,REP,Nikki R. HALEY,7,1,6,0,0
Kenton,A114,President,,REP,UNCOMMITTED,4,1,3,0,0
Kenton,A114,President,,REP,Total Votes,89,16,72,1,0
Kenton,A114,U.S. House,4,REP,Michael McGINNIS,8,2,6,0,0
Kenton,A114,U.S. House,4,REP,Eric DETERS,16,1,15,0,0
Kenton,A114,U.S. House,4,REP,Thomas MASSIE,62,13,48,1,0
Kenton,A114,U.S. House,4,REP,Total Votes,89,16,72,1,0
Kenton,A114,President,,DEM,Joseph R. BIDEN JR.,66,15,50,1,0
Kenton,A114,President,,DEM,Marianne WILLIAMSON,3,1,2,0,0
Kenton,A114,President,,DEM,Dean PHILLIPS,4,0,4,0,0
Kenton,A114,President,,DEM,UNCOMMITTED,14,0,14,0,0
Kenton,A114,President,,DEM,Total Votes,89,17,71,1,0
Kenton,A115,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A115,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A115,President,,REP,Ron DeSANTIS,0,0,0,0,0
Kenton,A115,President,,REP,Donald J. TRUMP,63,14,49,0,0
Kenton,A115,President,,REP,Chris CHRISTIE,1,0,1,0,0
Kenton,A115,President,,REP,Nikki R. HALEY,1,0,1,0,0
Kenton,A115,President,,REP,UNCOMMITTED,3,1,2,0,0
Kenton,A115,President,,REP,Total Votes,69,15,54,0,0
Kenton,A115,U.S. House,4,REP,Michael McGINNIS,1,0,1,0,0
Kenton,A115,U.S. House,4,REP,Eric DETERS,13,3,10,0,0
Kenton,A115,U.S. House,4,REP,Thomas MASSIE,48,11,37,0,0
Kenton,A115,U.S. House,4,REP,Total Votes,69,15,54,0,0
Kenton,A115,State House,64,REP,Kimberly Poore MOSER,29,7,22,0,0
Kenton,A115,State House,64,REP,Karen CAMPBELL,33,8,25,0,0
Kenton,A115,State House,64,REP,Total Votes,69,15,54,0,0
Kenton,A115,President,,DEM,Joseph R. BIDEN JR.,38,11,25,2,0
Kenton,A115,President,,DEM,Marianne WILLIAMSON,3,1,2,0,0
Kenton,A115,President,,DEM,Dean PHILLIPS,1,0,1,0,0
Kenton,A115,President,,DEM,UNCOMMITTED,17,0,15,2,0
Kenton,A115,President,,DEM,Total Votes,59,12,43,4,0
Kenton,A116,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A116,President,,REP,Vivek RAMASWAMY,2,0,2,0,0
Kenton,A116,President,,REP,Ron DeSANTIS,4,2,2,0,0
Kenton,A116,President,,REP,Donald J. TRUMP,53,7,45,1,0
Kenton,A116,President,,REP,Chris CHRISTIE,3,1,2,0,0
Kenton,A116,President,,REP,Nikki R. HALEY,11,5,6,0,0
Kenton,A116,President,,REP,UNCOMMITTED,2,1,1,0,0
Kenton,A116,President,,REP,Total Votes,76,17,58,1,0
Kenton,A116,U.S. House,4,REP,Michael McGINNIS,9,5,3,1,0
Kenton,A116,U.S. House,4,REP,Eric DETERS,12,3,9,0,0
Kenton,A116,U.S. House,4,REP,Thomas MASSIE,55,9,46,0,0
Kenton,A116,U.S. House,4,REP,Total Votes,76,17,58,1,0
Kenton,A116,President,,DEM,Joseph R. BIDEN JR.,36,12,23,1,0
Kenton,A116,President,,DEM,Marianne WILLIAMSON,1,0,1,0,0
Kenton,A116,President,,DEM,Dean PHILLIPS,0,0,0,0,0
Kenton,A116,President,,DEM,UNCOMMITTED,3,0,3,0,0
Kenton,A116,President,,DEM,Total Votes,40,12,27,1,0
Kenton,A117,President,,REP,Ryan L. BINKLEY,2,0,2,0,0
Kenton,A117,President,,REP,Vivek RAMASWAMY,6,0,6,0,0
Kenton,A117,President,,REP,Ron DeSANTIS,8,3,5,0,0
Kenton,A117,President,,REP,Donald J. TRUMP,154,25,127,2,0
Kenton,A117,President,,REP,Chris CHRISTIE,4,1,2,1,0
Kenton,A117,President,,REP,Nikki R. HALEY,23,5,18,0,0
Kenton,A117,President,,REP,UNCOMMITTED,16,2,12,2,0
Kenton,A117,President,,REP,Total Votes,214,36,173,5,0
Kenton,A117,U.S. House,4,REP,Michael McGINNIS,34,5,26,3,0
Kenton,A117,U.S. House,4,REP,Eric DETERS,17,4,13,0,0
Kenton,A117,U.S. House,4,REP,Thomas MASSIE,156,26,128,2,0
Kenton,A117,U.S. House,4,REP,Total Votes,214,36,173,5,0
Kenton,A117,President,,DEM,Joseph R. BIDEN JR.,81,14,66,1,0
Kenton,A117,President,,DEM,Marianne WILLIAMSON,9,0,9,0,0
Kenton,A117,President,,DEM,Dean PHILLIPS,3,0,3,0,0
Kenton,A117,President,,DEM,UNCOMMITTED,9,2,6,1,0
Kenton,A117,President,,DEM,Total Votes,102,16,84,2,0
Kenton,A118,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A118,President,,REP,Vivek RAMASWAMY,4,0,4,0,0
Kenton,A118,President,,REP,Ron DeSANTIS,7,1,6,0,0
Kenton,A118,President,,REP,Donald J. TRUMP,94,32,57,5,0
Kenton,A118,President,,REP,Chris CHRISTIE,5,3,2,0,0
Kenton,A118,President,,REP,Nikki R. HALEY,16,6,10,0,0
Kenton,A118,President,,REP,UNCOMMITTED,5,1,4,0,0
Kenton,A118,President,,REP,Total Votes,132,43,84,5,0
Kenton,A118,U.S. House,4,REP,Michael McGINNIS,25,5,16,4,0
Kenton,A118,U.S. House,4,REP,Eric DETERS,13,6,7,0,0
Kenton,A118,U.S. House,4,REP,Thomas MASSIE,93,32,60,1,0
Kenton,A118,U.S. House,4,REP,Total Votes,132,43,84,5,0
Kenton,A118,President,,DEM,Joseph R. BIDEN JR.,36,7,28,1,0
Kenton,A118,President,,DEM,Marianne WILLIAMSON,5,3,2,0,0
Kenton,A118,President,,DEM,Dean PHILLIPS,0,0,0,0,0
Kenton,A118,President,,DEM,UNCOMMITTED,4,1,3,0,0
Kenton,A118,President,,DEM,Total Votes,45,11,33,1,0
Kenton,A119,President,,REP,Ryan L. BINKLEY,2,0,2,0,0
Kenton,A119,President,,REP,Vivek RAMASWAMY,5,3,2,0,0
Kenton,A119,President,,REP,Ron DeSANTIS,20,2,18,0,0
Kenton,A119,President,,REP,Donald J. TRUMP,208,22,181,5,0
Kenton,A119,President,,REP,Chris CHRISTIE,5,2,3,0,0
Kenton,A119,President,,REP,Nikki R. HALEY,38,5,33,0,0
Kenton,A119,President,,REP,UNCOMMITTED,16,4,12,0,0
Kenton,A119,President,,REP,Total Votes,295,39,251,5,0
Kenton,A119,U.S. House,4,REP,Michael McGINNIS,42,12,30,0,0
Kenton,A119,U.S. House,4,REP,Eric DETERS,30,2,28,0,0
Kenton,A119,U.S. House,4,REP,Thomas MASSIE,214,24,185,5,0
Kenton,A119,U.S. House,4,REP,Total Votes,295,39,251,5,0
Kenton,A119,President,,DEM,Joseph R. BIDEN JR.,88,22,63,3,0
Kenton,A119,President,,DEM,Marianne WILLIAMSON,2,0,2,0,0
Kenton,A119,President,,DEM,Dean PHILLIPS,2,1,1,0,0
Kenton,A119,President,,DEM,UNCOMMITTED,13,2,11,0,0
Kenton,A119,President,,DEM,Total Votes,107,25,79,3,0
Kenton,A120,President,,REP,Ryan L. BINKLEY,2,0,2,0,0
Kenton,A120,President,,REP,Vivek RAMASWAMY,6,2,4,0,0
Kenton,A120,President,,REP,Ron DeSANTIS,4,0,3,1,0
Kenton,A120,President,,REP,Donald J. TRUMP,135,11,124,0,0
Kenton,A120,President,,REP,Chris CHRISTIE,1,0,1,0,0
Kenton,A120,President,,REP,Nikki R. HALEY,22,4,18,0,0
Kenton,A120,President,,REP,UNCOMMITTED,3,1,2,0,0
Kenton,A120,President,,REP,Total Votes,175,18,156,1,0
Kenton,A120,U.S. House,4,REP,Michael McGINNIS,22,3,18,1,0
Kenton,A120,U.S. House,4,REP,Eric DETERS,15,0,15,0,0
Kenton,A120,U.S. House,4,REP,Thomas MASSIE,133,15,118,0,0
Kenton,A120,U.S. House,4,REP,Total Votes,175,18,156,1,0
Kenton,A120,President,,DEM,Joseph R. BIDEN JR.,45,8,35,2,0
Kenton,A120,President,,DEM,Marianne WILLIAMSON,2,0,2,0,0
Kenton,A120,President,,DEM,Dean PHILLIPS,1,0,1,0,0
Kenton,A120,President,,DEM,UNCOMMITTED,8,0,8,0,0
Kenton,A120,President,,DEM,Total Votes,56,8,46,2,0
Kenton,A121,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A121,President,,REP,Vivek RAMASWAMY,0,0,0,0,0
Kenton,A121,President,,REP,Ron DeSANTIS,0,0,0,0,0
Kenton,A121,President,,REP,Donald J. TRUMP,2,1,1,0,0
Kenton,A121,President,,REP,Chris CHRISTIE,0,0,0,0,0
Kenton,A121,President,,REP,Nikki R. HALEY,0,0,0,0,0
Kenton,A121,President,,REP,UNCOMMITTED,0,0,0,0,0
Kenton,A121,President,,REP,Total Votes,2,1,1,0,0
Kenton,A121,U.S. House,4,REP,Michael McGINNIS,1,1,0,0,0
Kenton,A121,U.S. House,4,REP,Eric DETERS,1,0,1,0,0
Kenton,A121,U.S. House,4,REP,Thomas MASSIE,0,0,0,0,0
Kenton,A121,U.S. House,4,REP,Total Votes,2,1,1,0,0
Kenton,A121,President,,DEM,Joseph R. BIDEN JR.,2,2,0,0,0
Kenton,A121,President,,DEM,Marianne WILLIAMSON,0,0,0,0,0
Kenton,A121,President,,DEM,Dean PHILLIPS,0,0,0,0,0
Kenton,A121,President,,DEM,UNCOMMITTED,2,0,2,0,0
Kenton,A121,President,,DEM,Total Votes,4,2,2,0,0
Kenton,A122,President,,REP,Ryan L. BINKLEY,0,0,0,0,0
Kenton,A122,President,,REP,Vivek RAMASWAMY,1,0,1,0,0
Kenton,A122,President,,REP,Ron DeSANTIS,7,1,6,0,0
Kenton,A122,President,,REP,Donald J. TRUMP,100,7,91,2,0
Kenton,A122,President,,REP,Chris CHRISTIE,2,1,1,0,0
Kenton,A122,President,,REP,Nikki R. HALEY,15,2,13,0,0
Kenton,A122,President,,REP,UNCOMMITTED,2,0,2,0,0
Kenton,A122,President,,REP,Total Votes,127,11,114,2,0
Kenton,A122,U.S. House,4,REP,Michael McGINNIS,18,3,15,0,0
Kenton,A122,U.S. House,4,REP,Eric DETERS,15,2,13,0,0
Kenton,A122,U.S. House,4,REP,Thomas MASSIE,90,6,82,2,0
Kenton,A122,U.S. House,4,REP,Total Votes,127,11,114,2,0
Kenton,A122,President,,DEM,Joseph R. BIDEN JR.,55,9,45,1,0
Kenton,A122,President,,DEM,Marianne WILLIAMSON,6,1,4,1,0
Kenton,A122,President,,DEM,Dean PHILLIPS,2,0,2,0,0
Kenton,A122,President,,DEM,UNCOMMITTED,15,1,14,0,0
Kenton,A122,President,,DEM,Total Votes,78,11,65,2,0
