county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Edmonson,A101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Edmonson,A101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Edmonson,A101,President,,REP,Ron DeSANTIS,1,0,1,0
Edmonson,A101,President,,REP,Donald J. TRUMP,84,3,81,0
Edmonson,A101,President,,REP,Chris CHRISTIE,3,0,2,1
Edmonson,A101,President,,REP,Nikki R. HALEY,5,0,4,1
Edmonson,A101,President,,REP,UNCOMMITTED,3,0,3,0
Edmonson,A101,President,,REP,Total Votes,96,3,91,2
Edmonson,A101,President,,REP,Under Votes,1,0,1,0
Edmonson,A101,President,,REP,Over Votes,0,0,0,0
Edmonson,A101,State House,19,REP,Kelcey ROCK,24,1,22,1
Edmonson,A101,State House,19,REP,Michael Lee MEREDITH,72,2,69,1
Edmonson,A101,State House,19,REP,Total Votes,96,3,91,2
Edmonson,A101,State House,19,REP,Under Votes,1,0,1,0
Edmonson,A101,State House,19,REP,Over Votes,0,0,0,0
Edmonson,A101,President,,DEM,Joseph R. BIDEN JR.,8,4,4,0
Edmonson,A101,President,,DEM,Marianne WILLIAMSON,0,0,0,0
Edmonson,A101,President,,DEM,Dean PHILLIPS,1,0,1,0
Edmonson,A101,President,,DEM,UNCOMMITTED,3,0,3,0
Edmonson,A101,President,,DEM,Total Votes,12,4,8,0
Edmonson,A101,President,,DEM,Under Votes,1,0,1,0
Edmonson,A101,President,,DEM,Over Votes,0,0,0,0
Edmonson,A101,U.S. House,2,DEM,Hank LINDERMAN,9,2,7,0
Edmonson,A101,U.S. House,2,DEM,William Dakota COMPTON,3,2,1,0
Edmonson,A101,U.S. House,2,DEM,Total Votes,12,4,8,0
Edmonson,A101,U.S. House,2,DEM,Under Votes,1,0,1,0
Edmonson,A101,U.S. House,2,DEM,Over Votes,0,0,0,0
Edmonson,A102,President,,REP,Ryan L. BINKLEY,0,0,0,0
Edmonson,A102,President,,REP,Vivek RAMASWAMY,1,0,1,0
Edmonson,A102,President,,REP,Ron DeSANTIS,7,1,5,1
Edmonson,A102,President,,REP,Donald J. TRUMP,174,16,156,2
Edmonson,A102,President,,REP,Chris CHRISTIE,5,0,5,0
Edmonson,A102,President,,REP,Nikki R. HALEY,7,3,3,1
Edmonson,A102,President,,REP,UNCOMMITTED,10,1,9,0
Edmonson,A102,President,,REP,Total Votes,204,21,179,4
Edmonson,A102,President,,REP,Under Votes,3,2,1,0
Edmonson,A102,President,,REP,Over Votes,0,0,0,0
Edmonson,A102,State House,19,REP,Kelcey ROCK,22,1,21,0
Edmonson,A102,State House,19,REP,Michael Lee MEREDITH,181,21,157,3
Edmonson,A102,State House,19,REP,Total Votes,203,22,178,3
Edmonson,A102,State House,19,REP,Under Votes,4,1,2,1
Edmonson,A102,State House,19,REP,Over Votes,0,0,0,0
Edmonson,A102,President,,DEM,Joseph R. BIDEN JR.,18,4,14,0
Edmonson,A102,President,,DEM,Marianne WILLIAMSON,1,0,1,0
Edmonson,A102,President,,DEM,Dean PHILLIPS,1,0,1,0
Edmonson,A102,President,,DEM,UNCOMMITTED,7,0,7,0
Edmonson,A102,President,,DEM,Total Votes,27,4,23,0
Edmonson,A102,President,,DEM,Under Votes,1,0,1,0
Edmonson,A102,President,,DEM,Over Votes,0,0,0,0
Edmonson,A102,U.S. House,2,DEM,Hank LINDERMAN,13,2,11,0
Edmonson,A102,U.S. House,2,DEM,William Dakota COMPTON,13,1,12,0
Edmonson,A102,U.S. House,2,DEM,Total Votes,26,3,23,0
Edmonson,A102,U.S. House,2,DEM,Under Votes,2,1,1,0
Edmonson,A102,U.S. House,2,DEM,Over Votes,0,0,0,0
Edmonson,B101,President,,REP,Ryan L. BINKLEY,1,0,1,0
Edmonson,B101,President,,REP,Vivek RAMASWAMY,3,0,3,0
Edmonson,B101,President,,REP,Ron DeSANTIS,7,3,4,0
Edmonson,B101,President,,REP,Donald J. TRUMP,299,42,249,8
Edmonson,B101,President,,REP,Chris CHRISTIE,5,2,3,0
Edmonson,B101,President,,REP,Nikki R. HALEY,9,1,6,2
Edmonson,B101,President,,REP,UNCOMMITTED,14,3,10,1
Edmonson,B101,President,,REP,Total Votes,338,51,276,11
Edmonson,B101,President,,REP,Under Votes,7,0,7,0
Edmonson,B101,President,,REP,Over Votes,0,0,0,0
Edmonson,B101,State House,19,REP,Kelcey ROCK,48,5,38,5
Edmonson,B101,State House,19,REP,Michael Lee MEREDITH,293,45,243,5
Edmonson,B101,State House,19,REP,Total Votes,341,50,281,10
Edmonson,B101,State House,19,REP,Under Votes,4,1,2,1
Edmonson,B101,State House,19,REP,Over Votes,0,0,0,0
Edmonson,B101,President,,DEM,Joseph R. BIDEN JR.,18,2,12,4
