county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Trigg,A100,President,,REP,Ryan L. BINKLEY,0,0,0,0
Trigg,A100,President,,REP,Vivek RAMASWAMY,0,0,0,0
Trigg,A100,President,,REP,Ron DeSANTIS,3,0,3,0
Trigg,A100,President,,REP,Donald J. TRUMP,109,34,74,1
Trigg,A100,President,,REP,Chris CHRISTIE,2,0,2,0
Trigg,A100,President,,REP,Nikki R. HALEY,5,1,4,0
Trigg,A100,President,,REP,UNCOMMITTED,5,1,4,0
Trigg,A100,President,,REP,Total Votes,124,36,87,1
Trigg,A100,President,,REP,Under Votes,0,0,0,0
Trigg,A100,President,,REP,Over Votes,0,0,0,0
Trigg,A100,State Senate,1,REP,Jason G. HOWELL,85,25,59,1
Trigg,A100,State Senate,1,REP,Lynn BECHLER,33,10,23,0
Trigg,A100,State Senate,1,REP,Total Votes,118,35,82,1
Trigg,A100,State Senate,1,REP,Under Votes,6,1,5,0
Trigg,A100,State Senate,1,REP,Over Votes,0,0,0,0
Trigg,A100,President,,DEM,Joseph R. BIDEN JR.,38,10,27,1
Trigg,A100,President,,DEM,Marianne WILLIAMSON,8,0,8,0
Trigg,A100,President,,DEM,Dean PHILLIPS,4,1,3,0
Trigg,A100,President,,DEM,UNCOMMITTED,14,5,9,0
Trigg,A100,President,,DEM,Total Votes,64,16,47,1
Trigg,A100,President,,DEM,Under Votes,2,0,2,0
Trigg,A100,President,,DEM,Over Votes,0,0,0,0
Trigg,B200,President,,REP,Ryan L. BINKLEY,1,0,1,0
Trigg,B200,President,,REP,Vivek RAMASWAMY,0,0,0,0
Trigg,B200,President,,REP,Ron DeSANTIS,11,1,10,0
Trigg,B200,President,,REP,Donald J. TRUMP,161,40,118,3
Trigg,B200,President,,REP,Chris CHRISTIE,2,1,1,0
Trigg,B200,President,,REP,Nikki R. HALEY,6,2,4,0
Trigg,B200,President,,REP,UNCOMMITTED,6,2,4,0
Trigg,B200,President,,REP,Total Votes,187,46,138,3
Trigg,B200,President,,REP,Under Votes,0,0,0,0
Trigg,B200,President,,REP,Over Votes,0,0,0,0
Trigg,B200,State Senate,1,REP,Jason G. HOWELL,123,23,99,1
Trigg,B200,State Senate,1,REP,Lynn BECHLER,60,22,36,2
Trigg,B200,State Senate,1,REP,Total Votes,183,45,135,3
Trigg,B200,State Senate,1,REP,Under Votes,4,1,3,0
Trigg,B200,State Senate,1,REP,Over Votes,0,0,0,0
Trigg,B200,President,,DEM,Joseph R. BIDEN JR.,50,14,31,5
Trigg,B200,President,,DEM,Marianne WILLIAMSON,3,0,3,0
Trigg,B200,President,,DEM,Dean PHILLIPS,3,1,2,0
Trigg,B200,President,,DEM,UNCOMMITTED,11,4,7,0
Trigg,B200,President,,DEM,Total Votes,67,19,43,5
Trigg,B200,President,,DEM,Under Votes,4,2,2,0
Trigg,B200,President,,DEM,Over Votes,0,0,0,0
Trigg,C300,President,,REP,Ryan L. BINKLEY,1,0,1,0
Trigg,C300,President,,REP,Vivek RAMASWAMY,1,0,1,0
Trigg,C300,President,,REP,Ron DeSANTIS,5,1,4,0
Trigg,C300,President,,REP,Donald J. TRUMP,127,35,89,3
Trigg,C300,President,,REP,Chris CHRISTIE,0,0,0,0
Trigg,C300,President,,REP,Nikki R. HALEY,3,1,2,0
Trigg,C300,President,,REP,UNCOMMITTED,7,1,5,1
Trigg,C300,President,,REP,Total Votes,144,38,102,4
Trigg,C300,President,,REP,Under Votes,0,0,0,0
Trigg,C300,President,,REP,Over Votes,0,0,0,0
Trigg,C300,State Senate,1,REP,Jason G. HOWELL,108,26,79,3
Trigg,C300,State Senate,1,REP,Lynn BECHLER,33,11,21,1
Trigg,C300,State Senate,1,REP,Total Votes,141,37,100,4
Trigg,C300,State Senate,1,REP,Under Votes,3,1,2,0
Trigg,C300,State Senate,1,REP,Over Votes,0,0,0,0
Trigg,C300,President,,DEM,Joseph R. BIDEN JR.,36,14,18,4
Trigg,C300,President,,DEM,Marianne WILLIAMSON,2,0,2,0
Trigg,C300,President,,DEM,Dean PHILLIPS,1,0,1,0
Trigg,C300,President,,DEM,UNCOMMITTED,13,3,8,2
Trigg,C300,President,,DEM,Total Votes,52,17,29,6
Trigg,C300,President,,DEM,Under Votes,0,0,0,0
Trigg,C300,President,,DEM,Over Votes,0,0,0,0
