county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Mercer,A101,President,,REP,Ryan L. BINKLEY,1,1,0,0
Mercer,A101,President,,REP,Vivek RAMASWAMY,1,0,1,0
Mercer,A101,President,,REP,Ron DeSANTIS,4,1,3,0
Mercer,A101,President,,REP,Donald J. TRUMP,108,14,89,5
Mercer,A101,President,,REP,Chris CHRISTIE,2,1,1,0
Mercer,A101,President,,REP,Nikki R. HALEY,8,3,5,0
Mercer,A101,President,,REP,UNCOMMITTED,1,1,0,0
Mercer,A101,President,,REP,Total Votes,125,21,99,5
Mercer,A101,President,,REP,Under Votes,0,0,0,0
Mercer,A101,President,,REP,Over Votes,0,0,0,0
Mercer,A101,President,,DEM,Joseph R. BIDEN JR.,24,5,16,3
Mercer,A101,President,,DEM,Marianne WILLIAMSON,5,0,5,0
Mercer,A101,President,,DEM,Dean PHILLIPS,2,0,2,0
Mercer,A101,President,,DEM,UNCOMMITTED,13,4,8,1
Mercer,A101,President,,DEM,Total Votes,44,9,31,4
Mercer,A101,President,,DEM,Under Votes,0,0,0,0
Mercer,A101,President,,DEM,Over Votes,0,0,0,0
Mercer,A101,U.S. House,6,DEM,Randy CRAVENS,10,1,7,2
Mercer,A101,U.S. House,6,DEM,Jonathan RICHARDSON,6,2,3,1
Mercer,A101,U.S. House,6,DEM,Todd KELLY,12,1,11,0
Mercer,A101,U.S. House,6,DEM,Don B. PRATT,7,2,5,0
Mercer,A101,U.S. House,6,DEM,Shauna RUDD,5,1,3,1
Mercer,A101,U.S. House,6,DEM,Total Votes,40,7,29,4
Mercer,A101,U.S. House,6,DEM,Under Votes,4,2,2,0
Mercer,A101,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,A102,President,,REP,Ryan L. BINKLEY,0,0,0,0
Mercer,A102,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,A102,President,,REP,Ron DeSANTIS,0,0,0,0
Mercer,A102,President,,REP,Donald J. TRUMP,20,3,17,0
Mercer,A102,President,,REP,Chris CHRISTIE,0,0,0,0
Mercer,A102,President,,REP,Nikki R. HALEY,0,0,0,0
Mercer,A102,President,,REP,UNCOMMITTED,1,0,1,0
Mercer,A102,President,,REP,Total Votes,21,3,18,0
Mercer,A102,President,,REP,Under Votes,0,0,0,0
Mercer,A102,President,,REP,Over Votes,0,0,0,0
Mercer,A102,President,,DEM,Joseph R. BIDEN JR.,5,3,2,0
Mercer,A102,President,,DEM,Marianne WILLIAMSON,3,1,2,0
Mercer,A102,President,,DEM,Dean PHILLIPS,0,0,0,0
Mercer,A102,President,,DEM,UNCOMMITTED,2,1,1,0
Mercer,A102,President,,DEM,Total Votes,10,5,5,0
Mercer,A102,President,,DEM,Under Votes,0,0,0,0
Mercer,A102,President,,DEM,Over Votes,0,0,0,0
Mercer,A102,U.S. House,6,DEM,Randy CRAVENS,1,1,0,0
Mercer,A102,U.S. House,6,DEM,Jonathan RICHARDSON,2,1,1,0
Mercer,A102,U.S. House,6,DEM,Todd KELLY,2,2,0,0
Mercer,A102,U.S. House,6,DEM,Don B. PRATT,1,0,1,0
Mercer,A102,U.S. House,6,DEM,Shauna RUDD,2,1,1,0
Mercer,A102,U.S. House,6,DEM,Total Votes,8,5,3,0
Mercer,A102,U.S. House,6,DEM,Under Votes,2,0,2,0
Mercer,A102,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,A103,President,,REP,Ryan L. BINKLEY,0,0,0,0
Mercer,A103,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,A103,President,,REP,Ron DeSANTIS,1,1,0,0
Mercer,A103,President,,REP,Donald J. TRUMP,70,9,59,2
Mercer,A103,President,,REP,Chris CHRISTIE,1,1,0,0
Mercer,A103,President,,REP,Nikki R. HALEY,3,1,1,1
Mercer,A103,President,,REP,UNCOMMITTED,1,0,1,0
Mercer,A103,President,,REP,Total Votes,76,12,61,3
Mercer,A103,President,,REP,Under Votes,0,0,0,0
Mercer,A103,President,,REP,Over Votes,0,0,0,0
Mercer,A103,President,,DEM,Joseph R. BIDEN JR.,23,5,15,3
Mercer,A103,President,,DEM,Marianne WILLIAMSON,3,0,3,0
Mercer,A103,President,,DEM,Dean PHILLIPS,4,1,3,0
Mercer,A103,President,,DEM,UNCOMMITTED,13,3,10,0
Mercer,A103,President,,DEM,Total Votes,43,9,31,3
Mercer,A103,President,,DEM,Under Votes,0,0,0,0
Mercer,A103,President,,DEM,Over Votes,0,0,0,0
Mercer,A103,U.S. House,6,DEM,Randy CRAVENS,9,3,5,1
Mercer,A103,U.S. House,6,DEM,Jonathan RICHARDSON,11,2,8,1
Mercer,A103,U.S. House,6,DEM,Todd KELLY,5,0,5,0
Mercer,A103,U.S. House,6,DEM,Don B. PRATT,3,0,3,0
Mercer,A103,U.S. House,6,DEM,Shauna RUDD,7,3,4,0
Mercer,A103,U.S. House,6,DEM,Total Votes,35,8,25,2
Mercer,A103,U.S. House,6,DEM,Under Votes,8,1,6,1
Mercer,A103,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,A104,President,,REP,Ryan L. BINKLEY,0,0,0,0
Mercer,A104,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,A104,President,,REP,Ron DeSANTIS,0,0,0,0
Mercer,A104,President,,REP,Donald J. TRUMP,22,0,21,1
Mercer,A104,President,,REP,Chris CHRISTIE,0,0,0,0
Mercer,A104,President,,REP,Nikki R. HALEY,2,2,0,0
Mercer,A104,President,,REP,UNCOMMITTED,0,0,0,0
Mercer,A104,President,,REP,Total Votes,24,2,21,1
Mercer,A104,President,,REP,Under Votes,0,0,0,0
Mercer,A104,President,,REP,Over Votes,0,0,0,0
Mercer,A104,President,,DEM,Joseph R. BIDEN JR.,6,0,6,0
Mercer,A104,President,,DEM,Marianne WILLIAMSON,0,0,0,0
Mercer,A104,President,,DEM,Dean PHILLIPS,0,0,0,0
Mercer,A104,President,,DEM,UNCOMMITTED,5,1,4,0
Mercer,A104,President,,DEM,Total Votes,11,1,10,0
Mercer,A104,President,,DEM,Under Votes,0,0,0,0
Mercer,A104,President,,DEM,Over Votes,0,0,0,0
Mercer,A104,U.S. House,6,DEM,Randy CRAVENS,2,0,2,0
Mercer,A104,U.S. House,6,DEM,Jonathan RICHARDSON,0,0,0,0
Mercer,A104,U.S. House,6,DEM,Todd KELLY,1,0,1,0
Mercer,A104,U.S. House,6,DEM,Don B. PRATT,3,1,2,0
Mercer,A104,U.S. House,6,DEM,Shauna RUDD,3,0,3,0
Mercer,A104,U.S. House,6,DEM,Total Votes,9,1,8,0
Mercer,A104,U.S. House,6,DEM,Under Votes,2,0,2,0
Mercer,A104,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,C101,President,,REP,Ryan L. BINKLEY,1,0,1,0
Mercer,C101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,C101,President,,REP,Ron DeSANTIS,3,1,2,0
Mercer,C101,President,,REP,Donald J. TRUMP,55,7,47,1
Mercer,C101,President,,REP,Chris CHRISTIE,0,0,0,0
Mercer,C101,President,,REP,Nikki R. HALEY,5,2,3,0
Mercer,C101,President,,REP,UNCOMMITTED,4,0,4,0
Mercer,C101,President,,REP,Total Votes,68,10,57,1
Mercer,C101,President,,REP,Under Votes,0,0,0,0
Mercer,C101,President,,REP,Over Votes,0,0,0,0
Mercer,C101,President,,DEM,Joseph R. BIDEN JR.,9,1,7,1
Mercer,C101,President,,DEM,Marianne WILLIAMSON,2,0,2,0
Mercer,C101,President,,DEM,Dean PHILLIPS,4,1,3,0
Mercer,C101,President,,DEM,UNCOMMITTED,16,6,10,0
Mercer,C101,President,,DEM,Total Votes,31,8,22,1
Mercer,C101,President,,DEM,Under Votes,1,0,1,0
Mercer,C101,President,,DEM,Over Votes,0,0,0,0
Mercer,C101,U.S. House,6,DEM,Randy CRAVENS,2,0,2,0
Mercer,C101,U.S. House,6,DEM,Jonathan RICHARDSON,2,1,1,0
Mercer,C101,U.S. House,6,DEM,Todd KELLY,8,2,6,0
Mercer,C101,U.S. House,6,DEM,Don B. PRATT,5,3,1,1
Mercer,C101,U.S. House,6,DEM,Shauna RUDD,7,1,6,0
Mercer,C101,U.S. House,6,DEM,Total Votes,24,7,16,1
Mercer,C101,U.S. House,6,DEM,Under Votes,8,1,7,0
Mercer,C101,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,C102,President,,REP,Ryan L. BINKLEY,1,0,1,0
Mercer,C102,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,C102,President,,REP,Ron DeSANTIS,3,0,3,0
Mercer,C102,President,,REP,Donald J. TRUMP,117,12,101,4
Mercer,C102,President,,REP,Chris CHRISTIE,1,0,1,0
Mercer,C102,President,,REP,Nikki R. HALEY,7,0,7,0
Mercer,C102,President,,REP,UNCOMMITTED,9,0,9,0
Mercer,C102,President,,REP,Total Votes,138,12,122,4
Mercer,C102,President,,REP,Under Votes,2,0,2,0
Mercer,C102,President,,REP,Over Votes,0,0,0,0
Mercer,C102,President,,DEM,Joseph R. BIDEN JR.,46,7,38,1
Mercer,C102,President,,DEM,Marianne WILLIAMSON,1,0,1,0
Mercer,C102,President,,DEM,Dean PHILLIPS,8,0,8,0
Mercer,C102,President,,DEM,UNCOMMITTED,40,0,40,0
Mercer,C102,President,,DEM,Total Votes,95,7,87,1
Mercer,C102,President,,DEM,Under Votes,2,0,2,0
Mercer,C102,President,,DEM,Over Votes,0,0,0,0
Mercer,C102,U.S. House,6,DEM,Randy CRAVENS,25,3,21,1
Mercer,C102,U.S. House,6,DEM,Jonathan RICHARDSON,15,1,14,0
Mercer,C102,U.S. House,6,DEM,Todd KELLY,31,2,29,0
Mercer,C102,U.S. House,6,DEM,Don B. PRATT,7,1,6,0
Mercer,C102,U.S. House,6,DEM,Shauna RUDD,12,0,12,0
Mercer,C102,U.S. House,6,DEM,Total Votes,90,7,82,1
Mercer,C102,U.S. House,6,DEM,Under Votes,7,0,7,0
Mercer,C102,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,C104,President,,REP,Ryan L. BINKLEY,0,0,0,0
Mercer,C104,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,C104,President,,REP,Ron DeSANTIS,1,0,1,0
Mercer,C104,President,,REP,Donald J. TRUMP,81,11,68,2
Mercer,C104,President,,REP,Chris CHRISTIE,0,0,0,0
Mercer,C104,President,,REP,Nikki R. HALEY,3,0,3,0
Mercer,C104,President,,REP,UNCOMMITTED,2,0,2,0
Mercer,C104,President,,REP,Total Votes,87,11,74,2
Mercer,C104,President,,REP,Under Votes,0,0,0,0
Mercer,C104,President,,REP,Over Votes,0,0,0,0
Mercer,C104,President,,DEM,Joseph R. BIDEN JR.,26,8,15,3
Mercer,C104,President,,DEM,Marianne WILLIAMSON,3,1,2,0
Mercer,C104,President,,DEM,Dean PHILLIPS,2,0,2,0
Mercer,C104,President,,DEM,UNCOMMITTED,11,0,11,0
Mercer,C104,President,,DEM,Total Votes,42,9,30,3
Mercer,C104,President,,DEM,Under Votes,0,0,0,0
Mercer,C104,President,,DEM,Over Votes,0,0,0,0
Mercer,C104,U.S. House,6,DEM,Randy CRAVENS,15,3,11,1
Mercer,C104,U.S. House,6,DEM,Jonathan RICHARDSON,2,1,1,0
Mercer,C104,U.S. House,6,DEM,Todd KELLY,14,2,11,1
Mercer,C104,U.S. House,6,DEM,Don B. PRATT,3,2,1,0
Mercer,C104,U.S. House,6,DEM,Shauna RUDD,5,1,3,1
Mercer,C104,U.S. House,6,DEM,Total Votes,39,9,27,3
Mercer,C104,U.S. House,6,DEM,Under Votes,3,0,3,0
Mercer,C104,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,C105,President,,REP,Ryan L. BINKLEY,0,0,0,0
Mercer,C105,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,C105,President,,REP,Ron DeSANTIS,1,0,1,0
Mercer,C105,President,,REP,Donald J. TRUMP,30,0,30,0
Mercer,C105,President,,REP,Chris CHRISTIE,0,0,0,0
Mercer,C105,President,,REP,Nikki R. HALEY,2,0,2,0
Mercer,C105,President,,REP,UNCOMMITTED,0,0,0,0
Mercer,C105,President,,REP,Total Votes,33,0,33,0
Mercer,C105,President,,REP,Under Votes,0,0,0,0
Mercer,C105,President,,REP,Over Votes,0,0,0,0
Mercer,C105,President,,DEM,Joseph R. BIDEN JR.,4,0,3,1
Mercer,C105,President,,DEM,Marianne WILLIAMSON,0,0,0,0
Mercer,C105,President,,DEM,Dean PHILLIPS,2,0,2,0
Mercer,C105,President,,DEM,UNCOMMITTED,8,0,8,0
Mercer,C105,President,,DEM,Total Votes,14,0,13,1
Mercer,C105,President,,DEM,Under Votes,0,0,0,0
Mercer,C105,President,,DEM,Over Votes,0,0,0,0
Mercer,C105,U.S. House,6,DEM,Randy CRAVENS,2,0,1,1
Mercer,C105,U.S. House,6,DEM,Jonathan RICHARDSON,1,0,1,0
Mercer,C105,U.S. House,6,DEM,Todd KELLY,1,0,1,0
Mercer,C105,U.S. House,6,DEM,Don B. PRATT,2,0,2,0
Mercer,C105,U.S. House,6,DEM,Shauna RUDD,6,0,6,0
Mercer,C105,U.S. House,6,DEM,Total Votes,12,0,11,1
Mercer,C105,U.S. House,6,DEM,Under Votes,2,0,2,0
Mercer,C105,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,D101,President,,REP,Ryan L. BINKLEY,2,0,2,0
Mercer,D101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,D101,President,,REP,Ron DeSANTIS,2,0,2,0
Mercer,D101,President,,REP,Donald J. TRUMP,107,18,86,3
Mercer,D101,President,,REP,Chris CHRISTIE,0,0,0,0
Mercer,D101,President,,REP,Nikki R. HALEY,4,0,4,0
Mercer,D101,President,,REP,UNCOMMITTED,5,0,5,0
Mercer,D101,President,,REP,Total Votes,120,18,99,3
Mercer,D101,President,,REP,Under Votes,0,0,0,0
Mercer,D101,President,,REP,Over Votes,0,0,0,0
Mercer,D101,President,,DEM,Joseph R. BIDEN JR.,28,8,19,1
Mercer,D101,President,,DEM,Marianne WILLIAMSON,4,0,3,1
Mercer,D101,President,,DEM,Dean PHILLIPS,3,0,3,0
Mercer,D101,President,,DEM,UNCOMMITTED,24,3,20,1
Mercer,D101,President,,DEM,Total Votes,59,11,45,3
Mercer,D101,President,,DEM,Under Votes,0,0,0,0
Mercer,D101,President,,DEM,Over Votes,0,0,0,0
Mercer,D101,U.S. House,6,DEM,Randy CRAVENS,16,6,9,1
Mercer,D101,U.S. House,6,DEM,Jonathan RICHARDSON,11,1,10,0
Mercer,D101,U.S. House,6,DEM,Todd KELLY,16,2,14,0
Mercer,D101,U.S. House,6,DEM,Don B. PRATT,4,0,3,1
Mercer,D101,U.S. House,6,DEM,Shauna RUDD,7,0,6,1
Mercer,D101,U.S. House,6,DEM,Total Votes,54,9,42,3
Mercer,D101,U.S. House,6,DEM,Under Votes,5,2,3,0
Mercer,D101,U.S. House,6,DEM,Over Votes,0,0,0,0
Mercer,D102,President,,REP,Ryan L. BINKLEY,0,0,0,0
Mercer,D102,President,,REP,Vivek RAMASWAMY,0,0,0,0
Mercer,D102,President,,REP,Ron DeSANTIS,4,0,4,0
Mercer,D102,President,,REP,Donald J. TRUMP,81,8,72,1
Mercer,D102,President,,REP,Chris CHRISTIE,2,0,2,0
Mercer,D102,President,,REP,Nikki R. HALEY,5,2,3,0
Mercer,D102,President,,REP,UNCOMMITTED,6,0,5,1
Mercer,D102,President,,REP,Total Votes,98,10,86,2
Mercer,D102,President,,REP,Under Votes,1,0,0,1
Mercer,D102,President,,REP,Over Votes,0,0,0,0
Mercer,D102,President,,DEM,Joseph R. BIDEN JR.,30,6,23,1
Mercer,D102,President,,DEM,Marianne WILLIAMSON,3,0,3,0
Mercer,D102,President,,DEM,Dean PHILLIPS,4,0,4,0
Mercer,D102,President,,DEM,UNCOMMITTED,18,4,14,0
Mercer,D102,President,,DEM,Total Votes,55,10,44,1
Mercer,D102,President,,DEM,Under Votes,2,0,2,0
Mercer,D102,President,,DEM,Over Votes,0,0,0,0
