county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Bourbon,B101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Bourbon,B101,President,,REP,Vivek RAMASWAMY,2,0,2,0
Bourbon,B101,President,,REP,Ron DeSANTIS,7,0,7,0
Bourbon,B101,President,,REP,Donald J. TRUMP,102,9,89,4
Bourbon,B101,President,,REP,Chris CHRISTIE,1,0,1,0
Bourbon,B101,President,,REP,Nikki R. HALEY,6,3,3,0
Bourbon,B101,President,,REP,UNCOMMITTED,5,0,3,2
Bourbon,B101,President,,REP,Total Votes,123,12,105,6
Bourbon,B101,President,,REP,Under Votes,0,0,0,0
Bourbon,B101,President,,REP,Over Votes,0,0,0,0
Bourbon,B101,President,,DEM,Joseph R. BIDEN JR.,69,17,46,6
Bourbon,B101,President,,DEM,Marianne WILLIAMSON,11,1,10,0
Bourbon,B101,President,,DEM,Dean PHILLIPS,6,1,5,0
Bourbon,B101,President,,DEM,UNCOMMITTED,31,5,24,2
Bourbon,B101,President,,DEM,Total Votes,117,24,85,8
Bourbon,B101,President,,DEM,Under Votes,0,0,0,0
Bourbon,B101,President,,DEM,Over Votes,0,0,0,0
Bourbon,B101,U.S. House,6,DEM,Randy CRAVENS,34,7,23,4
Bourbon,B101,U.S. House,6,DEM,Jonathan RICHARDSON,10,0,10,0
Bourbon,B101,U.S. House,6,DEM,Todd KELLY,34,11,20,3
Bourbon,B101,U.S. House,6,DEM,Don B. PRATT,10,3,7,0
Bourbon,B101,U.S. House,6,DEM,Shauna RUDD,21,2,18,1
Bourbon,B101,U.S. House,6,DEM,Total Votes,109,23,78,8
Bourbon,B101,U.S. House,6,DEM,Under Votes,8,1,7,0
Bourbon,B101,U.S. House,6,DEM,Over Votes,0,0,0,0
Bourbon,C101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Bourbon,C101,President,,REP,Vivek RAMASWAMY,2,0,2,0
Bourbon,C101,President,,REP,Ron DeSANTIS,3,0,3,0
Bourbon,C101,President,,REP,Donald J. TRUMP,78,10,59,9
Bourbon,C101,President,,REP,Chris CHRISTIE,2,0,2,0
Bourbon,C101,President,,REP,Nikki R. HALEY,17,1,15,1
Bourbon,C101,President,,REP,UNCOMMITTED,2,0,2,0
Bourbon,C101,President,,REP,Total Votes,104,11,83,10
Bourbon,C101,President,,REP,Under Votes,0,0,0,0
Bourbon,C101,President,,REP,Over Votes,0,0,0,0
Bourbon,C101,President,,DEM,Joseph R. BIDEN JR.,75,22,48,5
Bourbon,C101,President,,DEM,Marianne WILLIAMSON,8,3,5,0
Bourbon,C101,President,,DEM,Dean PHILLIPS,7,0,7,0
Bourbon,C101,President,,DEM,UNCOMMITTED,21,2,17,2
Bourbon,C101,President,,DEM,Total Votes,111,27,77,7
Bourbon,C101,President,,DEM,Under Votes,0,0,0,0
Bourbon,C101,President,,DEM,Over Votes,0,0,0,0
Bourbon,C101,U.S. House,6,DEM,Randy CRAVENS,27,10,17,0
Bourbon,C101,U.S. House,6,DEM,Jonathan RICHARDSON,14,6,6,2
Bourbon,C101,U.S. House,6,DEM,Todd KELLY,27,1,24,2
Bourbon,C101,U.S. House,6,DEM,Don B. PRATT,13,4,8,1
Bourbon,C101,U.S. House,6,DEM,Shauna RUDD,21,4,17,0
Bourbon,C101,U.S. House,6,DEM,Total Votes,102,25,72,5
Bourbon,C101,U.S. House,6,DEM,Under Votes,9,2,5,2
Bourbon,C101,U.S. House,6,DEM,Over Votes,0,0,0,0
Bourbon,D101,President,,REP,Ryan L. BINKLEY,1,0,1,0
Bourbon,D101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Bourbon,D101,President,,REP,Ron DeSANTIS,7,1,6,0
Bourbon,D101,President,,REP,Donald J. TRUMP,104,14,90,0
Bourbon,D101,President,,REP,Chris CHRISTIE,3,1,2,0
Bourbon,D101,President,,REP,Nikki R. HALEY,5,4,1,0
Bourbon,D101,President,,REP,UNCOMMITTED,4,0,4,0
Bourbon,D101,President,,REP,Total Votes,124,20,104,0
Bourbon,D101,President,,REP,Under Votes,0,0,0,0
Bourbon,D101,President,,REP,Over Votes,0,0,0,0
Bourbon,D101,President,,DEM,Joseph R. BIDEN JR.,60,14,43,3
Bourbon,D101,President,,DEM,Marianne WILLIAMSON,14,1,13,0
Bourbon,D101,President,,DEM,Dean PHILLIPS,4,1,3,0
Bourbon,D101,President,,DEM,UNCOMMITTED,24,2,21,1
Bourbon,D101,President,,DEM,Total Votes,102,18,80,4
Bourbon,D101,President,,DEM,Under Votes,1,0,1,0
Bourbon,D101,President,,DEM,Over Votes,0,0,0,0
Bourbon,D101,U.S. House,6,DEM,Randy CRAVENS,21,6,14,1
Bourbon,D101,U.S. House,6,DEM,Jonathan RICHARDSON,12,2,9,1
Bourbon,D101,U.S. House,6,DEM,Todd KELLY,24,2,21,1
Bourbon,D101,U.S. House,6,DEM,Don B. PRATT,19,3,16,0
Bourbon,D101,U.S. House,6,DEM,Shauna RUDD,18,4,14,0
Bourbon,D101,U.S. House,6,DEM,Total Votes,94,17,74,3
Bourbon,D101,U.S. House,6,DEM,Under Votes,9,1,7,1
Bourbon,D101,U.S. House,6,DEM,Over Votes,0,0,0,0
Bourbon,E101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Bourbon,E101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Bourbon,E101,President,,REP,Ron DeSANTIS,4,1,3,0
Bourbon,E101,President,,REP,Donald J. TRUMP,116,23,76,17
Bourbon,E101,President,,REP,Chris CHRISTIE,1,0,0,1
Bourbon,E101,President,,REP,Nikki R. HALEY,13,3,10,0
Bourbon,E101,President,,REP,UNCOMMITTED,11,0,5,6
Bourbon,E101,President,,REP,Total Votes,145,27,94,24
Bourbon,E101,President,,REP,Under Votes,1,0,1,0
Bourbon,E101,President,,REP,Over Votes,0,0,0,0
Bourbon,E101,President,,DEM,Joseph R. BIDEN JR.,83,15,43,25
Bourbon,E101,President,,DEM,Marianne WILLIAMSON,12,4,5,3
Bourbon,E101,President,,DEM,Dean PHILLIPS,7,1,6,0
Bourbon,E101,President,,DEM,UNCOMMITTED,38,5,27,6
Bourbon,E101,President,,DEM,Total Votes,140,25,81,34
Bourbon,E101,President,,DEM,Under Votes,2,1,1,0
Bourbon,E101,President,,DEM,Over Votes,0,0,0,0
Bourbon,E101,U.S. House,6,DEM,Randy CRAVENS,34,7,23,4
Bourbon,E101,U.S. House,6,DEM,Jonathan RICHARDSON,15,3,5,7
