county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Clark,A101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Clark,A101,President,,REP,Vivek RAMASWAMY,0,0,0,0
Clark,A101,President,,REP,Ron DeSANTIS,2,1,1,0
Clark,A101,President,,REP,Donald J. TRUMP,96,17,78,1
Clark,A101,President,,REP,Chris CHRISTIE,2,0,2,0
Clark,A101,President,,REP,Nikki R. HALEY,16,3,13,0
Clark,A101,President,,REP,UNCOMMITTED,2,0,2,0
Clark,A101,President,,REP,Total Votes,118,21,96,1
Clark,A101,President,,REP,Under Votes,0,0,0,0
Clark,A101,President,,REP,Over Votes,0,0,0,0
Clark,A101,President,,DEM,Joseph R. BIDEN JR.,74,17,54,3
Clark,A101,President,,DEM,Marianne WILLIAMSON,4,1,3,0
Clark,A101,President,,DEM,Dean PHILLIPS,3,2,1,0
Clark,A101,President,,DEM,UNCOMMITTED,18,5,13,0
Clark,A101,President,,DEM,Total Votes,99,25,71,3
Clark,A101,President,,DEM,Under Votes,1,0,0,1
Clark,A101,President,,DEM,Over Votes,0,0,0,0
Clark,A101,U.S. House,6,DEM,Randy CRAVENS,19,6,13,0
Clark,A101,U.S. House,6,DEM,Jonathan RICHARDSON,13,4,9,0
Clark,A101,U.S. House,6,DEM,Todd KELLY,29,6,20,3
Clark,A101,U.S. House,6,DEM,Don B. PRATT,13,5,8,0
Clark,A101,U.S. House,6,DEM,Shauna RUDD,22,4,18,0
Clark,A101,U.S. House,6,DEM,Total Votes,96,25,68,3
Clark,A101,U.S. House,6,DEM,Under Votes,4,0,3,1
Clark,A101,U.S. House,6,DEM,Over Votes,0,0,0,0
Clark,A102,President,,REP,Ryan L. BINKLEY,0,0,0,0
Clark,A102,President,,REP,Vivek RAMASWAMY,0,0,0,0
Clark,A102,President,,REP,Ron DeSANTIS,3,0,3,0
Clark,A102,President,,REP,Donald J. TRUMP,45,6,35,4
Clark,A102,President,,REP,Chris CHRISTIE,0,0,0,0
Clark,A102,President,,REP,Nikki R. HALEY,5,1,4,0
Clark,A102,President,,REP,UNCOMMITTED,2,0,2,0
Clark,A102,President,,REP,Total Votes,55,7,44,4
Clark,A102,President,,REP,Under Votes,0,0,0,0
Clark,A102,President,,REP,Over Votes,0,0,0,0
Clark,A102,President,,DEM,Joseph R. BIDEN JR.,37,6,29,2
Clark,A102,President,,DEM,Marianne WILLIAMSON,3,0,3,0
Clark,A102,President,,DEM,Dean PHILLIPS,2,1,1,0
Clark,A102,President,,DEM,UNCOMMITTED,8,0,8,0
Clark,A102,President,,DEM,Total Votes,50,7,41,2
Clark,A102,President,,DEM,Under Votes,1,0,1,0
Clark,A102,President,,DEM,Over Votes,0,0,0,0
Clark,A102,U.S. House,6,DEM,Randy CRAVENS,13,1,11,1
Clark,A102,U.S. House,6,DEM,Jonathan RICHARDSON,4,0,4,0
Clark,A102,U.S. House,6,DEM,Todd KELLY,18,2,15,1
Clark,A102,U.S. House,6,DEM,Don B. PRATT,3,2,1,0
Clark,A102,U.S. House,6,DEM,Shauna RUDD,7,2,5,0
Clark,A102,U.S. House,6,DEM,Total Votes,45,7,36,2
Clark,A102,U.S. House,6,DEM,Under Votes,6,0,6,0
Clark,A102,U.S. House,6,DEM,Over Votes,0,0,0,0
Clark,A103,President,,REP,Ryan L. BINKLEY,0,0,0,0
Clark,A103,President,,REP,Vivek RAMASWAMY,0,0,0,0
Clark,A103,President,,REP,Ron DeSANTIS,4,1,3,0
Clark,A103,President,,REP,Donald J. TRUMP,21,2,18,1
Clark,A103,President,,REP,Chris CHRISTIE,0,0,0,0
Clark,A103,President,,REP,Nikki R. HALEY,9,1,7,1
Clark,A103,President,,REP,UNCOMMITTED,2,0,2,0
Clark,A103,President,,REP,Total Votes,36,4,30,2
Clark,A103,President,,REP,Under Votes,0,0,0,0
Clark,A103,President,,REP,Over Votes,0,0,0,0
Clark,A103,President,,DEM,Joseph R. BIDEN JR.,30,7,23,0
Clark,A103,President,,DEM,Marianne WILLIAMSON,1,0,1,0
Clark,A103,President,,DEM,Dean PHILLIPS,1,1,0,0
Clark,A103,President,,DEM,UNCOMMITTED,8,4,4,0
Clark,A103,President,,DEM,Total Votes,40,12,28,0
Clark,A103,President,,DEM,Under Votes,0,0,0,0
Clark,A103,President,,DEM,Over Votes,0,0,0,0
Clark,A103,U.S. House,6,DEM,Randy CRAVENS,5,2,3,0
Clark,A103,U.S. House,6,DEM,Jonathan RICHARDSON,7,3,4,0
Clark,A103,U.S. House,6,DEM,Todd KELLY,14,2,12,0
Clark,A103,U.S. House,6,DEM,Don B. PRATT,4,1,3,0
Clark,A103,U.S. House,6,DEM,Shauna RUDD,3,1,2,0
Clark,A103,U.S. House,6,DEM,Total Votes,33,9,24,0
Clark,A103,U.S. House,6,DEM,Under Votes,7,3,4,0
Clark,A103,U.S. House,6,DEM,Over Votes,0,0,0,0
Clark,A104,President,,REP,Ryan L. BINKLEY,0,0,0,0
Clark,A104,President,,REP,Vivek RAMASWAMY,0,0,0,0
Clark,A104,President,,REP,Ron DeSANTIS,4,0,4,0
Clark,A104,President,,REP,Donald J. TRUMP,72,10,62,0
Clark,A104,President,,REP,Chris CHRISTIE,1,0,1,0
Clark,A104,President,,REP,Nikki R. HALEY,6,0,6,0
Clark,A104,President,,REP,UNCOMMITTED,5,1,3,1
Clark,A104,President,,REP,Total Votes,88,11,76,1
Clark,A104,President,,REP,Under Votes,0,0,0,0
Clark,A104,President,,REP,Over Votes,0,0,0,0
Clark,A104,President,,DEM,Joseph R. BIDEN JR.,47,9,38,0
Clark,A104,President,,DEM,Marianne WILLIAMSON,1,0,1,0
Clark,A104,President,,DEM,Dean PHILLIPS,4,0,4,0
Clark,A104,President,,DEM,UNCOMMITTED,14,1,13,0
Clark,A104,President,,DEM,Total Votes,66,10,56,0
Clark,A104,President,,DEM,Under Votes,0,0,0,0
Clark,A104,President,,DEM,Over Votes,0,0,0,0
Clark,A104,U.S. House,6,DEM,Randy CRAVENS,18,4,14,0
Clark,A104,U.S. House,6,DEM,Jonathan RICHARDSON,5,0,5,0
Clark,A104,U.S. House,6,DEM,Todd KELLY,22,2,20,0
Clark,A104,U.S. House,6,DEM,Don B. PRATT,5,0,5,0
Clark,A104,U.S. House,6,DEM,Shauna RUDD,12,2,10,0
Clark,A104,U.S. House,6,DEM,Total Votes,62,8,54,0
Clark,A104,U.S. House,6,DEM,Under Votes,4,2,2,0
Clark,A104,U.S. House,6,DEM,Over Votes,0,0,0,0
Clark,A105,President,,REP,Ryan L. BINKLEY,2,0,2,0
Clark,A105,President,,REP,Vivek RAMASWAMY,0,0,0,0
Clark,A105,President,,REP,Ron DeSANTIS,2,0,2,0
Clark,A105,President,,REP,Donald J. TRUMP,62,22,38,2
Clark,A105,President,,REP,Chris CHRISTIE,0,0,0,0
Clark,A105,President,,REP,Nikki R. HALEY,8,3,5,0
Clark,A105,President,,REP,UNCOMMITTED,3,1,2,0
Clark,A105,President,,REP,Total Votes,77,26,49,2
Clark,A105,President,,REP,Under Votes,0,0,0,0
Clark,A105,President,,REP,Over Votes,0,0,0,0
Clark,A105,President,,DEM,Joseph R. BIDEN JR.,35,8,24,3
Clark,A105,President,,DEM,Marianne WILLIAMSON,4,1,3,0
Clark,A105,President,,DEM,Dean PHILLIPS,0,0,0,0
Clark,A105,President,,DEM,UNCOMMITTED,3,0,3,0
Clark,A105,President,,DEM,Total Votes,42,9,30,3
Clark,A105,President,,DEM,Under Votes,0,0,0,0
Clark,A105,President,,DEM,Over Votes,0,0,0,0
Clark,A105,U.S. House,6,DEM,Randy CRAVENS,15,6,8,1
Clark,A105,U.S. House,6,DEM,Jonathan RICHARDSON,3,0,3,0
Clark,A105,U.S. House,6,DEM,Todd KELLY,15,0,15,0
Clark,A105,U.S. House,6,DEM,Don B. PRATT,0,0,0,0
Clark,A105,U.S. House,6,DEM,Shauna RUDD,7,2,3,2
Clark,A105,U.S. House,6,DEM,Total Votes,40,8,29,3
Clark,A105,U.S. House,6,DEM,Under Votes,2,1,1,0
Clark,A105,U.S. House,6,DEM,Over Votes,0,0,0,0
Clark,B102,President,,REP,Ryan L. BINKLEY,1,0,1,0
Clark,B102,President,,REP,Vivek RAMASWAMY,0,0,0,0
Clark,B102,President,,REP,Ron DeSANTIS,11,3,8,0
Clark,B102,President,,REP,Donald J. TRUMP,86,16,68,2
Clark,B102,President,,REP,Chris CHRISTIE,0,0,0,0
Clark,B102,President,,REP,Nikki R. HALEY,6,1,5,0
Clark,B102,President,,REP,UNCOMMITTED,1,0,1,0
Clark,B102,President,,REP,Total Votes,105,20,83,2
Clark,B102,President,,REP,Under Votes,0,0,0,0
Clark,B102,President,,REP,Over Votes,0,0,0,0
Clark,B102,President,,DEM,Joseph R. BIDEN JR.,80,25,54,1
Clark,B102,President,,DEM,Marianne WILLIAMSON,3,0,3,0
Clark,B102,President,,DEM,Dean PHILLIPS,4,0,4,0
Clark,B102,President,,DEM,UNCOMMITTED,20,2,18,0
Clark,B102,President,,DEM,Total Votes,107,27,79,1
Clark,B102,President,,DEM,Under Votes,1,1,0,0
