county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Montgomery,A101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Montgomery,A101,President,,REP,Vivek RAMASWAMY,2,1,1,0
Montgomery,A101,President,,REP,Ron DeSANTIS,14,1,13,0
Montgomery,A101,President,,REP,Donald J. TRUMP,351,89,257,5
Montgomery,A101,President,,REP,Chris CHRISTIE,2,2,0,0
Montgomery,A101,President,,REP,Nikki R. HALEY,21,1,19,1
Montgomery,A101,President,,REP,UNCOMMITTED,9,3,6,0
Montgomery,A101,President,,REP,Total Votes,399,97,296,6
Montgomery,A101,President,,REP,Under Votes,0,0,0,0
Montgomery,A101,President,,REP,Over Votes,0,0,0,0
Montgomery,A101,President,,DEM,Joseph R. BIDEN JR.,249,81,153,15
Montgomery,A101,President,,DEM,Marianne WILLIAMSON,33,8,25,0
Montgomery,A101,President,,DEM,Dean PHILLIPS,21,7,14,0
Montgomery,A101,President,,DEM,UNCOMMITTED,78,18,59,1
Montgomery,A101,President,,DEM,Total Votes,381,114,251,16
Montgomery,A101,President,,DEM,Under Votes,6,1,5,0
Montgomery,A101,President,,DEM,Over Votes,0,0,0,0
Montgomery,A101,U.S. House,6,REP,Randy CRAVENS,76,27,45,4
Montgomery,A101,U.S. House,6,REP,Jonathan RICHARDSON,47,8,39,0
Montgomery,A101,U.S. House,6,REP,Todd KELLY,95,29,64,2
Montgomery,A101,U.S. House,6,REP,Don B. PRATT,38,16,19,3
Montgomery,A101,U.S. House,6,REP,Shauna RUDD,84,21,56,7
Montgomery,A101,U.S. House,6,REP,Total Votes,340,101,223,16
Montgomery,A101,U.S. House,6,REP,Under Votes,47,14,33,0
Montgomery,A101,U.S. House,6,REP,Over Votes,0,0,0,0
Montgomery,B101,President,,REP,Ryan L. BINKLEY,3,0,3,0
Montgomery,B101,President,,REP,Vivek RAMASWAMY,5,0,5,0
Montgomery,B101,President,,REP,Ron DeSANTIS,17,2,15,0
Montgomery,B101,President,,REP,Donald J. TRUMP,472,104,360,8
Montgomery,B101,President,,REP,Chris CHRISTIE,2,1,1,0
Montgomery,B101,President,,REP,Nikki R. HALEY,29,4,25,0
Montgomery,B101,President,,REP,UNCOMMITTED,17,3,14,0
Montgomery,B101,President,,REP,Total Votes,545,114,423,8
Montgomery,B101,President,,REP,Under Votes,2,2,0,0
Montgomery,B101,President,,REP,Over Votes,0,0,0,0
Montgomery,B101,President,,DEM,Joseph R. BIDEN JR.,297,97,191,9
Montgomery,B101,President,,DEM,Marianne WILLIAMSON,34,2,32,0
Montgomery,B101,President,,DEM,Dean PHILLIPS,25,3,22,0
Montgomery,B101,President,,DEM,UNCOMMITTED,104,13,90,1
Montgomery,B101,President,,DEM,Total Votes,460,115,335,10
Montgomery,B101,President,,DEM,Under Votes,20,5,15,0
Montgomery,B101,President,,DEM,Over Votes,0,0,0,0
Montgomery,B101,President,6,REP,Randy CRAVENS,91,38,50,3
Montgomery,B101,President,6,REP,Jonathan RICHARDSON,76,17,58,1
Montgomery,B101,President,6,REP,Todd KELLY,92,25,67,0
Montgomery,B101,President,6,REP,Don B. PRATT,26,5,20,1
Montgomery,B101,President,6,REP,Shauna RUDD,122,15,103,4
Montgomery,B101,President,6,REP,Total Votes,407,100,298,9
Montgomery,B101,President,6,REP,Under Votes,73,20,52,1
Montgomery,B101,President,6,REP,Over Votes,0,0,0,0
Montgomery,C101,President,,REP,Ryan L. BINKLEY,0,0,0,0
Montgomery,C101,President,,REP,Vivek RAMASWAMY,2,0,2,0
Montgomery,C101,President,,REP,Ron DeSANTIS,7,1,6,0
Montgomery,C101,President,,REP,Donald J. TRUMP,379,67,307,5
Montgomery,C101,President,,REP,Chris CHRISTIE,1,1,0,0
Montgomery,C101,President,,REP,Nikki R. HALEY,9,3,6,0
Montgomery,C101,President,,REP,UNCOMMITTED,4,0,2,2
Montgomery,C101,President,,REP,Total Votes,402,72,323,7
Montgomery,C101,President,,REP,Under Votes,0,0,0,0
Montgomery,C101,President,,REP,Over Votes,0,0,0,0
Montgomery,C101,President,,DEM,Joseph R. BIDEN JR.,131,45,75,11
Montgomery,C101,President,,DEM,Marianne WILLIAMSON,29,7,22,0
Montgomery,C101,President,,DEM,Dean PHILLIPS,21,2,19,0
Montgomery,C101,President,,DEM,UNCOMMITTED,83,13,70,0
Montgomery,C101,President,,DEM,Total Votes,264,67,186,11
Montgomery,C101,President,,DEM,Under Votes,6,0,4,2
Montgomery,C101,President,,DEM,Over Votes,0,0,0,0
Montgomery,C101,U.S. House,6,REP,Randy CRAVENS,45,14,29,2
Montgomery,C101,U.S. House,6,REP,Jonathan RICHARDSON,41,9,30,2
Montgomery,C101,U.S. House,6,REP,Todd KELLY,63,18,44,1
Montgomery,C101,U.S. House,6,REP,Don B. PRATT,26,8,18,0
Montgomery,C101,U.S. House,6,REP,Shauna RUDD,70,10,53,7
Montgomery,C101,U.S. House,6,REP,Total Votes,245,59,174,12
Montgomery,C101,U.S. House,6,REP,Under Votes,25,8,16,1
Montgomery,C101,U.S. House,6,REP,Over Votes,0,0,0,0
