county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Lincoln,A101,STRAIGHT PARTY,,REP,Republican Party,260,100,130,30
Lincoln,A101,STRAIGHT PARTY,,DEM,Democratic Party,67,22,28,17
Lincoln,A101,STRAIGHT PARTY,,KY,Kentucky Party,5,1,4,0
Lincoln,A101,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0
Lincoln,A101,STRAIGHT PARTY,,,Total Votes,332,123,162,47
Lincoln,A101,STRAIGHT PARTY,,,Under Votes,275,92,123,60
Lincoln,A101,STRAIGHT PARTY,,,Over Votes,1,0,1,0
Lincoln,A101,President,,REP,Donald J. TRUMP / JD VANCE,459,166,233,60
Lincoln,A101,President,,DEM,Kamala D. HARRIS / Tim WALZ,137,46,48,43
Lincoln,A101,President,,KY,Jill  STEIN / Samson KPADENOU,2,0,1,1
Lincoln,A101,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,5,1,2,2
Lincoln,A101,President,,IND,Shiva AYYADURAI / Crystal ELLIS,1,1,0,0
Lincoln,A101,President,,LIB,Chase OLIVER / Mike TER MAAT,1,0,1,0
Lincoln,A101,President,,,Write In Total,0,0,0,0
Lincoln,A101,President,,,Total Votes,605,214,285,106
Lincoln,A101,President,,,Under Votes,3,1,1,1
Lincoln,A101,President,,,Over Votes,0,0,0,0
Lincoln,A101,U.S. House,5,REP,Hal ROGERS,505,176,253,76
Lincoln,A101,U.S. House,5,,Total Votes,505,176,253,76
Lincoln,A101,U.S. House,5,,Under Votes,103,39,33,31
Lincoln,A101,U.S. House,5,,Over Votes,0,0,0,0
Lincoln,A101,State Senate,21,REP,Brandon J. STORM,495,171,252,72
Lincoln,A101,State Senate,21,,Total Votes,495,171,252,72
Lincoln,A101,State Senate,21,,Under Votes,113,44,34,35
Lincoln,A101,State Senate,21,,Over Votes,0,0,0,0
Lincoln,A101,State House,80,REP,David MEADE,504,178,252,74
Lincoln,A101,State House,80,,Total Votes,504,178,252,74
Lincoln,A101,State House,80,,Under Votes,104,37,34,33
Lincoln,A101,State House,80,,Over Votes,0,0,0,0
Lincoln,A101,Commonwealth's Attorney,28,REP,David L. DALTON,491,171,248,72
Lincoln,A101,Commonwealth's Attorney,28,,Total Votes,491,171,248,72
Lincoln,A101,Commonwealth's Attorney,28,,Under Votes,117,44,38,35
Lincoln,A101,Commonwealth's Attorney,28,,Over Votes,0,0,0,0
Lincoln,A101,Circuit Clerk,,,"Angelia Renee DOOLIN REP ",504,175,254,75
Lincoln,A101,Circuit Clerk,,,Total Votes,504,175,254,75
Lincoln,A101,Circuit Clerk,,,Under Votes,104,40,32,32
Lincoln,A101,Circuit Clerk,,,Over Votes,0,0,0,0
Lincoln,A101,COUNTY SURVEYOR,,,,0,0,0,0
Lincoln,A101,COUNTY SURVEYOR,,,Total Votes,0,0,0,0
Lincoln,A101,COUNTY SURVEYOR,,,Under Votes,608,215,286,107
Lincoln,A101,COUNTY SURVEYOR,,,Over Votes,0,0,0,0
Lincoln,A101,CITY COUNCIL City of Stanford,,,"Jerry G. WILKINSON ",216,65,100,51
Lincoln,A101,CITY COUNCIL City of Stanford,,,"Jason HIGNITE ",168,57,76,35
Lincoln,A101,CITY COUNCIL City of Stanford,,,"Bill MIRACLE ",205,70,90,45
Lincoln,A101,CITY COUNCIL City of Stanford,,,"Eddie CARTER ",186,56,83,47
Lincoln,A101,CITY COUNCIL City of Stanford,,,"Ronnie DEATHERAGE ",195,62,90,43
Lincoln,A101,CITY COUNCIL City of Stanford,,,"Joe TACKETT ",184,61,86,37
