county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Hopkins,A001,STRAIGHT PARTY,,REP,Republican Party,126,13,112,1
Hopkins,A001,STRAIGHT PARTY,,DEM,Democratic Party,37,2,29,6
Hopkins,A001,STRAIGHT PARTY,,KY,Kentucky Party,2,0,2,0
Hopkins,A001,STRAIGHT PARTY,,LIB,Libertarian Party,3,1,2,0
Hopkins,A001,STRAIGHT PARTY,,,Total Votes,168,16,145,7
Hopkins,A001,STRAIGHT PARTY,,,Under Votes,210,25,182,3
Hopkins,A001,STRAIGHT PARTY,,,Over Votes,0,0,0,0
Hopkins,A001,President,,REP,Donald J. TRUMP / JD VANCE,302,34,266,2
Hopkins,A001,President,,DEM,Kamala D. HARRIS / Tim WALZ,71,7,56,8
Hopkins,A001,President,,KY,Jill  STEIN / Samson KPADENOU,2,0,2,0
Hopkins,A001,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,0,0,0,0
Hopkins,A001,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Hopkins,A001,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0
Hopkins,A001,President,,,Write In Total,0,0,0,0
Hopkins,A001,President,,,Total Votes,375,41,324,10
Hopkins,A001,President,,,Under Votes,3,0,3,0
Hopkins,A001,President,,,Over Votes,0,0,0,0
Hopkins,A001,U.S. House,1,REP,James R. COMER,288,31,255,2
Hopkins,A001,U.S. House,1,DEM,Erin MARSHALL,81,9,64,8
Hopkins,A001,U.S. House,1,,Total Votes,369,40,319,10
Hopkins,A001,U.S. House,1,,Under Votes,9,1,8,0
Hopkins,A001,U.S. House,1,,Over Votes,0,0,0,0
Hopkins,A001,State House,4,REP,D. Wade WILLIAMS,300,32,266,2
Hopkins,A001,State House,4,DEM,Lloyd SMITH,70,8,54,8
Hopkins,A001,State House,4,,Total Votes,370,40,320,10
Hopkins,A001,State House,4,,Under Votes,8,1,7,0
Hopkins,A001,State House,4,,Over Votes,0,0,0,0
Hopkins,A001,Commonwealth's Attorney,4,REP,Kathryn Hibbs SENTER,297,34,259,4
Hopkins,A001,Commonwealth's Attorney,4,,Total Votes,297,34,259,4
Hopkins,A001,Commonwealth's Attorney,4,,Under Votes,81,7,68,6
Hopkins,A001,Commonwealth's Attorney,4,,Over Votes,0,0,0,0
Hopkins,A001,Circuit Clerk,,REP,Tanya Michelle BOWMAN,312,35,272,5
Hopkins,A001,Circuit Clerk,,,Total Votes,312,35,272,5
Hopkins,A001,Circuit Clerk,,,Under Votes,66,6,55,5
Hopkins,A001,Circuit Clerk,,,Over Votes,0,0,0,0
Hopkins,A001,"JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division ",,,"Lisa Payne JONES ",146,19,123,4
Hopkins,A001,"JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division ",,,"Jason Shea FLEMING ",113,12,100,1
Hopkins,A001,"JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division ",,,Total Votes,259,31,223,5
Hopkins,A001,"JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division ",,,Under Votes,119,10,104,5
Hopkins,A001,"JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division ",,,Over Votes,0,0,0,0
Hopkins,A001,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,"Michael CALHOUN ",124,15,104,5
Hopkins,A001,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,"Jason DUNCAN ",109,11,97,1
Hopkins,A001,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,"Mark Alan HERRING ",204,22,181,1
Hopkins,A001,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,Total Votes,437,48,382,7
Hopkins,A001,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,,,Under Votes,1075,116,926,33
