county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Logan,A101,STRAIGHT PARTY,,REP,Republican Party,770,328,417,25
Logan,A101,STRAIGHT PARTY,,DEM,Democratic Party,256,110,119,27
Logan,A101,STRAIGHT PARTY,,KY,Kentucky Party,15,4,10,1
Logan,A101,STRAIGHT PARTY,,LIB,Libertarian Party,6,1,5,0
Logan,A101,STRAIGHT PARTY,,,Total Votes,1047,443,551,53
Logan,A101,STRAIGHT PARTY,,,Under Votes,992,460,477,55
Logan,A101,STRAIGHT PARTY,,,Over Votes,2,0,1,1
Logan,A101,President,,REP,Donald J. TRUMP / JD VANCE,1550,692,801,57
Logan,A101,President,,DEM,Kamala D. HARRIS / Tim WALZ,448,199,202,47
Logan,A101,President,,KY,Jill  STEIN / Samson KPADENOU,5,0,5,0
Logan,A101,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,21,6,11,4
Logan,A101,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0
Logan,A101,President,,LIB,Chase OLIVER / Mike TER MAAT,4,2,2,0
Logan,A101,President,,,Write In Total,1,1,0,0
Logan,A101,President,,,Total Votes,2029,900,1021,108
Logan,A101,President,,,Under Votes,11,3,8,0
Logan,A101,President,,,Over Votes,1,0,0,1
Logan,A101,U.S. House,1,REP,James R. COMER,1556,691,809,56
Logan,A101,U.S. House,1,DEM,Erin MARSHALL,441,191,202,48
Logan,A101,U.S. House,1,,Total Votes,1997,882,1011,104
Logan,A101,U.S. House,1,,Under Votes,44,21,18,5
Logan,A101,U.S. House,1,,Over Votes,0,0,0,0
Logan,A101,State House,16,REP,Jason PETRIE,1707,750,890,67
Logan,A101,State House,16,,Total Votes,1707,750,890,67
Logan,A101,State House,16,,Under Votes,334,153,139,42
Logan,A101,State House,16,,Over Votes,0,0,0,0
Logan,A101,Commonwealth's Attorney,7,REP,Neil KERR,1706,740,899,67
Logan,A101,Commonwealth's Attorney,7,,Total Votes,1706,740,899,67
Logan,A101,Commonwealth's Attorney,7,,Under Votes,334,163,129,42
Logan,A101,Commonwealth's Attorney,7,,Over Votes,1,0,1,0
Logan,A101,Circuit Clerk,,,"Mary J. ORANGE REP ",1721,742,907,72
Logan,A101,Circuit Clerk,,,Total Votes,1721,742,907,72
Logan,A101,Circuit Clerk,,,Under Votes,318,161,120,37
Logan,A101,Circuit Clerk,,,Over Votes,2,0,2,0
Logan,A101,JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division,,,"Lisa Payne JONES ",816,347,440,29
Logan,A101,JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division,,,"Jason Shea FLEMING ",560,213,319,28
Logan,A101,JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division,,,Total Votes,1376,560,759,57
Logan,A101,JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division,,,Under Votes,664,343,269,52
Logan,A101,JUDGE of the COURT of APPEALS 1st Appellate District 2nd Division,,,Over Votes,1,0,1,0
Logan,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,North,,Charles MILES JR.,967,399,523,45
Logan,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,North,,John WALPOLE JR.,890,368,477,45
Logan,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,North,,Jonathan EPLEY (W),7,4,3,0
Logan,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,North,,Total Votes,1864,771,1003,90
Logan,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,North,,Under Votes,6300,2841,3113,346
Logan,A101,SOIL and WATER CONSERVATION DISTRICT SUPERVISORS,North,,Over Votes,0,0,0,0
Logan,A101,Board of Education,3,,Lynette BAKER,608,265,326,17
Logan,A101,Board of Education,3,,Total Votes,608,265,326,17
Logan,A101,Board of Education,3,,Under Votes,281,145,119,17
Logan,A101,Board of Education,3,,Over Votes,1,0,1,0
Logan,A101,Board of Education,4,,Barry J. SILVEY,170,69,97,4
Logan,A101,Board of Education,4,,Total Votes,170,69,97,4
Logan,A101,Board of Education,4,,Under Votes,60,30,24,6
Logan,A101,Board of Education,4,,Over Votes,0,0,0,0
Logan,A101,Board of Education,Russellville Independent School District,,Valerie CROSS,307,126,162,19
Logan,A101,Board of Education,Russellville Independent School District,,Phyllis TOWNSEND,192,75,102,15
Logan,A101,Board of Education,Russellville Independent School District,,Phillip Eugene WEST,278,111,145,22
Logan,A101,Board of Education,Russellville Independent School District,,Shawnri GAMBLE,213,83,113,17
Logan,A101,Board of Education,Russellville Independent School District,,Total Votes,990,395,522,73
Logan,A101,Board of Education,Russellville Independent School District,,Under Votes,570,259,272,39
Logan,A101,Board of Education,Russellville Independent School District,,Over Votes,3,2,1,0
Logan,A101,CITY COUNCIL City of Russell,,,"Richard EWALD ",318,139,151,28
Logan,A101,CITY COUNCIL City of Russell,,,"Pat Walpole BELL ",354,156,167,31
Logan,A101,CITY COUNCIL City of Russell,,,"Diane Gilliam WALKER ",373,154,191,28
Logan,A101,CITY COUNCIL City of Russell,,,"Sandra F. KINSER ",427,179,210,38
Logan,A101,CITY COUNCIL City of Russell,,,"Rafique ""Ray"" WILSON ",233,90,116,27
Logan,A101,CITY COUNCIL City of Russell,,,"Jimmy DAVENPORT ",429,176,224,29
Logan,A101,CITY COUNCIL City of Russell,,,"Larry WILCUTT ",341,144,167,30
Logan,A101,CITY COUNCIL City of Russell,,,Total Votes,2475,1038,1226,211
Logan,A101,CITY COUNCIL City of Russell,,,Under Votes,2151,912,1114,125
Logan,A101,CITY COUNCIL City of Russell,,,Over Votes,2,2,0,0
Logan,A101,CONSTITUTIONAL AMENDMENT 1,,,"YES ",1222,551,608,63
Logan,A101,CONSTITUTIONAL AMENDMENT 1,,,"NO ",657,257,367,33
Logan,A101,CONSTITUTIONAL AMENDMENT 1,,,Total Votes,1879,808,975,96
Logan,A101,CONSTITUTIONAL AMENDMENT 1,,,Under Votes,153,92,48,13
Logan,A101,CONSTITUTIONAL AMENDMENT 1,,,Over Votes,9,3,6,0
Logan,A101,CONSTITUTIONAL AMENDMENT 2,,,YES,679,301,343,35
Logan,A101,CONSTITUTIONAL AMENDMENT 2,,,NO,1247,539,645,63
Logan,A101,CONSTITUTIONAL AMENDMENT 2,,,Total Votes,1926,840,988,98
Logan,A101,CONSTITUTIONAL AMENDMENT 2,,,Under Votes,112,62,39,11
Logan,A101,CONSTITUTIONAL AMENDMENT 2,,,Over Votes,3,1,2,0
Logan,A101,QUESTION-LOGAN CANNABIS,,,YES,1290,526,712,52
Logan,A101,QUESTION-LOGAN CANNABIS,,,NO,632,313,276,43
Logan,A101,QUESTION-LOGAN CANNABIS,,,Total Votes,1922,839,988,95
Logan,A101,QUESTION-LOGAN CANNABIS,,,Under Votes,117,63,40,14
Logan,A101,QUESTION-LOGAN CANNABIS,,,Over Votes,2,1,1,0
Logan,B101,STRAIGHT PARTY,,REP,Republican Party,797,281,466,50
Logan,B101,STRAIGHT PARTY,,DEM,Democratic Party,331,124,165,42
Logan,B101,STRAIGHT PARTY,,KY,Kentucky Party,8,2,6,0
Logan,B101,STRAIGHT PARTY,,LIB,Libertarian Party,11,4,7,0
Logan,B101,STRAIGHT PARTY,,,Total Votes,1147,411,644,92
Logan,B101,STRAIGHT PARTY,,,Under Votes,1124,397,661,66
Logan,B101,STRAIGHT PARTY,,,Over Votes,4,1,3,0
Logan,B101,President,,REP,Donald J. TRUMP / JD VANCE,1670,598,978,94
