county,precinct,office,district,party,candidate,votes,election_day
Laurel,A101,U.S. Senate,,,Rand PAUL,122,122
Laurel,A102,U.S. Senate,,,Rand PAUL,48,48
Laurel,A103,U.S. Senate,,,Rand PAUL,108,108
Laurel,A104,U.S. Senate,,,Rand PAUL,95,95
Laurel,A105,U.S. Senate,,,Rand PAUL,84,84
Laurel,A106,U.S. Senate,,,Rand PAUL,126,126
Laurel,A107,U.S. Senate,,,Rand PAUL,95,95
Laurel,A108,U.S. Senate,,,Rand PAUL,59,59
Laurel,B101,U.S. Senate,,,Rand PAUL,97,97
Laurel,B102,U.S. Senate,,,Rand PAUL,91,91
Laurel,B103,U.S. Senate,,,Rand PAUL,124,124
Laurel,B104,U.S. Senate,,,Rand PAUL,53,53
Laurel,B105,U.S. Senate,,,Rand PAUL,112,112
Laurel,B106,U.S. Senate,,,Rand PAUL,80,80
Laurel,C101,U.S. Senate,,,Rand PAUL,25,25
Laurel,C102,U.S. Senate,,,Rand PAUL,50,50
Laurel,C103,U.S. Senate,,,Rand PAUL,66,66
Laurel,C104,U.S. Senate,,,Rand PAUL,105,105
Laurel,C105,U.S. Senate,,,Rand PAUL,64,64
Laurel,C106,U.S. Senate,,,Rand PAUL,52,52
Laurel,C108,U.S. Senate,,,Rand PAUL,81,81
Laurel,C109,U.S. Senate,,,Rand PAUL,117,117
Laurel,C110,U.S. Senate,,,Rand PAUL,100,100
Laurel,D101,U.S. Senate,,,Rand PAUL,130,130
Laurel,D102,U.S. Senate,,,Rand PAUL,89,89
Laurel,D103,U.S. Senate,,,Rand PAUL,75,75
Laurel,D104,U.S. Senate,,,Rand PAUL,58,58
Laurel,D105,U.S. Senate,,,Rand PAUL,97,97
Laurel,D106,U.S. Senate,,,Rand PAUL,91,91
Laurel,D107,U.S. Senate,,,Rand PAUL,74,74
Laurel,D108,U.S. Senate,,,Rand PAUL,69,69
Laurel,E101,U.S. Senate,,,Rand PAUL,84,84
Laurel,E103,U.S. Senate,,,Rand PAUL,81,81
Laurel,E104,U.S. Senate,,,Rand PAUL,112,112
Laurel,E105,U.S. Senate,,,Rand PAUL,108,108
Laurel,E106,U.S. Senate,,,Rand PAUL,162,162
Laurel,E107,U.S. Senate,,,Rand PAUL,68,68
Laurel,E108,U.S. Senate,,,Rand PAUL,58,58
Laurel,F101,U.S. Senate,,,Rand PAUL,77,77
Laurel,F102,U.S. Senate,,,Rand PAUL,163,163
Laurel,F103,U.S. Senate,,,Rand PAUL,37,37
Laurel,F104,U.S. Senate,,,Rand PAUL,133,133
Laurel,F105,U.S. Senate,,,Rand PAUL,138,138
Laurel,F106,U.S. Senate,,,Rand PAUL,75,75
Laurel,F107,U.S. Senate,,,Rand PAUL,62,62
Laurel,ABSENTEE MACHINE,U.S. Senate,,,Rand PAUL,77,77
Laurel,ABSENTEE PAPER,U.S. Senate,,,Rand PAUL,171,171
Laurel,A101,U.S. Senate,,,Stephen Howard SLAUGHTER,10,10
Laurel,A102,U.S. Senate,,,Stephen Howard SLAUGHTER,4,4
Laurel,A103,U.S. Senate,,,Stephen Howard SLAUGHTER,13,13
Laurel,A104,U.S. Senate,,,Stephen Howard SLAUGHTER,11,11
Laurel,A105,U.S. Senate,,,Stephen Howard SLAUGHTER,11,11
Laurel,A106,U.S. Senate,,,Stephen Howard SLAUGHTER,18,18
Laurel,A107,U.S. Senate,,,Stephen Howard SLAUGHTER,9,9
Laurel,A108,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Laurel,B101,U.S. Senate,,,Stephen Howard SLAUGHTER,10,10
Laurel,B102,U.S. Senate,,,Stephen Howard SLAUGHTER,15,15
Laurel,B103,U.S. Senate,,,Stephen Howard SLAUGHTER,13,13
Laurel,B104,U.S. Senate,,,Stephen Howard SLAUGHTER,3,3
Laurel,B105,U.S. Senate,,,Stephen Howard SLAUGHTER,8,8
Laurel,B106,U.S. Senate,,,Stephen Howard SLAUGHTER,12,12
Laurel,C101,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Laurel,C102,U.S. Senate,,,Stephen Howard SLAUGHTER,7,7
Laurel,C103,U.S. Senate,,,Stephen Howard SLAUGHTER,5,5
Laurel,C104,U.S. Senate,,,Stephen Howard SLAUGHTER,13,13
Laurel,C105,U.S. Senate,,,Stephen Howard SLAUGHTER,10,10
Laurel,C106,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Laurel,C108,U.S. Senate,,,Stephen Howard SLAUGHTER,20,20
Laurel,C109,U.S. Senate,,,Stephen Howard SLAUGHTER,14,14
Laurel,C110,U.S. Senate,,,Stephen Howard SLAUGHTER,11,11
Laurel,D101,U.S. Senate,,,Stephen Howard SLAUGHTER,12,12
Laurel,D102,U.S. Senate,,,Stephen Howard SLAUGHTER,22,22
Laurel,D103,U.S. Senate,,,Stephen Howard SLAUGHTER,5,5
Laurel,D104,U.S. Senate,,,Stephen Howard SLAUGHTER,10,10
Laurel,D105,U.S. Senate,,,Stephen Howard SLAUGHTER,12,12
Laurel,D106,U.S. Senate,,,Stephen Howard SLAUGHTER,8,8
Laurel,D107,U.S. Senate,,,Stephen Howard SLAUGHTER,11,11
Laurel,D108,U.S. Senate,,,Stephen Howard SLAUGHTER,9,9
Laurel,E101,U.S. Senate,,,Stephen Howard SLAUGHTER,13,13
Laurel,E103,U.S. Senate,,,Stephen Howard SLAUGHTER,14,14
Laurel,E104,U.S. Senate,,,Stephen Howard SLAUGHTER,12,12
Laurel,E105,U.S. Senate,,,Stephen Howard SLAUGHTER,15,15
Laurel,E106,U.S. Senate,,,Stephen Howard SLAUGHTER,14,14
Laurel,E107,U.S. Senate,,,Stephen Howard SLAUGHTER,4,4
Laurel,E108,U.S. Senate,,,Stephen Howard SLAUGHTER,4,4
Laurel,F101,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Laurel,F102,U.S. Senate,,,Stephen Howard SLAUGHTER,19,19
Laurel,F103,U.S. Senate,,,Stephen Howard SLAUGHTER,9,9
Laurel,F104,U.S. Senate,,,Stephen Howard SLAUGHTER,23,23
Laurel,F105,U.S. Senate,,,Stephen Howard SLAUGHTER,14,14
Laurel,F106,U.S. Senate,,,Stephen Howard SLAUGHTER,5,5
Laurel,F107,U.S. Senate,,,Stephen Howard SLAUGHTER,7,7
Laurel,ABSENTEE MACHINE,U.S. Senate,,,Stephen Howard SLAUGHTER,27,27
Laurel,ABSENTEE PAPER,U.S. Senate,,,Stephen Howard SLAUGHTER,28,28
Laurel,A101,U.S. Senate,,,James R. GOULD,6,6
Laurel,A102,U.S. Senate,,,James R. GOULD,5,5
Laurel,A103,U.S. Senate,,,James R. GOULD,10,10
Laurel,A104,U.S. Senate,,,James R. GOULD,14,14
Laurel,A105,U.S. Senate,,,James R. GOULD,9,9
Laurel,A106,U.S. Senate,,,James R. GOULD,14,14
Laurel,A107,U.S. Senate,,,James R. GOULD,6,6
Laurel,A108,U.S. Senate,,,James R. GOULD,6,6
Laurel,B101,U.S. Senate,,,James R. GOULD,7,7
Laurel,B102,U.S. Senate,,,James R. GOULD,8,8
Laurel,B103,U.S. Senate,,,James R. GOULD,9,9
Laurel,B104,U.S. Senate,,,James R. GOULD,10,10
Laurel,B105,U.S. Senate,,,James R. GOULD,8,8
Laurel,B106,U.S. Senate,,,James R. GOULD,9,9
Laurel,C101,U.S. Senate,,,James R. GOULD,1,1
Laurel,C102,U.S. Senate,,,James R. GOULD,6,6
Laurel,C103,U.S. Senate,,,James R. GOULD,7,7
Laurel,C104,U.S. Senate,,,James R. GOULD,9,9
Laurel,C105,U.S. Senate,,,James R. GOULD,1,1
Laurel,C106,U.S. Senate,,,James R. GOULD,3,3
Laurel,C108,U.S. Senate,,,James R. GOULD,11,11
Laurel,C109,U.S. Senate,,,James R. GOULD,11,11
