county,precinct,office,district,party,candidate,votes,election_day
Johnson,UPPER WARD,U.S. Senate,,,Rand PAUL,39,39
Johnson,MIDDLE WARD,U.S. Senate,,,Rand PAUL,60,60
Johnson,LOWER WARD,U.S. Senate,,,Rand PAUL,30,30
Johnson,BRIDGEFORD,U.S. Senate,,,Rand PAUL,26,26
Johnson,STAFFORDSVILLE,U.S. Senate,,,Rand PAUL,64,64
Johnson,HAGER HILL,U.S. Senate,,,Rand PAUL,67,67
Johnson,SOUTHSIDE,U.S. Senate,,,Rand PAUL,44,44
Johnson,KING ADDITION,U.S. Senate,,,Rand PAUL,70,70
Johnson,EAST POINT,U.S. Senate,,,Rand PAUL,9,9
Johnson,MUDDY BRANCH,U.S. Senate,,,Rand PAUL,30,30
Johnson,WEST VAN LEAR,U.S. Senate,,,Rand PAUL,49,49
Johnson,DANIELS CREEK,U.S. Senate,,,Rand PAUL,34,34
Johnson,POWELL ADDITION,U.S. Senate,,,Rand PAUL,37,37
Johnson,MINGO,U.S. Senate,,,Rand PAUL,48,48
Johnson,VAN LEAR,U.S. Senate,,,Rand PAUL,13,13
Johnson,BUFFALO,U.S. Senate,,,Rand PAUL,29,29
Johnson,GREASY CREEK,U.S. Senate,,,Rand PAUL,45,45
Johnson,WHITEHOUSE,U.S. Senate,,,Rand PAUL,6,6
Johnson,THELMA,U.S. Senate,,,Rand PAUL,35,35
Johnson,MOUTH OF RUSH,U.S. Senate,,,Rand PAUL,57,57
Johnson,OIL SPRINGS,U.S. Senate,,,Rand PAUL,52,52
Johnson,BARNETTS CREEK,U.S. Senate,,,Rand PAUL,30,30
Johnson,FLAT GAP,U.S. Senate,,,Rand PAUL,47,47
Johnson,VOLGA,U.S. Senate,,,Rand PAUL,16,16
Johnson,LOW GAP,U.S. Senate,,,Rand PAUL,22,22
Johnson,RED BUSH,U.S. Senate,,,Rand PAUL,19,19
Johnson,JENNYS CREEK,U.S. Senate,,,Rand PAUL,71,71
Johnson,LITTLE GAP,U.S. Senate,,,Rand PAUL,15,15
Johnson,STAMBAUGH,U.S. Senate,,,Rand PAUL,43,43
Johnson,SITKA,U.S. Senate,,,Rand PAUL,30,30
Johnson,SYCAMORE,U.S. Senate,,,Rand PAUL,35,35
Johnson,ABSENTEE MACHINE,U.S. Senate,,,Rand PAUL,42,42
Johnson,ABSENTEE PAPER,U.S. Senate,,,Rand PAUL,14,14
Johnson,UPPER WARD,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Johnson,MIDDLE WARD,U.S. Senate,,,Stephen Howard SLAUGHTER,8,8
Johnson,LOWER WARD,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Johnson,BRIDGEFORD,U.S. Senate,,,Stephen Howard SLAUGHTER,5,5
Johnson,STAFFORDSVILLE,U.S. Senate,,,Stephen Howard SLAUGHTER,11,11
Johnson,HAGER HILL,U.S. Senate,,,Stephen Howard SLAUGHTER,15,15
Johnson,SOUTHSIDE,U.S. Senate,,,Stephen Howard SLAUGHTER,4,4
Johnson,KING ADDITION,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Johnson,EAST POINT,U.S. Senate,,,Stephen Howard SLAUGHTER,3,3
Johnson,MUDDY BRANCH,U.S. Senate,,,Stephen Howard SLAUGHTER,6,6
Johnson,WEST VAN LEAR,U.S. Senate,,,Stephen Howard SLAUGHTER,1,1
Johnson,DANIELS CREEK,U.S. Senate,,,Stephen Howard SLAUGHTER,4,4
Johnson,POWELL ADDITION,U.S. Senate,,,Stephen Howard SLAUGHTER,12,12
Johnson,MINGO,U.S. Senate,,,Stephen Howard SLAUGHTER,7,7
