county,precinct,office,district,party,candidate,votes,election_day
Pendleton,A101,U.S. Senate,,,James R. GOULD,0,0
Pendleton,A102,U.S. Senate,,,James R. GOULD,3,3
Pendleton,A103,U.S. Senate,,,James R. GOULD,2,2
Pendleton,B101,U.S. Senate,,,James R. GOULD,4,4
Pendleton,B102,U.S. Senate,,,James R. GOULD,2,2
Pendleton,B103,U.S. Senate,,,James R. GOULD,2,2
Pendleton,C101,U.S. Senate,,,James R. GOULD,3,3
Pendleton,C102,U.S. Senate,,,James R. GOULD,2,2
Pendleton,C103,U.S. Senate,,,James R. GOULD,1,1
Pendleton,D101,U.S. Senate,,,James R. GOULD,3,3
Pendleton,D102,U.S. Senate,,,James R. GOULD,4,4
Pendleton,D103,U.S. Senate,,,James R. GOULD,4,4
Pendleton,ABSENTEE MACHINE,U.S. Senate,,,James R. GOULD,2,2
Pendleton,ABSENTEE PAPER,U.S. Senate,,,James R. GOULD,1,1
Pendleton,A101,U.S. Senate,,,Rand PAUL,9,9
Pendleton,A102,U.S. Senate,,,Rand PAUL,27,27
Pendleton,A103,U.S. Senate,,,Rand PAUL,20,20
Pendleton,B101,U.S. Senate,,,Rand PAUL,42,42
Pendleton,B102,U.S. Senate,,,Rand PAUL,48,48
Pendleton,B103,U.S. Senate,,,Rand PAUL,25,25
Pendleton,C101,U.S. Senate,,,Rand PAUL,33,33
Pendleton,C102,U.S. Senate,,,Rand PAUL,31,31
Pendleton,C103,U.S. Senate,,,Rand PAUL,14,14
Pendleton,D101,U.S. Senate,,,Rand PAUL,28,28
Pendleton,D102,U.S. Senate,,,Rand PAUL,27,27
Pendleton,D103,U.S. Senate,,,Rand PAUL,31,31
Pendleton,ABSENTEE MACHINE,U.S. Senate,,,Rand PAUL,17,17
Pendleton,ABSENTEE PAPER,U.S. Senate,,,Rand PAUL,11,11
Pendleton,A101,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,A102,U.S. Senate,,,Stephen Howard SLAUGHTER,1,1
Pendleton,A103,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,B101,U.S. Senate,,,Stephen Howard SLAUGHTER,2,2
Pendleton,B102,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,B103,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,C101,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,C102,U.S. Senate,,,Stephen Howard SLAUGHTER,1,1
Pendleton,C103,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,D101,U.S. Senate,,,Stephen Howard SLAUGHTER,1,1
Pendleton,D102,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,D103,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,ABSENTEE MACHINE,U.S. Senate,,,Stephen Howard SLAUGHTER,0,0
Pendleton,ABSENTEE PAPER,U.S. Senate,,,Stephen Howard SLAUGHTER,2,2
Pendleton,A101,President of the United States,,,Martin J. O'MALLEY,0,0
Pendleton,A102,President of the United States,,,Martin J. O'MALLEY,3,3
Pendleton,A103,President of the United States,,,Martin J. O'MALLEY,2,2
Pendleton,B101,President of the United States,,,Martin J. O'MALLEY,4,4
Pendleton,B102,President of the United States,,,Martin J. O'MALLEY,2,2
Pendleton,B103,President of the United States,,,Martin J. O'MALLEY,1,1
Pendleton,C101,President of the United States,,,Martin J. O'MALLEY,0,0
Pendleton,C102,President of the United States,,,Martin J. O'MALLEY,3,3
Pendleton,C103,President of the United States,,,Martin J. O'MALLEY,0,0
Pendleton,D101,President of the United States,,,Martin J. O'MALLEY,4,4
Pendleton,D102,President of the United States,,,Martin J. O'MALLEY,6,6
Pendleton,D103,President of the United States,,,Martin J. O'MALLEY,4,4
Pendleton,ABSENTEE MACHINE,President of the United States,,,Martin J. O'MALLEY,0,0
Pendleton,ABSENTEE PAPER,President of the United States,,,Martin J. O'MALLEY,1,1
Pendleton,A101,President of the United States,,,"Bernard ""Bernie"" SANDERS",8,8
Pendleton,A102,President of the United States,,,"Bernard ""Bernie"" SANDERS",46,46
Pendleton,A103,President of the United States,,,"Bernard ""Bernie"" SANDERS",36,36
Pendleton,B101,President of the United States,,,"Bernard ""Bernie"" SANDERS",64,64
Pendleton,B102,President of the United States,,,"Bernard ""Bernie"" SANDERS",47,47
Pendleton,B103,President of the United States,,,"Bernard ""Bernie"" SANDERS",33,33
Pendleton,C101,President of the United States,,,"Bernard ""Bernie"" SANDERS",29,29
Pendleton,C102,President of the United States,,,"Bernard ""Bernie"" SANDERS",51,51
Pendleton,C103,President of the United States,,,"Bernard ""Bernie"" SANDERS",29,29
Pendleton,D101,President of the United States,,,"Bernard ""Bernie"" SANDERS",79,79
Pendleton,D102,President of the United States,,,"Bernard ""Bernie"" SANDERS",46,46
Pendleton,D103,President of the United States,,,"Bernard ""Bernie"" SANDERS",44,44
Pendleton,ABSENTEE MACHINE,President of the United States,,,"Bernard ""Bernie"" SANDERS",20,20
Pendleton,ABSENTEE PAPER,President of the United States,,,"Bernard ""Bernie"" SANDERS",14,14
Pendleton,A101,President of the United States,,,Hillary CLINTON,5,5
Pendleton,A102,President of the United States,,,Hillary CLINTON,39,39
Pendleton,A103,President of the United States,,,Hillary CLINTON,16,16
Pendleton,B101,President of the United States,,,Hillary CLINTON,56,56
Pendleton,B102,President of the United States,,,Hillary CLINTON,29,29
Pendleton,B103,President of the United States,,,Hillary CLINTON,31,31
Pendleton,C101,President of the United States,,,Hillary CLINTON,19,19
Pendleton,C102,President of the United States,,,Hillary CLINTON,37,37
Pendleton,C103,President of the United States,,,Hillary CLINTON,7,7
Pendleton,D101,President of the United States,,,Hillary CLINTON,65,65
Pendleton,D102,President of the United States,,,Hillary CLINTON,24,24
Pendleton,D103,President of the United States,,,Hillary CLINTON,32,32
