candidate,office,district,party,county,precinct,votes
,Ballots Cast,,,Grayson,Precinct AB,531
,Straight Party,,REP,Grayson,Precinct AB,128
,Straight Party,,DEM,Grayson,Precinct AB,47
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct AB,379
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct AB,114
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct AB,9
Tim Moore,State Representative,18,REP,Grayson,Precinct AB,354
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct AB,154
,Ballots Cast,,,Grayson,Precinct A102,256
,Straight Party,,REP,Grayson,Precinct A102,64
,Straight Party,,DEM,Grayson,Precinct A102,26
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct A102,182
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct A102,58
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct A102,4
Tim Moore,State Representative,18,REP,Grayson,Precinct A102,168
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct A102,75
,Ballots Cast,,,Grayson,Precinct A103,722
,Straight Party,,REP,Grayson,Precinct A103,193
,Straight Party,,DEM,Grayson,Precinct A103,65
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct A103,519
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct A103,152
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct A103,11
Tim Moore,State Representative,18,REP,Grayson,Precinct A103,473
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct A103,220
,Ballots Cast,,,Grayson,Precinct A104,162
,Straight Party,,REP,Grayson,Precinct A104,36
,Straight Party,,DEM,Grayson,Precinct A104,12
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct A104,123
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct A104,31
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct A104,1
Tim Moore,State Representative,18,REP,Grayson,Precinct A104,111
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct A104,45
,Ballots Cast,,,Grayson,Precinct B101,483
,Straight Party,,REP,Grayson,Precinct B101,151
,Straight Party,,DEM,Grayson,Precinct B101,23
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct B101,373
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct B101,64
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct B101,17
Tim Moore,State Representative,18,REP,Grayson,Precinct B101,360
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct B101,102
,Ballots Cast,,,Grayson,Precinct B102,149
,Straight Party,,REP,Grayson,Precinct B102,63
,Straight Party,,DEM,Grayson,Precinct B102,7
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct B102,115
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct B102,22
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct B102,3
Tim Moore,State Representative,18,REP,Grayson,Precinct B102,108
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct B102,31
,Ballots Cast,,,Grayson,Precinct B103,215
,Straight Party,,REP,Grayson,Precinct B103,58
,Straight Party,,DEM,Grayson,Precinct B103,28
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct B103,127
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct B103,71
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct B103,6
Tim Moore,State Representative,18,REP,Grayson,Precinct B103,135
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct B103,66
,Ballots Cast,,,Grayson,Precinct B104,156
,Straight Party,,REP,Grayson,Precinct B104,37
,Straight Party,,DEM,Grayson,Precinct B104,10
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct B104,99
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct B104,39
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct B104,1
Tim Moore,State Representative,18,REP,Grayson,Precinct B104,98
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct B104,47
,Ballots Cast,,,Grayson,Precinct B105,522
,Straight Party,,REP,Grayson,Precinct B105,92
,Straight Party,,DEM,Grayson,Precinct B105,62
S Brett Guthrie,U.S. House,2,REP,Grayson,Precinct B105,360
Hank Linderman,U.S. House,2,DEM,Grayson,Precinct B105,127
Thomas A Loecken,U.S. House,2,IND,Grayson,Precinct B105,13
Tim Moore,State Representative,18,REP,Grayson,Precinct B105,333
Donielle M Lovell,State Representative,18,DEM,Grayson,Precinct B105,171
,Ballots Cast,,,Grayson,Precinct C101,201
