candidate,office,district,party,county,precinct,votes
,Ballots Cast,,,Henderson,Precinct AB,737
,Straight Party,,REP,Henderson,Precinct AB,142
,Straight Party,,DEM,Henderson,Precinct AB,128
James R. Comer,U.S. House,1,,Henderson,Precinct AB,419
Paul Walker,U.S. House,1,,Henderson,Precinct AB,295
"Robert M ""Robby"" Mills",State Senate,4,,Henderson,Precinct AB,316
J Dorsey Ridley,State Senate,4,,Henderson,Precinct AB,418
Suzanne Miles,State Representative,7,,Henderson,Precinct AB,48
Joy Gray,State Representative,7,,Henderson,Precinct AB,19
James Buckmaster,State Representative,11,,Henderson,Precinct AB,290
"Robert ""Rob"" Wiederstein",State Representative,11,,Henderson,Precinct AB,373
,Ballots Cast,,,Henderson,Precinct A101,322
,Straight Party,,REP,Henderson,Precinct A101,69
,Straight Party,,DEM,Henderson,Precinct A101,68
James R. Comer,U.S. House,1,,Henderson,Precinct A101,207
Paul Walker,U.S. House,1,,Henderson,Precinct A101,110
"Robert M ""Robby"" Mills",State Senate,4,,Henderson,Precinct A101,170
J Dorsey Ridley,State Senate,4,,Henderson,Precinct A101,152
Suzanne Miles,State Representative,7,,Henderson,Precinct A101,201
Joy Gray,State Representative,7,,Henderson,Precinct A101,118
James Buckmaster,State Representative,11,,Henderson,Precinct A101,
"Robert ""Rob"" Wiederstein",State Representative,11,,Henderson,Precinct A101,
,Ballots Cast,,,Henderson,Precinct A102,251
,Straight Party,,REP,Henderson,Precinct A102,61
,Straight Party,,DEM,Henderson,Precinct A102,45
James R. Comer,U.S. House,1,,Henderson,Precinct A102,165
Paul Walker,U.S. House,1,,Henderson,Precinct A102,80
"Robert M ""Robby"" Mills",State Senate,4,,Henderson,Precinct A102,128
J Dorsey Ridley,State Senate,4,,Henderson,Precinct A102,119
Suzanne Miles,State Representative,7,,Henderson,Precinct A102,
Joy Gray,State Representative,7,,Henderson,Precinct A102,
James Buckmaster,State Representative,11,,Henderson,Precinct A102,129
"Robert ""Rob"" Wiederstein",State Representative,11,,Henderson,Precinct A102,118
,Ballots Cast,,,Henderson,Precinct A108A,337
,Straight Party,,REP,Henderson,Precinct A108A,85
,Straight Party,,DEM,Henderson,Precinct A108A,61
James R. Comer,U.S. House,1,,Henderson,Precinct A108A,193
Paul Walker,U.S. House,1,,Henderson,Precinct A108A,134
"Robert M ""Robby"" Mills",State Senate,4,,Henderson,Precinct A108A,166
J Dorsey Ridley,State Senate,4,,Henderson,Precinct A108A,168
Suzanne Miles,State Representative,7,,Henderson,Precinct A108A,
Joy Gray,State Representative,7,,Henderson,Precinct A108A,
James Buckmaster,State Representative,11,,Henderson,Precinct A108A,162
"Robert ""Rob"" Wiederstein",State Representative,11,,Henderson,Precinct A108A,172
,Ballots Cast,,,Henderson,Precinct A110A,474
,Straight Party,,REP,Henderson,Precinct A110A,86
,Straight Party,,DEM,Henderson,Precinct A110A,64
James R. Comer,U.S. House,1,,Henderson,Precinct A110A,314
Paul Walker,U.S. House,1,,Henderson,Precinct A110A,150
"Robert M ""Robby"" Mills",State Senate,4,,Henderson,Precinct A110A,217
J Dorsey Ridley,State Senate,4,,Henderson,Precinct A110A,255
Suzanne Miles,State Representative,7,,Henderson,Precinct A110A,
Joy Gray,State Representative,7,,Henderson,Precinct A110A,
James Buckmaster,State Representative,11,,Henderson,Precinct A110A,259
"Robert ""Rob"" Wiederstein",State Representative,11,,Henderson,Precinct A110A,210
,Ballots Cast,,,Henderson,Precinct A111,327
,Straight Party,,REP,Henderson,Precinct A111,79
,Straight Party,,DEM,Henderson,Precinct A111,64
James R. Comer,U.S. House,1,,Henderson,Precinct A111,186
Paul Walker,U.S. House,1,,Henderson,Precinct A111,131
"Robert M ""Robby"" Mills",State Senate,4,,Henderson,Precinct A111,161
J Dorsey Ridley,State Senate,4,,Henderson,Precinct A111,165
Suzanne Miles,State Representative,7,,Henderson,Precinct A111,
Joy Gray,State Representative,7,,Henderson,Precinct A111,
James Buckmaster,State Representative,11,,Henderson,Precinct A111,160
"Robert ""Rob"" Wiederstein",State Representative,11,,Henderson,Precinct A111,160
,Ballots Cast,,,Henderson,Precinct A112A,371
,Straight Party,,REP,Henderson,Precinct A112A,54
,Straight Party,,DEM,Henderson,Precinct A112A,30
James R. Comer,U.S. House,1,,Henderson,Precinct A112A,243
Paul Walker,U.S. House,1,,Henderson,Precinct A112A,115
"Robert M ""Robby"" Mills",State Senate,4,,Henderson,Precinct A112A,155
J Dorsey Ridley,State Senate,4,,Henderson,Precinct A112A,211
Suzanne Miles,State Representative,7,,Henderson,Precinct A112A,
Joy Gray,State Representative,7,,Henderson,Precinct A112A,
James Buckmaster,State Representative,11,,Henderson,Precinct A112A,167
"Robert ""Rob"" Wiederstein",State Representative,11,,Henderson,Precinct A112A,198
,Ballots Cast,,,Henderson,Precinct A114,639
,Straight Party,,REP,Henderson,Precinct A114,132
