candidate,office,district,party,county,precinct,votes,winner
,Ballots Cast,,,Allen,Precinct AB,304,
,Straight Party,,REP,Allen,Precinct AB,86,
,Straight Party,,DEM,Allen,Precinct AB,28,
,Over Votes,,,Allen,Precinct AB,1,
,Under Votes,,,Allen,Precinct AB,189,
James R. Comer,U.S. House,1,,Allen,Precinct AB,223,
Paul Walker,U.S. House,1,,Allen,Precinct AB,67,
,Over Votes,,,Allen,Precinct AB,0,
,Under Votes,,,Allen,Precinct AB,14,
"Brian ""Tiger"" Gann",State Representative,22,,Allen,Precinct AB,122,
Wilson Stone,State Representative,22,,Allen,Precinct AB,175,
,Over Votes,,,Allen,Precinct AB,0,
,Under Votes,,,Allen,Precinct AB,7,
,Ballots Cast,,,Allen,Precinct A101,538,
,Straight Party,,REP,Allen,Precinct A101,103,
,Straight Party,,DEM,Allen,Precinct A101,45,
,Over Votes,,,Allen,Precinct A101,0,
,Under Votes,,,Allen,Precinct A101,388,
James R. Comer,U.S. House,1,,Allen,Precinct A101,369,
Paul Walker,U.S. House,1,,Allen,Precinct A101,135,
,Over Votes,,,Allen,Precinct A101,0,
,Under Votes,,,Allen,Precinct A101,32,
"Brian ""Tiger"" Gann",State Representative,22,,Allen,Precinct A101,192,
Wilson Stone,State Representative,22,,Allen,Precinct A101,329,
,Over Votes,,,Allen,Precinct A101,0,
,Under Votes,,,Allen,Precinct A101,15,
,Ballots Cast,,,Allen,Precinct A102,514,
,Straight Party,,REP,Allen,Precinct A102,134,
,Straight Party,,DEM,Allen,Precinct A102,32,
,Over Votes,,,Allen,Precinct A102,0,
,Under Votes,,,Allen,Precinct A102,348,
James R. Comer,U.S. House,1,,Allen,Precinct A102,403,
Paul Walker,U.S. House,1,,Allen,Precinct A102,91,
,Over Votes,,,Allen,Precinct A102,0,
,Under Votes,,,Allen,Precinct A102,20,
"Brian ""Tiger"" Gann",State Representative,22,,Allen,Precinct A102,225,
Wilson Stone,State Representative,22,,Allen,Precinct A102,283,
,Over Votes,,,Allen,Precinct A102,0,
,Under Votes,,,Allen,Precinct A102,6,
,Ballots Cast,,,Allen,Precinct B101,547,
,Straight Party,,REP,Allen,Precinct B101,124,
