candidate,office,district,party,county,precinct,votes
,Ballots Cast,,,Carter,Precinct A101,505
,Straight Party,,REP,Carter,Precinct A101,61
,Straight Party,,DEM,Carter,Precinct A101,38
,Over Votes,,,Carter,Precinct A101,0
,Under Votes,,,Carter,Precinct A101,406
"Harold ""Hal"" Rogers",U.S. House,5,,Carter,Precinct A101,315
Kenneth S. Stepp,U.S. House,5,,Carter,Precinct A101,144
Billy Ray Wilson (W),U.S. House,5,,Carter,Precinct A101,0
,Over Votes,,,Carter,Precinct A101,0
,Under Votes,,,Carter,Precinct A101,46
Scott L. Sharp,State Senate,18,,Carter,Precinct A101,140
Robin L. Webb,State Senate,18,,Carter,Precinct A101,357
,Over Votes,,,Carter,Precinct A101,0
,Under Votes,,,Carter,Precinct A101,8
Jill York,State Representative,96,,Carter,Precinct A101,255
Kathy L. Hinkle ,State Representative,96,,Carter,Precinct A101,241
,Over Votes,,,Carter,Precinct A101,0
,Under Votes,,,Carter,Precinct A101,9
,Ballots Cast,,,Carter,Precinct A102,236
,Straight Party,,REP,Carter,Precinct A102,30
,Straight Party,,DEM,Carter,Precinct A102,25
,Over Votes,,,Carter,Precinct A102,0
,Under Votes,,,Carter,Precinct A102,181
"Harold ""Hal"" Rogers",U.S. House,5,,Carter,Precinct A102,154
Kenneth S. Stepp,U.S. House,5,,Carter,Precinct A102,71
Billy Ray Wilson (W),U.S. House,5,,Carter,Precinct A102,0
,Over Votes,,,Carter,Precinct A102,0
,Under Votes,,,Carter,Precinct A102,11
Scott L. Sharp,State Senate,18,,Carter,Precinct A102,78
Robin L. Webb,State Senate,18,,Carter,Precinct A102,155
,Over Votes,,,Carter,Precinct A102,0
,Under Votes,,,Carter,Precinct A102,3
Jill York,State Representative,96,,Carter,Precinct A102,127
Kathy L. Hinkle ,State Representative,96,,Carter,Precinct A102,103
,Over Votes,,,Carter,Precinct A102,0
,Under Votes,,,Carter,Precinct A102,6
,Ballots Cast,,,Carter,Precinct A103,249
,Straight Party,,REP,Carter,Precinct A103,38
,Straight Party,,DEM,Carter,Precinct A103,24
,Over Votes,,,Carter,Precinct A103,0
,Under Votes,,,Carter,Precinct A103,187
"Harold ""Hal"" Rogers",U.S. House,5,,Carter,Precinct A103,150
Kenneth S. Stepp,U.S. House,5,,Carter,Precinct A103,79
Billy Ray Wilson (W),U.S. House,5,,Carter,Precinct A103,0
,Over Votes,,,Carter,Precinct A103,0
,Under Votes,,,Carter,Precinct A103,20
Scott L. Sharp,State Senate,18,,Carter,Precinct A103,82
Robin L. Webb,State Senate,18,,Carter,Precinct A103,162
,Over Votes,,,Carter,Precinct A103,0
,Under Votes,,,Carter,Precinct A103,5
Jill York,State Representative,96,,Carter,Precinct A103,128
