county,precinct,office,district,party,candidate,votes
Bell,MP001,U.S. Senate,,REP,Rand PAUL,5269
Bell,MP001,U.S. Senate,,DEM,Jack CONWAY,3236
Bell,MP001,U.S. Senate,,,Write-in,0
Bell,MP001,US Representative,5th Congressional District,REP,"Harold ""Hal"" ROGERS",7392
Bell,MP001,US Representative,5th Congressional District,DEM,"James E. ""Jim"" HOLBERT",1397
Bell,MP001,State Senate,30th Senatorial District,REP,Brandon SMITH,5452
Bell,MP001,State Senate,30th Senatorial District,DEM,Johnnie L. TURNER,3046
Bell,MP001,State Representative,87th Representative District,REP,Barry L. CARNES,2035
Bell,MP001,State Representative,87th Representative District,DEM,Rick NELSON,6931
Bell,MP001,Justice of the Supreme Court,3rd Supreme Court District,,Daniel J. VENTERS,5180
Bell,MP001,Circuit Judge,44th Judicial Circuit,,"Robert V. ""Bob"" COSTANZO",6592
Bell,MP001,District Judge,44th Judicial District,,Robert Robby YOAKUM,5608
Bell,MP001,District Judge,44th Judicial District,,Jennifer NAGLE,3119
